"year","prod_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975"
1995,1,"fg1",7.07010051697063,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344437,0.730896577483598,0.739927902253268,0.753429136210455,0.757169546800585
1995,1,"fg1",7.48873898535221,"diameter growth individual",0.703775586968256,0.708091118633555,0.721862471344436,0.730896577483597,0.739927902253271,0.753429136210454,0.757169546800585
1995,1,"fg1",7.93216609242261,"diameter growth individual",0.703775586968253,0.708091118633553,0.721862471344432,0.730896577483598,0.739927902253272,0.753429136210453,0.757169546800588
1995,1,"fg1",8.4018496359464,"diameter growth individual",0.703775586968257,0.708091118633549,0.721862471344438,0.730896577483598,0.739927902253268,0.753429136210452,0.757169546800586
1995,1,"fg1",8.89934432569262,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344436,0.730896577483597,0.739927902253272,0.753429136210453,0.757169546800585
1995,1,"fg1",9.42629692971367,"diameter growth individual",0.703775586968254,0.708091118633554,0.721862471344434,0.730896577483598,0.739927902253269,0.753429136210453,0.757169546800584
1995,1,"fg1",9.98445172534819,"diameter growth individual",0.703775586968256,0.70809111863355,0.721862471344436,0.730896577483597,0.739927902253273,0.753429136210455,0.757169546800586
1995,1,"fg1",10.5756562729917,"diameter growth individual",0.703775586968254,0.708091118633553,0.721862471344438,0.730896577483598,0.739927902253269,0.753429136210453,0.757169546800584
1995,1,"fg1",11.2018675317465,"diameter growth individual",0.703775586968252,0.708091118633554,0.721862471344433,0.730896577483599,0.739927902253272,0.753429136210452,0.757169546800588
1995,1,"fg1",11.865158337195,"diameter growth individual",0.703775586968259,0.708091118633551,0.721862471344435,0.730896577483596,0.73992790225327,0.753429136210455,0.757169546800585
1995,1,"fg1",12.5677242627381,"diameter growth individual",0.703775586968254,0.708091118633555,0.721862471344438,0.730896577483598,0.739927902253272,0.753429136210453,0.757169546800587
1995,1,"fg1",13.3118908872106,"diameter growth individual",0.703775586968254,0.708091118633549,0.721862471344435,0.730896577483598,0.739927902253271,0.753429136210455,0.757169546800585
1995,1,"fg1",14.1001214928303,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344437,0.730896577483597,0.73992790225327,0.753429136210453,0.757169546800586
1995,1,"fg1",14.9350252189632,"diameter growth individual",0.703775586968254,0.708091118633554,0.721862471344436,0.730896577483598,0.73992790225327,0.753429136210453,0.757169546800584
1995,1,"fg1",15.8193656986918,"diameter growth individual",0.703775586968255,0.708091118633551,0.721862471344436,0.730896577483597,0.739927902253271,0.753429136210453,0.757169546800585
1995,1,"fg1",16.7560702067779,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344436,0.730896577483598,0.739927902253271,0.753429136210454,0.757169546800584
1995,1,"fg1",17.7482393492988,"diameter growth individual",0.703775586968254,0.708091118633551,0.721862471344436,0.730896577483596,0.739927902253272,0.753429136210452,0.757169546800589
1995,1,"fg1",18.7991573270313,"diameter growth individual",0.703775586968256,0.708091118633554,0.721862471344434,0.7308965774836,0.739927902253268,0.753429136210454,0.757169546800585
1995,1,"fg1",19.9123028065563,"diameter growth individual",0.703775586968253,0.708091118633553,0.721862471344438,0.730896577483596,0.739927902253271,0.753429136210454,0.757169546800586
1995,1,"fg1",21.0913604350691,"diameter growth individual",0.703775586968255,0.708091118633551,0.721862471344433,0.730896577483597,0.739927902253272,0.753429136210455,0.757169546800585
1995,1,"fg1",22.3402330370112,"diameter growth individual",0.703775586968256,0.708091118633551,0.721862471344437,0.730896577483597,0.739927902253271,0.753429136210452,0.757169546800583
1995,1,"fg1",23.6630545328941,"diameter growth individual",0.703775586968254,0.708091118633554,0.721862471344435,0.730896577483599,0.73992790225327,0.753429136210455,0.757169546800587
1995,1,"fg1",25.0642036230806,"diameter growth individual",0.703775586968254,0.708091118633551,0.721862471344436,0.730896577483597,0.739927902253271,0.753429136210454,0.757169546800586
1995,1,"fg1",26.5483182818163,"diameter growth individual",0.703775586968257,0.708091118633551,0.721862471344436,0.730896577483597,0.739927902253273,0.753429136210451,0.757169546800587
1995,1,"fg1",28.1203111094894,"diameter growth individual",0.703775586968254,0.708091118633554,0.721862471344437,0.730896577483598,0.739927902253268,0.753429136210453,0.757169546800583
1995,1,"fg1",29.7853855939374,"diameter growth individual",0.703775586968253,0.708091118633554,0.721862471344433,0.730896577483599,0.739927902253274,0.753429136210453,0.757169546800588
1995,1,"fg1",31.5490533346251,"diameter growth individual",0.703775586968256,0.708091118633549,0.721862471344438,0.730896577483596,0.739927902253269,0.753429136210455,0.757169546800586
1995,1,"fg1",33.4171522867112,"diameter growth individual",0.703775586968253,0.708091118633552,0.721862471344435,0.730896577483598,0.739927902253271,0.753429136210452,0.757169546800586
1995,1,"fg1",35.395866085391,"diameter growth individual",0.703775586968256,0.708091118633555,0.721862471344436,0.730896577483596,0.739927902253272,0.753429136210456,0.757169546800586
1995,1,"fg1",37.4917445144825,"diameter growth individual",0.703775586968254,0.70809111863355,0.721862471344435,0.730896577483599,0.739927902253269,0.753429136210453,0.757169546800586
1995,1,"fg1",39.7117251870093,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344437,0.730896577483598,0.739927902253271,0.753429136210455,0.757169546800586
1995,1,"fg1",42.0631565095448,"diameter growth individual",0.703775586968257,0.708091118633554,0.721862471344434,0.730896577483596,0.73992790225327,0.753429136210451,0.757169546800585
1995,1,"fg1",44.5538220063341,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344436,0.730896577483597,0.739927902253273,0.753429136210453,0.757169546800588
1995,1,"fg1",47.191966083707,"diameter growth individual",0.703775586968256,0.708091118633551,0.721862471344435,0.730896577483598,0.739927902253268,0.753429136210454,0.757169546800582
1995,1,"fg1",49.9863213200684,"diameter growth individual",0.703775586968253,0.708091118633551,0.721862471344435,0.730896577483599,0.739927902253272,0.753429136210454,0.757169546800587
1995,1,"fg1",52.9461373717968,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344435,0.730896577483597,0.739927902253272,0.753429136210455,0.757169546800586
1995,1,"fg1",56.081211590734,"diameter growth individual",0.703775586968256,0.708091118633555,0.721862471344436,0.730896577483599,0.739927902253268,0.753429136210454,0.757169546800585
1995,1,"fg1",59.4019214546141,"diameter growth individual",0.703775586968253,0.708091118633551,0.721862471344435,0.730896577483598,0.739927902253272,0.753429136210453,0.757169546800588
1995,1,"fg1",62.9192589177791,"diameter growth individual",0.703775586968253,0.708091118633552,0.721862471344437,0.730896577483597,0.73992790225327,0.753429136210456,0.757169546800586
1995,1,"fg1",66.6448667958873,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344436,0.730896577483596,0.739927902253271,0.753429136210454,0.757169546800583
1995,1,"fg1",70.5910773050526,"diameter growth individual",0.703775586968257,0.708091118633551,0.721862471344434,0.7308965774836,0.739927902253271,0.753429136210449,0.757169546800587
1995,1,"fg1",74.7709528829822,"diameter growth individual",0.703775586968253,0.708091118633552,0.721862471344436,0.730896577483597,0.739927902253272,0.753429136210453,0.757169546800585
1995,1,"fg1",79.1983294272374,"diameter growth individual",0.703775586968253,0.708091118633555,0.721862471344437,0.730896577483597,0.739927902253271,0.753429136210453,0.757169546800585
1995,1,"fg1",83.8878620937411,"diameter growth individual",0.703775586968258,0.708091118633552,0.721862471344432,0.7308965774836,0.739927902253269,0.753429136210455,0.757169546800588
1995,1,"fg1",88.8550738071293,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344438,0.730896577483597,0.739927902253272,0.753429136210452,0.757169546800586
1995,1,"fg1",94.116406643524,"diameter growth individual",0.703775586968254,0.70809111863355,0.721862471344436,0.730896577483598,0.739927902253269,0.753429136210457,0.757169546800585
1995,1,"fg1",99.6892762558085,"diameter growth individual",0.703775586968255,0.708091118633552,0.721862471344436,0.730896577483597,0.739927902253271,0.753429136210452,0.757169546800586
1995,1,"fg1",105.592129521561,"diameter growth individual",0.703775586968255,0.708091118633552,0.721862471344435,0.730896577483598,0.739927902253271,0.753429136210454,0.757169546800584
1995,1,"fg1",111.844505604468,"diameter growth individual",0.703775586968258,0.708091118633554,0.721862471344436,0.730896577483597,0.739927902253269,0.753429136210451,0.757169546800588
1995,1,"fg1",118.467100631337,"diameter growth individual",0.703775586968253,0.708091118633551,0.721862471344435,0.730896577483598,0.739927902253271,0.753429136210457,0.757169546800585
1995,1,"fg1",125.481836198796,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344437,0.730896577483597,0.739927902253271,0.753429136210453,0.757169546800586
1995,1,"fg1",132.911931936456,"diameter growth individual",0.703775586968254,0.708091118633552,0.721862471344435,0.730896577483599,0.739927902253271,0.753429136210452,0.757169546800582
1995,1,"fg1",140.781982366709,"diameter growth individual",0.703775586968256,0.708091118633554,0.721862471344435,0.730896577483596,0.73992790225327,0.753429136210455,0.757169546800588
1995,1,"fg1",149.118038315596,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344436,0.730896577483597,0.739927902253271,0.753429136210455,0.757169546800585
1995,1,"fg1",157.947693144217,"diameter growth individual",0.703775586968255,0.708091118633552,0.721862471344438,0.730896577483599,0.739927902253272,0.753429136210452,0.757169546800586
1995,1,"fg1",167.300174086119,"diameter growth individual",0.703775586968255,0.708091118633552,0.721862471344433,0.730896577483596,0.739927902253271,0.753429136210453,0.757169546800584
1995,1,"fg1",177.206438993,"diameter growth individual",0.703775586968255,0.708091118633553,0.721862471344437,0.730896577483597,0.739927902253271,0.753429136210453,0.757169546800589
1995,1,"fg1",187.69927880897,"diameter growth individual",0.703775586968253,0.708091118633552,0.721862471344438,0.730896577483599,0.739927902253271,0.753429136210456,0.757169546800585
1995,1,"fg1",198.813426112576,"diameter growth individual",0.703775586968257,0.708091118633552,0.721862471344433,0.730896577483598,0.739927902253272,0.753429136210451,0.757169546800586
1995,1,"fg1",210.585670085866,"diameter growth individual",0.703775586968253,0.708091118633551,0.721862471344438,0.730896577483595,0.73992790225327,0.753429136210452,0.757169546800583
1995,1,"fg1",223.054978291067,"diameter growth individual",0.703775586968256,0.708091118633553,0.721862471344436,0.730896577483599,0.73992790225327,0.753429136210456,0.757169546800586
1995,1,"fg1",236.262625657963,"diameter growth individual",0.703775586968251,0.708091118633551,0.721862471344432,0.730896577483597,0.739927902253271,0.753429136210454,0.757169546800586
1995,1,"fg1",250.252331108946,"diameter growth individual",0.703775586968254,0.708091118633551,0.721862471344439,0.730896577483597,0.73992790225327,0.753429136210454,0.757169546800586
1995,1,"fg1",265.070402273974,"diameter growth individual",0.703775586968258,0.708091118633554,0.721862471344435,0.730896577483598,0.739927902253272,0.753429136210452,0.757169546800588
1995,1,"fg1",280.76588877447,"diameter growth individual",0.703775586968255,0.708091118633551,0.721862471344436,0.730896577483598,0.739927902253271,0.753429136210454,0.757169546800584
1995,1,"fg1",297.39074458355,"diameter growth individual",0.703775586968253,0.708091118633554,0.721862471344436,0.730896577483597,0.73992790225327,0.753429136210451,0.757169546800585
1995,1,"fg1",315,"diameter growth individual",0.703775586968256,0.708091118633552,0.721862471344435,0.730896577483599,0.739927902253271,0.753429136210458,0.757169546800587
1995,2,"fg1",1.05921252001675,"diameter growth individual",1.29151374909491,1.32963885907905,1.46570743463129,1.59058061080472,1.81129505133088,2.28174027688256,2.42809153200522
1995,2,"fg1",1.12193116256024,"diameter growth individual",1.29109003115357,1.32958759843453,1.4654180432806,1.58839521603562,1.79880695391347,2.22908721840742,2.37190973664825
1995,2,"fg1",1.18836353398076,"diameter growth individual",1.2910892162915,1.32937356794593,1.46461913317795,1.58587728905648,1.78136521694414,2.17535248354122,2.30271675122076
1995,2,"fg1",1.25872953352377,"diameter growth individual",1.29108746798513,1.32827952407473,1.4635446271095,1.58368944137486,1.76402462903639,2.12309660145565,2.23071604283456
1995,2,"fg1",1.33326208122323,"diameter growth individual",1.29103354113953,1.32710201138145,1.46296092308691,1.58081542288433,1.74878113952815,2.05895080570844,2.15829028453401
1995,2,"fg1",1.41220788889523,"diameter growth individual",1.29099574100866,1.32704516616406,1.46017359592033,1.57679166806533,1.7255248194601,1.98648057864373,2.09014790921945
1995,2,"fg1",1.49582827678426,"diameter growth individual",1.28813927265177,1.32587760278914,1.45790677670471,1.57171822376283,1.70315830547476,1.92893109258266,2.0130749361545
1995,2,"fg1",1.58440003856497,"diameter growth individual",1.28757269810276,1.32386499682916,1.4544832252812,1.55983603633172,1.67824670853184,1.86842453932622,1.93706718635191
1995,2,"fg1",1.67821635756304,"diameter growth individual",1.28717987184208,1.32297126923474,1.44903500680191,1.54751385535743,1.64826820867394,1.80648930289494,1.8762247343487
1995,2,"fg1",1.77758777722769,"diameter growth individual",1.28453711430834,1.32085257157825,1.43947647175451,1.52710189275911,1.61680790568085,1.75563775844151,1.81289636844458
1995,2,"fg1",1.88284322906832,"diameter growth individual",1.27916162113855,1.3081533624205,1.42302859841405,1.50045422456269,1.58058373489294,1.7115782975297,1.75306352030612
1995,2,"fg1",1.99433112145793,"diameter growth individual",1.26881794475657,1.29866619417978,1.39787328369423,1.47218546177095,1.54779566103832,1.6736229739619,1.71652634524209
1995,2,"fg1",2.11242049290729,"diameter growth individual",1.25467347972144,1.27502298683977,1.36363915322481,1.43978625809375,1.51707269439429,1.64194902898826,1.68367952166447
1995,2,"fg1",2.23750223362737,"diameter growth individual",1.21362449785077,1.23321724749322,1.32413084471804,1.39986360310885,1.48405797501943,1.61639496137719,1.66360809706477
1995,2,"fg1",2.36999037942355,"diameter growth individual",1.16371290135667,1.18214023596244,1.27245394172027,1.35657138623566,1.45300530609697,1.59287383943681,1.63392192911497
1995,2,"fg1",2.51032348220468,"diameter growth individual",1.10295191858294,1.12325586456942,1.21166597639726,1.30443264053874,1.41660786703805,1.5553948472014,1.59940269801725
1995,2,"fg1",2.65896606164325,"diameter growth individual",1.02656580828581,1.05296440332264,1.14060777376594,1.233807787722,1.36652751129772,1.52198438748261,1.56681619413023
1995,2,"fg1",2.81641014279217,"diameter growth individual",0.911537273775335,0.965651513922547,1.06424146925809,1.14204869519288,1.29083134902791,1.46732581976082,1.51534997324715
1995,2,"fg1",2.98317688474764,"diameter growth individual",0.70693543335708,0.804793270723536,0.979129923912146,1.05098020637963,1.16283646246484,1.38186897892362,1.42882413016728
1995,2,"fg1",3.15981830574927,"diameter growth individual",0.63372800413689,0.6586850858232,0.879074869458765,0.961913821617995,1.03408214147598,1.2568541135594,1.32360011758834
1995,2,"fg1",3.34691911042775,"diameter growth individual",0.617492184309935,0.631575655402881,0.775397376312608,0.881512022870323,0.95024921483892,1.09403929552315,1.18976500908693
1995,2,"fg1",3.54509862524841,"diameter growth individual",0.609505226033632,0.620012176450258,0.692142206187216,0.8117507689542,0.882633144351996,0.965773100905373,1.01007468685085
1995,2,"fg1",3.75501284855729,"diameter growth individual",0.603078940211039,0.611974675323481,0.655565661198537,0.754257391311718,0.827335977780305,0.906368897743938,0.929090902901324
1995,2,"fg1",3.97735662201565,"diameter growth individual",0.599486439851248,0.607230597762114,0.642034555949648,0.711142229192071,0.785295936310358,0.85979224100866,0.882293213886479
1995,2,"fg1",4.21286593061052,"diameter growth individual",0.596719355881138,0.603486101983511,0.633214251914875,0.681328961467566,0.749791387039716,0.82623654877122,0.843700947599561
1995,2,"fg1",4.46232033885469,"diameter growth individual",0.594239725069406,0.60166143766493,0.628736800097496,0.662954262907933,0.721013359128635,0.795612239245094,0.811784619513779
1995,2,"fg1",4.72654557124029,"diameter growth individual",0.592100194219307,0.599990182561123,0.624606159570881,0.65206971325029,0.697480009374292,0.768809317307097,0.78507435161386
1995,2,"fg1",5.00641624548745,"diameter growth individual",0.59040910238852,0.597904798996249,0.621942171790159,0.645081514506835,0.680310851154056,0.744633438052735,0.761691379985414
1995,2,"fg1",5.30285876763557,"diameter growth individual",0.588671844069428,0.596660679611744,0.619458328192686,0.638971217187424,0.666465467957863,0.723268527167847,0.739234984777878
1995,2,"fg1",5.6168543985602,"diameter growth individual",0.587298181875151,0.595350787748442,0.616875373518773,0.634517412603417,0.657047082766827,0.705024069530993,0.718896989819165
1995,2,"fg1",5.94944250206614,"diameter growth individual",0.586546942033981,0.593442468558866,0.614360097115206,0.631012991350566,0.649702243423662,0.689286951236254,0.69995937215582
1995,2,"fg1",6.30172398530825,"diameter growth individual",0.585139314307809,0.592195177475606,0.612248576322698,0.627771595287371,0.644383049976672,0.675406523656521,0.685389973026815
1995,2,"fg1",6.67486494292836,"diameter growth individual",0.583483484132297,0.591078051777821,0.610514054516247,0.625081281579529,0.640231427249667,0.66587781571248,0.673555243130595
1995,2,"fg1",7.07010051697063,"diameter growth individual",0.581750934454913,0.589365101678658,0.60828138745938,0.622643455988197,0.636797594917154,0.658929231938178,0.665351560434061
1995,2,"fg1",7.48873898535221,"diameter growth individual",0.580148145299297,0.587242042009731,0.606427043803265,0.620679885099304,0.63411281432747,0.654622082260324,0.66142706014917
1995,2,"fg1",7.93216609242261,"diameter growth individual",0.578848645148137,0.585085425004527,0.604679732450026,0.618413065224388,0.631750178569304,0.65172106373953,0.65848221970137
1995,2,"fg1",8.4018496359464,"diameter growth individual",0.576121745381282,0.583590449946006,0.603092412708852,0.616179802869518,0.629894073602471,0.649941569478952,0.656246169039913
1995,2,"fg1",8.89934432569262,"diameter growth individual",0.574939947788406,0.581385375469641,0.601589718576967,0.614511197556758,0.628687281533402,0.648715141019451,0.655211630036361
1995,2,"fg1",9.42629692971367,"diameter growth individual",0.572393004410315,0.579355019434234,0.599581438369837,0.613147741851222,0.627869243089344,0.648150205898163,0.654519540420454
1995,2,"fg1",9.98445172534819,"diameter growth individual",0.570107805981806,0.577120129111134,0.598159307361621,0.612524008449182,0.627265994589763,0.647942227424709,0.65449570547083
1995,2,"fg1",10.5756562729917,"diameter growth individual",0.568176950831475,0.575306310811409,0.59672195483789,0.611956570758187,0.626800612728398,0.647816562394764,0.654474957519517
1995,2,"fg1",11.2018675317465,"diameter growth individual",0.566294391221537,0.57306710168848,0.595748527376415,0.611475771876564,0.626484899160598,0.647609919886205,0.654355572387466
1995,2,"fg1",11.865158337195,"diameter growth individual",0.564585927889946,0.570830800519112,0.594895879582348,0.61111342054731,0.626234747059777,0.647600644187037,0.6541762521116
1995,2,"fg1",12.5677242627381,"diameter growth individual",0.562346042628983,0.568107256746711,0.594311148675665,0.610884130255934,0.62597485145479,0.647556002149164,0.654176110415089
1995,2,"fg1",13.3118908872106,"diameter growth individual",0.559870444333476,0.565975965864978,0.593661556655445,0.610599691454546,0.625873245009411,0.647555825308595,0.654176014579741
1995,2,"fg1",14.1001214928303,"diameter growth individual",0.557198984738439,0.56393593828096,0.593317825753447,0.610277799208673,0.625873245008339,0.647555666207688,0.654175949762398
1995,2,"fg1",14.9350252189632,"diameter growth individual",0.554662114910215,0.561491826545289,0.59286690704281,0.610118349481102,0.625670379998589,0.647554684340615,0.654175905923818
1995,2,"fg1",15.8193656986918,"diameter growth individual",0.551534505012584,0.559615616113879,0.592461891324152,0.61000060543634,0.62565890280377,0.647553986116201,0.654175876274111
1995,2,"fg1",16.7560702067779,"diameter growth individual",0.549477110746295,0.558271453900466,0.59215193590066,0.609866470235278,0.625622372897757,0.647545139346916,0.654175856220834
1995,2,"fg1",17.7482393492988,"diameter growth individual",0.547465227396791,0.557200520947752,0.591886323809001,0.609799114749273,0.625567731805144,0.647538430906009,0.654175842658034
1995,2,"fg1",18.7991573270313,"diameter growth individual",0.545620393368121,0.555748936956733,0.591804590072944,0.609737243801998,0.625567532892506,0.647532254567665,0.654175833485015
1995,2,"fg1",19.9123028065563,"diameter growth individual",0.544720194860494,0.554449842199885,0.591555651415142,0.609594879588384,0.625557208789179,0.647529180529373,0.654175827280944
1995,2,"fg1",21.0913604350691,"diameter growth individual",0.543220021475238,0.553750254297187,0.591529826050571,0.609474579174722,0.625555470946369,0.647526767116331,0.654175823084915
1995,2,"fg1",22.3402330370112,"diameter growth individual",0.54235629776866,0.553064736444092,0.591398899901802,0.609435926498943,0.625555470946351,0.64752505104434,0.654175820246945
1995,2,"fg1",23.6630545328941,"diameter growth individual",0.54093458035628,0.552367066042071,0.591240473299509,0.609369340212617,0.625555470946355,0.647523830814077,0.65417581832756
1995,2,"fg1",25.0642036230806,"diameter growth individual",0.540057663565348,0.552003381575736,0.591225797108146,0.609315267728254,0.625509543203354,0.647522963152562,0.654175817029374
1995,2,"fg1",26.5483182818163,"diameter growth individual",0.538970805912187,0.551638654664505,0.591218341160255,0.60923689642805,0.625509542771615,0.647522346186971,0.654175816151368
1995,2,"fg1",28.1203111094894,"diameter growth individual",0.538072503127149,0.551048025453584,0.591175323683169,0.609225581981262,0.625492908608203,0.647521907481122,0.654175815557559
1995,2,"fg1",29.7853855939374,"diameter growth individual",0.537237347020362,0.550515792563838,0.591174639536838,0.609217483040851,0.625490922375315,0.647521595529293,0.654175815155927
1995,2,"fg1",31.5490533346251,"diameter growth individual",0.536421412472173,0.55023123344349,0.591174125099812,0.609153644324746,0.625490922375303,0.647521354422736,0.654175814884281
1995,2,"fg1",33.4171522867112,"diameter growth individual",0.53605871817824,0.54988248569443,0.591094770898808,0.609085311411615,0.62549092237532,0.64752081842843,0.654175814700569
1995,2,"fg1",35.395866085391,"diameter growth individual",0.535875096582888,0.54981529681113,0.591092634444011,0.60908530165408,0.625490922375313,0.647518271332955,0.654175814576317
1995,2,"fg1",37.4917445144825,"diameter growth individual",0.53536341675478,0.549758876628112,0.591090991756604,0.609079158712229,0.625490922375306,0.647513699423071,0.654175814492265
1995,2,"fg1",39.7117251870093,"diameter growth individual",0.534806794599703,0.54957540612043,0.59108972834466,0.609071570918059,0.625490922375304,0.647510055128742,0.654175814435445
1995,2,"fg1",42.0631565095448,"diameter growth individual",0.534306956752503,0.549367570355503,0.591088756351931,0.609058120377393,0.625490922375325,0.647507150213629,0.654175814397012
1995,2,"fg1",44.5538220063341,"diameter growth individual",0.533863430229054,0.549164429463651,0.591088008340853,0.609047273281943,0.625490922375302,0.647505161198381,0.654175814371002
1995,2,"fg1",47.191966083707,"diameter growth individual",0.533465975516867,0.548972735639269,0.59108743253094,0.609038677439786,0.625490922375303,0.647505160125228,0.654175814353408
1995,2,"fg1",49.9863213200684,"diameter growth individual",0.533198550791919,0.548907711066335,0.591086989151987,0.609031609650533,0.625490922375304,0.647505159362128,0.654175814341522
