ratio,light_area,q025,q05,q25,q50,q75,q95,q975
fast:slow,2.7831238096454176,0.13052806199251998,0.13964844219770928,0.16731420555237111,0.19229560513709393,0.22332338531631726,0.27661102321100606,0.301003554213312
fast:slow,2.9558439267201986,0.14621473551781408,0.15635560992749573,0.18739999765640608,0.21488285861158793,0.2494022771439774,0.3048754276285623,0.3241055525651014
fast:slow,3.139283020341743,0.16605104958215144,0.17667918946967306,0.21283861943800625,0.24271724672630157,0.2791263180240263,0.33897993941008975,0.36351376929211704
fast:slow,3.3341063080895412,0.18629590824779504,0.200109238992999,0.2401837241216827,0.2743103714630372,0.31383667206676413,0.3844478465766472,0.4073674659674578
fast:slow,3.5410202908154336,0.21073592412651246,0.22574509428848388,0.2693512679340758,0.30767061653740685,0.3511976108176693,0.43257943154909984,0.4627735758581183
fast:slow,3.760775314675381,0.23746288863153334,0.24971321918332987,0.29957382508428365,0.3415606655197233,0.3901520132936816,0.47995208172994497,0.5111517870664816
fast:slow,3.99416829216043,0.259956466463477,0.27318640140652956,0.328133424940934,0.37492475437755735,0.4315392006747112,0.5248199599141488,0.5595242640806996
fast:slow,4.242045591994325,0.2817046563756174,0.2975289458082369,0.35361175572365366,0.4068913296056136,0.47047923990985646,0.5758637612106915,0.6124957734105066
fast:slow,4.505306108377592,0.30272098122246877,0.3172981392027386,0.3785204478411264,0.4363656755454518,0.5101673797567627,0.630026065398095,0.6638159333866952
fast:slow,4.784904520708319,0.3213167252942951,0.3379569296582642,0.4027982479077567,0.461419048816208,0.5418769537359927,0.6679654768979805,0.7099247999411096
fast:slow,5.081854755600558,0.34062768244670544,0.3586822023960973,0.425381281049633,0.48319070514540946,0.5637830644123296,0.6850368569732683,0.7274319351324602
fast:slow,5.397233663754914,0.3584409114816614,0.37850885614500285,0.4452143426894485,0.505666515308921,0.5804839137290394,0.703243676845083,0.7417670304697964
fast:slow,5.732184925014995,0.3783800806907114,0.39629435891136344,0.46635561200951337,0.5247148918836083,0.600753366087724,0.718114183421535,0.7557237359762413
fast:slow,6.087923195770914,0.3950130116715338,0.4125600969969943,0.4834286787143718,0.5437589886877023,0.6162230884902258,0.7323836874027707,0.770505085353962
fast:slow,6.4657385137498125,0.40718950025032474,0.4283884744717033,0.5011462279474632,0.5624168882632377,0.6320651941018092,0.7441464304015564,0.7857579845848017
fast:slow,6.867000976166844,0.4208689513981295,0.4418718258680082,0.5172574667017084,0.5788604235903965,0.6468198839007854,0.7529606744365033,0.7957774866129779
fast:slow,7.293165708201271,0.4325668902749012,0.4545981239653653,0.5311226049825517,0.5951636503360456,0.6612519248725037,0.7637220328934354,0.7994450849198391
fast:slow,7.745778139815223,0.44573466319344274,0.46738893820099414,0.5446737257668175,0.6092289106166737,0.673207408310311,0.7768952112861889,0.8101979485617072
fast:slow,8.22647961005079,0.45372904261253594,0.476901771411823,0.5559801956497195,0.6231292780777067,0.6879805582796044,0.78905461381575,0.8201756131809228
fast:slow,8.737013319128684,0.46342872872708396,0.48994083994557874,0.565422679925907,0.6348334251958235,0.6993059146848704,0.8008282894269227,0.8392239365554623
fast:slow,9.279230649932982,0.471505495301638,0.4970284871980368,0.5740080582311338,0.6423890259764331,0.7082785566768688,0.8090282961927877,0.8520155557791027
fast:slow,9.855097881805975,0.4783521421937485,0.5026684010004513,0.5816642354576329,0.6490476673190938,0.7162459184419596,0.8163664732368469,0.8529603845815469
fast:slow,10.466703320999791,0.4854309137451104,0.5086509765735546,0.5887377553469765,0.6539029330471655,0.7227223264281247,0.823046856379314,0.8600895571714482
fast:slow,11.11626487364247,0.49183217189368134,0.5165750062592891,0.5949705990291061,0.6569583271741611,0.7259516649008214,0.8266043765957898,0.8611492302580941
fast:slow,11.806138088680799,0.49814529569647714,0.5215017402573309,0.6007426469015884,0.6599908095500449,0.7275605116388877,0.8291397183796263,0.8621114492695143
fast:slow,12.538824699966618,0.5035986600838144,0.5271816905226461,0.6051937086006967,0.6634151016260885,0.729500777854923,0.8305394674786782,0.8634067052873068
fast:slow,13.316981698463321,0.5084012475850741,0.5331942072341459,0.6093790373810757,0.6647036677884681,0.7288428306430113,0.8308160340773021,0.8638649248933334
fast:slow,14.143430967471712,0.5122254361069561,0.5364173199163282,0.6117378867804633,0.6668514007606048,0.7287923068737906,0.8262305590840413,0.8691492000382164
fast:slow,15.021169515816068,0.515444640419064,0.5410904421674321,0.613604863786818,0.6689324104201283,0.729434458086799,0.8235505342941511,0.8677014519540135
fast:slow,15.953380346099765,0.5206441687303637,0.5427388305230427,0.615583075456434,0.6695892260217531,0.7300711265321654,0.8214718346013475,0.8648797950445489
fast:slow,16.94344399744265,0.5236778595846288,0.5444839770755684,0.6175292311254152,0.6704283574246552,0.730500685401015,0.82158419560253515,0.8601353436435983
fast:slow,17.994950804558478,0.5271202901815509,0.5453279532033183,0.6188787473132193,0.6715364278258213,0.7289950159795857,0.8251549064546233,0.8585061245262252
fast:slow,19.11171391762827,0.5294778064120587,0.5471872787384593,0.6193064798743272,0.6712540222551435,0.7282742074042987,0.8251858644195985,0.8584927860489326
fast:slow,20.297783130184442,0.5298774241174469,0.5479195629347698,0.6208751499882669,0.6710740992049593,0.7278397392108563,0.8236266026689167,0.8558831962460328
fast:slow,21.557459565150744,0.5308758431082603,0.5491040738611976,0.6218590514516988,0.6705111148659975,0.7248010254829214,0.8215313162624406,0.8521690420805538
fast:slow,22.89531127229491,0.5333516723791366,0.5507033720209875,0.6228117849225006,0.6700224360955355,0.7242108302798721,0.822593423624832,0.8530111194920801
fast:slow,24.316189793656182,0.5323806686663647,0.5522262828447938,0.6234020775642922,0.6700804017636507,0.7231542524942827,0.8219099122812695,0.8509473355285225
fast:slow,25.825247757020012,0.531567695094418,0.5522805261681065,0.6232807514435786,0.6690736687379175,0.7215862036307266,0.8213045021100667,0.8500292889096691
fast:slow,27.427957561240333,0.5307094727278009,0.5528261902024895,0.6230416378039709,0.6690087725162557,0.7203040555219802,0.8215327849327051,0.8501245450594888
fast:slow,29.13013122116929,0.5310691224718705,0.5528209528150347,0.6226639985809252,0.6693999073333252,0.7195766881881523,0.8194167438590019,0.8490053808781425
fast:slow,30.937941444159375,0.5289835793178609,0.5536786634658888,0.6224392479634289,0.6692238108898798,0.7199044328998735,0.8165410428277607,0.8464197188203414
fast:slow,32.85794401456916,0.5308752166308432,0.5513419269563519,0.6220846877471237,0.6684257737463788,0.7191362842406818,0.8141644892307527,0.8463357039218036
fast:slow,34.897101567447145,0.5296831781614727,0.5504916516775338,0.6215797955311699,0.6679199219442145,0.7189715667163379,0.8138711642812642,0.8492588302838978
fast:slow,37.06280883760554,0.5304883936647582,0.5505858404940206,0.6206600514421488,0.6670829605254022,0.71847068726165,0.8135731903149661,0.8527039738871215
fast:slow,39.36291947564684,0.5276399095382762,0.5502250706680314,0.6206931377325461,0.6666856987137022,0.7185823404544274,0.8150283731527477,0.8523004214724683
fast:slow,41.805774528187634,0.5268534086178591,0.549365461486692,0.6199860698687232,0.6668896557680294,0.7183955332256128,0.8143065343769322,0.853384416530014
fast:slow,44.40023268555952,0.5264734850933936,0.549631607881045,0.6189584970905448,0.6672629517562891,0.7188304656654598,0.8167394020639801,0.8540105916184841
fast:slow,47.15570240667638,0.5259028713953473,0.54760446123056,0.6185727718134998,0.6671268404016327,0.7200525217015414,0.818871802887832,0.8567335367266171
fast:slow,50.08217603756468,0.52470027693594945,0.5469208583394141,0.6180261534505913,0.6672763908355446,0.7210833101701958,0.8212810050425071,0.8580017212415345
fast:slow,53.19026604728295,0.5262455045319349,0.549130606114054,0.6181473866905465,0.667592610105924,0.7231820023167721,0.8238373995211048,0.8641408738684793
fast:slow,56.4912435126354,0.529014094487558,0.5483227561456487,0.6180560189752454,0.6678095569878015,0.7255176016803326,0.8253031087197493,0.8651035172385003
fast:slow,59.99707899123938,0.5278375421676387,0.5471688926265532,0.6183884572840234,0.6704421100871278,0.7275200960195578,0.8287313250768211,0.8725717475106399
fast:slow,63.72048593116707,0.5274796622496004,0.5461452882409945,0.6199764914141597,0.6723724973626902,0.7306332363714261,0.837130538924775,0.8753107452160969
fast:slow,67.6749667745814,0.5296552961893333,0.5478228547743974,0.6230099103430382,0.6746764418322855,0.7367606945484323,0.8459625320036441,0.8876606754383525
fast:slow,71.87486192255429,0.5307896580664809,0.5517915420411662,0.623475335627439,0.6780508223401607,0.7431979421219196,0.8539623323978727,0.9040781718603519
fast:slow,76.33540173863202,0.5333357836432294,0.5562830396599335,0.625886228534894,0.6832937531493251,0.7516692242315233,0.8666915379271922,0.9145371518296633
fast:slow,81.07276177973158,0.5375758047362295,0.5599435174257309,0.6299870414444662,0.6888799177555035,0.7598470586890365,0.8771777915364766,0.9257365516537454
fast:slow,86.10412145465567,0.5424267009269474,0.5648104209986633,0.6357734363896251,0.6964402918074611,0.7705278980593083,0.8921481079734511,0.9414324609157061
fast:slow,91.44772632294361,0.545993463314972,0.5693697775572905,0.6436901002169775,0.7048655209796141,0.7840823704866612,0.9115560052646752,0.9523356625681388
fast:slow,97.1229542599766,0.5520877966063261,0.577565056760211,0.6521154394261636,0.7175002150993983,0.7972970019068218,0.9268786604972403,0.9708552543194037
fast:slow,103.15038572827659,0.5585197292134856,0.5820275227541122,0.6634379390913121,0.7317358487336509,0.8162870286054783,0.9461392722152259,0.985310830460576
fast:slow,109.55187840982805,0.5682226323990405,0.5886857213027613,0.6764248233604315,0.7494474017086932,0.8366455697466221,0.9703836320235633,1.0024774554408993
fast:slow,116.35064647006696,0.5719436178991721,0.5983963254444622,0.6913786192161075,0.76854837889066,0.8585869186476613,0.9891903026262984,1.0270294351566105
fast:slow,123.57134474097744,0.5831908365983923,0.60912414540909,0.7092009015261539,0.7906193153145773,0.8817525492020628,1.0129753120130398,1.0549167437145932
fast:slow,131.2401581285748,0.5930296039007936,0.6229563263322302,0.7294125983387179,0.8176567899090651,0.9092055184495061,1.0390900629250976,1.0816787279803617
fast:slow,139.3848965689995,0.6092995503218588,0.6431999191856592,0.7553177291819957,0.8464348276088687,0.9384726077997483,1.0728469812648602,1.1166909411138333
fast:slow,148.03509587756747,0.6337120756412374,0.6641350237449912,0.7838733419760715,0.8774639316021539,0.9687504059267328,1.105193386254178,1.1499624259223258
fast:slow,157.22212485649294,0.6564011140144669,0.685071429656789,0.814187643415803,0.9096704547807806,1.0023380443860375,1.1426203265577328,1.1902868354249554
fast:slow,166.9792990496953,0.677432617509354,0.7140729609746853,0.8489396917394653,0.9449174698361544,1.0370471624441437,1.180883564035732,1.2331410513338108
fast:slow,177.34200155720706,0.6979109336759453,0.7469085516490432,0.8852528806915738,0.9810130697779422,1.0741953531285466,1.2279739804492813,1.2778611792359293
fast:slow,188.34781134730017,0.7370133299575383,0.7854246900840305,0.9231938131894498,1.018725930850744,1.1175669720939738,1.272040490145402,1.3272928828416488
fast:slow,200.0366395316378,0.7768281774356786,0.8197401469336747,0.9632370626150293,1.0580910489289383,1.161083087773827,1.3260507294655948,1.3805346558758422
fast:slow,212.45087409763514,0.8121990655395279,0.8580388282735906,1.0042284767844714,1.0983727416719709,1.2083083630696847,1.384823533034624,1.4434795933025948
fast:slow,225.6355336228819,0.851878331130395,0.88996688617278,1.047171843477459,1.1439854917049113,1.2593652725251416,1.4522212452030223,1.5074253837136309
fast:slow,239.63843052905298,0.8794445729546102,0.9227630760093326,1.0826563137511545,1.1924513117674937,1.3156616505888246,1.5232276108852811,1.5859482749273976
fast:slow,254.51034446732228,0.8996203191215443,0.9575307351679992,1.1235356287584386,1.2447674204021384,1.37437990429791,1.5967076446415795,1.6777051379384935
fast:slow,270.30520646404364,0.9331174456359654,0.9908729177999951,1.163737767022258,1.298982563034943,1.4386698939861053,1.6800773880859057,1.7649273565694814
fast:slow,287.0802944944754,0.9525424818474105,1.0132481367644672,1.2052542289451293,1.3546636541459849,1.5068937958052622,1.777220874188047,1.8772308127371033
fast:slow,304.89644119377215,0.9653982238014824,1.034894884800317,1.2442543120748832,1.4087504821608958,1.580181365203106,1.879700803261319,1.9944427931716668
fast:slow,323.8182544584798,0.9730666870779497,1.0504366693208564,1.2821395177949317,1.468116767898345,1.6558395884391168,1.989127216830441,2.1085069699570718
fast:slow,343.9143517385163,0.9820793917096182,1.0559284846887873,1.3219736492405496,1.5203690811632438,1.7327452871780817,2.1184742056329737,2.245124345096253
fast:slow,365.25760886926605,0.9833011764517874,1.0650684775970989,1.3585156554487436,1.5798324956527443,1.8186116354385518,2.257883125508228,2.4162131013326786
fast:slow,387.92542434614626,0.9794418723798782,1.0724393160628218,1.3899859916388009,1.640806041749228,1.9141840240779817,2.410030219571612,2.606922552061477
fast:slow,412.0000000000001,0.9743321083713967,1.0687848995081988,1.4210983168701405,1.6993319697844953,2.0063766680807733,2.571950787823063,2.812236546503929
pioneer:breeder,1,0.6637201899721157,0.7229345761567233,0.9249023341920796,1.0871760723046604,1.2958603895013483,1.7179491492309562,1.9563286287897832
pioneer:breeder,1.0620598036192959,0.7031336438601851,0.7534216516801583,0.9502341067820315,1.101389661736745,1.3003577971246092,1.6863361920841833,1.9043108118284195
pioneer:breeder,1.1279710264638572,0.7325663822536741,0.780202132734306,0.9737705695048979,1.116792980352674,1.309024882403404,1.6578903097946873,1.8560007816506248
pioneer:breeder,1.1979726868544596,0.7593136992147318,0.803495468191352,0.9938608084020948,1.1371266363803194,1.3241021920180511,1.6617495390160004,1.8207652662282146
pioneer:breeder,1.2723186365419277,0.7820396988025622,0.8292283558541016,1.0104725033013613,1.1561674322426638,1.3336246628196538,1.668458863751088,1.8073529506572783
pioneer:breeder,1.3512784812668899,0.8036508810652652,0.847627063654893,1.029925453863517,1.1717093388945463,1.3472898431836566,1.678357980267691,1.8193342469489966
pioneer:breeder,1.4351385584492933,0.8220526076421341,0.8646593366776093,1.043686832672298,1.1882578440109532,1.3583097446424186,1.706792551789981,1.8552092321759917
pioneer:breeder,1.5242029755531357,0.833074408849349,0.8769688951561203,1.0558299791214971,1.199812925865384,1.3762018341417401,1.7148364352737326,1.84472724964392
pioneer:breeder,1.6187947128919096,0.8399491343544137,0.8862050985554994,1.0666348779710653,1.2123903162784893,1.390298488596132,1.7203018197855648,1.8509827028296617
pioneer:breeder,1.719256794873936,0.8450220035037317,0.8943316916440225,1.0745683033098867,1.2188046151379188,1.399279451784116,1.7359895379822008,1.8693414338867083
pioneer:breeder,1.8259535339349524,0.8459684468211041,0.8937229691775445,1.0754448503041065,1.2209607074546622,1.4034108639884484,1.7497412885749475,1.8848576587029324
pioneer:breeder,1.9392718516689147,0.8421476864826394,0.892094550441212,1.072318263654119,1.2215837591238248,1.3996668823788918,1.744334638912132,1.8573751016909927
pioneer:breeder,2.0596226819479155,0.826920185193129,0.8779387968755925,1.058665789760135,1.2127387192106482,1.385695472985068,1.7107682450589816,1.8197355436794629
pioneer:breeder,2.1874424611194505,0.8050242697310476,0.8594344878599415,1.0388149754771283,1.192433051737709,1.3634669147428395,1.6557947749821036,1.7614673574262256
pioneer:breeder,2.323194710685033,0.7688827693817294,0.8208137664128798,1.0089552124959902,1.1690792881261978,1.334555571422391,1.6166887694695573,1.728023887607863
pioneer:breeder,2.4673717181995327,0.7111548058554793,0.7616141923414422,0.9690319542126135,1.128347772909586,1.2999157327474269,1.5847235549237502,1.6949140188682503
pioneer:breeder,2.6204963224868,0.6424693083989209,0.703054785244299,0.918555283989357,1.0812222381332055,1.256178948050672,1.5319824920787835,1.6255715062217508
pioneer:breeder,2.7831238096454176,0.5858098633033741,0.6394060863240103,0.8561230013633733,1.01588806675217,1.1964815051113669,1.4605781846649897,1.5639272884030524
pioneer:breeder,2.9558439267201986,0.537665002311779,0.5814138166120866,0.7822107896533262,0.9441186618121318,1.1221775968867647,1.39140585779077,1.4994477266874913
pioneer:breeder,3.139283020341743,0.49178282405033175,0.5297771225757638,0.7108581541745413,0.8674974978692742,1.0502902521518769,1.3467576988305658,1.4370256774610572
pioneer:breeder,3.3341063080895412,0.45146886655561236,0.4898248530052067,0.6458812473006746,0.7929247581385918,0.9816401901545054,1.282958759571099,1.3766991764036363
pioneer:breeder,3.5410202908154336,0.42981063876686576,0.4594608431059391,0.5978036936736909,0.73379658627663,0.9121249199740044,1.21813345998803,1.3243317868587887
pioneer:breeder,3.760775314675381,0.42522517816558447,0.45461235860920207,0.5752527946670281,0.6968828288952373,0.8604741421953015,1.1391436171242373,1.248529257669504
pioneer:breeder,3.99416829216043,0.4390129878182087,0.4664793107287669,0.5710090815109969,0.6812834252066033,0.8360359548966156,1.0917501932708455,1.1735084460944496
pioneer:breeder,4.242045591994325,0.45458543199515056,0.47922651923108195,0.5763010512836568,0.6785011923874444,0.8205837406334902,1.0712998458285987,1.1436252554370991
pioneer:breeder,4.505306108377592,0.46235231206778793,0.4926006937896795,0.5913672540667194,0.6930637100508521,0.8347990048266761,1.067028337741635,1.1501708911152544
pioneer:breeder,4.784904520708319,0.482787749061977,0.5116286214387057,0.620854441908171,0.7199477829531274,0.8588380121267221,1.0843279398855867,1.1687815364734142
pioneer:breeder,5.081854755600558,0.5121575760565138,0.5427859938566025,0.6556627500578043,0.7535344210927741,0.8897825205104308,1.1059779920209385,1.1887659878422276
pioneer:breeder,5.397233663754914,0.5487447725367547,0.5766539591388187,0.6957105568316856,0.7937831463726375,0.9251123318898289,1.1315608221459645,1.2157628374220681
pioneer:breeder,5.732184925014995,0.5843065979783213,0.6155034381931592,0.737855801901901,0.835151075735972,0.9644364734561452,1.1709086137091387,1.2460060778896416
pioneer:breeder,6.087923195770914,0.622726000869178,0.653684752473975,0.7817496727773131,0.8804434646633608,1.0034390979268495,1.2191466114273295,1.2780477800803394
pioneer:breeder,6.4657385137498125,0.660401293783696,0.6967725262241377,0.824368936419642,0.9269358506077159,1.044673469589874,1.2568473585892406,1.3217210372165134
pioneer:breeder,6.867000976166844,0.6990345193373995,0.7372491796195266,0.8698898818029794,0.9745859695422288,1.089926606459104,1.2993382690887523,1.3644553836362021
pioneer:breeder,7.293165708201271,0.7395185453303882,0.780075823019256,0.9153309782341886,1.0210646351185368,1.136522795431189,1.3489690248697546,1.4289616359570276
pioneer:breeder,7.745778139815223,0.7765256721793423,0.8201535166712912,0.9604590382495302,1.0662359299931468,1.1902131569520256,1.3967202142649744,1.4897859554443738
pioneer:breeder,8.22647961005079,0.8182457796818757,0.8624092201118562,1.0077120054504345,1.119471856564329,1.239302696112387,1.4628124479535938,1.5511913956866694
pioneer:breeder,8.737013319128684,0.8586314862154356,0.9060150267928119,1.0549002616198677,1.16976365297936,1.293419258444297,1.5247779415075138,1.6083265345953064
pioneer:breeder,9.279230649932982,0.9024733632107882,0.9456104717695912,1.10122683814167,1.2198736374360832,1.3514009001648155,1.5917261221737284,1.6763550265711755
pioneer:breeder,9.855097881805975,0.9441462852698984,0.9866983682327228,1.1470307755581326,1.2660447764581548,1.4099244036065595,1.6463990853996784,1.7287144548508309
pioneer:breeder,10.466703320999791,0.9867470436069204,1.0269415014442949,1.1922810522755372,1.3139911776903361,1.466394758129621,1.711085245848426,1.7896641024540447
pioneer:breeder,11.11626487364247,1.0259905671514338,1.0679726823591564,1.2367636326619844,1.364352023664463,1.5253987999961527,1.7643266704750658,1.8440189469728983
pioneer:breeder,11.806138088680799,1.062781631503703,1.101797022703067,1.2791569913313845,1.41272854838979,1.5767338286864012,1.8237779925074333,1.897446447367507
pioneer:breeder,12.538824699966618,1.0957794718595744,1.1416790076391554,1.3229367744390845,1.4617128345367303,1.627516469144609,1.87705189663966,1.9514490347287925
pioneer:breeder,13.316981698463321,1.1328945831735946,1.180851333724783,1.3656705745842743,1.509388703909405,1.6778838927082185,1.9325465665653818,2.009143360399519
pioneer:breeder,14.143430967471712,1.1672852526686623,1.2152724472493466,1.4066397285275105,1.5579974418912617,1.7277507451385927,1.9870880564096605,2.084381936596323
pioneer:breeder,15.021169515816068,1.2020703038452738,1.247892097383104,1.451335049533959,1.6041471744370523,1.778192226660545,2.0486896808611954,2.1318333309296644
pioneer:breeder,15.953380346099765,1.2340763476791763,1.285414234133466,1.4918010800196155,1.651166610228238,1.8251984680291935,2.1000237654951968,2.1969321898081517
pioneer:breeder,16.94344399744265,1.261031615655108,1.3228357512851874,1.5340768203176292,1.69418756228078,1.8745259014484392,2.1486173125548236,2.252353726893804
pioneer:breeder,17.994950804558478,1.2883610292844843,1.354831530913858,1.5737089331898504,1.7381475416957644,1.9246258733280528,2.209871145859156,2.306425506974345
pioneer:breeder,19.11171391762827,1.3163031529397164,1.3810648736169087,1.612668901162402,1.7788295337699567,1.9707439649627019,2.2537155267454914,2.3522964322289455
pioneer:breeder,20.297783130184442,1.3406286730920922,1.4055729461069113,1.6486886806222418,1.820233776194248,2.0189296938748376,2.3034685620885114,2.4045328817411877
pioneer:breeder,21.557459565150744,1.359273967627243,1.438540066307364,1.6867631351612937,1.8619542751402518,2.0647715422644426,2.3454828750715166,2.4531366622658393
pioneer:breeder,22.89531127229491,1.3725881331252756,1.4654810069972997,1.726356589235954,1.9027243429125063,2.104950361452129,2.4028087451317823,2.5037114857754523
pioneer:breeder,24.316189793656182,1.3912607577743972,1.4857178057033564,1.7629058510580522,1.9475690661468237,2.1469898205642473,2.4613316486609356,2.5579809353544087
pioneer:breeder,25.825247757020012,1.4059934100766038,1.5089225717674473,1.8030134408051341,1.994255289204764,2.1922404366483312,2.5124432019862546,2.6174907140783557
pioneer:breeder,27.427957561240333,1.4178014877678198,1.5274018057992844,1.84212326817245,2.037606427488071,2.2390558931828193,2.5608755359108977,2.6713074904805687
pioneer:breeder,29.13013122116929,1.4386212339651507,1.5494778836074015,1.8786007793518993,2.0788522970900463,2.2849827212440887,2.6113086618785353,2.7318822234299533
pioneer:breeder,30.937941444159375,1.4670899796756254,1.5646833324896354,1.9163914903156416,2.1241789613674418,2.332394996630705,2.663016735665445,2.7816498913272145
pioneer:breeder,32.85794401456916,1.4905457200604557,1.5975077985436945,1.95574690376257,2.1684020349116313,2.378640345361042,2.7145089018862922,2.8330916183468378
pioneer:breeder,34.897101567447145,1.5118100532226386,1.616113710551184,1.9912417634962352,2.2126633930810256,2.426001506080373,2.7660391058512444,2.8800892706984302
pioneer:breeder,37.06280883760554,1.5234589865173471,1.6394758538831076,2.025107075715567,2.2592127473863615,2.4767930053307894,2.8104678032296353,2.938577063649073
pioneer:breeder,39.36291947564684,1.544583479023999,1.6546690275437819,2.0644662172151858,2.308736990878433,2.531695201139052,2.873552932481153,2.98743410623359
pioneer:breeder,41.805774528187634,1.555481235328318,1.679406258973317,2.107336206041774,2.3607383666002306,2.582300103423269,2.9281572914997827,3.042866250164332
pioneer:breeder,44.40023268555952,1.5918643552552534,1.7149078890488128,2.1515420477803375,2.411234240988497,2.632305005541897,2.974113393473066,3.1075118442119907
pioneer:breeder,47.15570240667638,1.6264602233335799,1.737114083397499,2.195028071650672,2.4606552233344683,2.6910970514057406,3.03673283750474,3.160603249778425
pioneer:breeder,50.08217603756468,1.6521622197336876,1.7656219735586485,2.234411645055305,2.5094543145247803,2.7501409509594725,3.095505576816897,3.22046314463041
pioneer:breeder,53.19026604728295,1.691124200365752,1.799780909048896,2.275797352488697,2.562409596339395,2.8081742928091185,3.1488924210159293,3.282863130629341
pioneer:breeder,56.4912435126354,1.7414608891685612,1.8471479364006262,2.3263663778577266,2.619465253445103,2.867438856098382,3.2179516411554117,3.366018753157055
pioneer:breeder,59.99707899123938,1.7810597312940728,1.902188247600088,2.377682024647914,2.678072000460605,2.9289800414001124,3.3027552894738625,3.4435643892876353
pioneer:breeder,63.72048593116707,1.8542126492126167,1.9713418127145104,2.4361831121050477,2.738632153271165,2.999080611461567,3.3873836828822617,3.5290635220528106
pioneer:breeder,67.6749667745814,1.9105372104630578,2.0459211514002478,2.502917634825882,2.801908131836404,3.074668183564267,3.4809163296225463,3.6232975664847937
pioneer:breeder,71.87486192255429,1.9824062063661325,2.1331295420812912,2.5789443996546044,2.8758691229283366,3.150639404672979,3.5769726744240185,3.7414021677493094
pioneer:breeder,76.33540173863202,2.070077410215833,2.2125593645502355,2.6594163362919114,2.9505634038715787,3.2312468312597877,3.6868343462684243,3.882089615219224
pioneer:breeder,81.07276177973158,2.1681680754298682,2.2933953131980767,2.743532344740931,3.0331509566735804,3.3221278316869602,3.8164942661583305,4.021213004044541
pioneer:breeder,86.10412145465567,2.2742004635587576,2.3837935590758557,2.8409662126246475,3.1224515898487573,3.4208451245638347,3.9757218673568544,4.174046535513843
pioneer:breeder,91.44772632294361,2.3600044784529333,2.4931270292079106,2.9325306990648703,3.2215476956915188,3.54604718731053,4.156398269522658,4.338376202240921
pioneer:breeder,97.1229542599766,2.4458406085317286,2.5958261589976934,3.02531149441014,3.3225701639857963,3.678147238415683,4.3449661671127435,4.558762441692642
pioneer:breeder,103.15038572827659,2.5518022744871955,2.6784790613262928,3.1302815009975324,3.4396101916975743,3.8352323883103208,4.570855289670361,4.811386610783047
pioneer:breeder,109.55187840982805,2.622210975354315,2.7605774307856223,3.2278929054214736,3.5604239863548033,4.00175572571708,4.818570471663012,5.0937537328907005
