"year","variable","model","fg","parameter","mean","se_mean","sd","q025","q25","q50","q75","q975","n_eff","Rhat"
1995,"incoming light individual",2,"fg4","beta0",1.29036899333333,0.00184644689204767,0.045196689778223,1.205719,1.25887,1.28831,1.3215625,1.37842175,599.155588435828,1.00936631926083
1995,"incoming light individual",2,"fg4","beta1_low",0.0566682073,0.000663970382915708,0.016554860801376,0.0249823675,0.04492555,0.0560063,0.068432825,0.0901322125,621.661041291776,1.00947641826274
1995,"incoming light individual",2,"fg4","beta1_high",0.434529477666667,0.000220116908188815,0.00713632306858004,0.42087845,0.4294565,0.4343465,0.43918325,0.448868025,1051.09555031751,1.00071720066445
1995,"incoming light individual",2,"fg4","x0",12.7198935,0.0301406773322464,0.861555432057965,11.151205,12.1144,12.6645,13.289375,14.5110675,817.072200349459,1.00736061415047
1995,"incoming light individual",2,"fg4","delta",0.506751588,0.00291466398051321,0.0787634450395767,0.352320775,0.45297775,0.507935,0.560671,0.65810865,730.251435020707,1.00474717345039
1995,"incoming light individual",2,"fg4","sigma",0.259484957666667,4.67729968401866e-05,0.0019750800497555,0.2556219,0.25815125,0.2594925,0.26078625,0.2634662,1783.11359247849,1.00002272132909
1995,"incoming light individual",1,"fg5","beta0",4.34748852333333,0.00134413724491002,0.0473731642024079,4.2559125,4.315085,4.34759,4.3805575,4.44177325,1242.16004803295,1.00045231329363
1995,"incoming light individual",1,"fg5","beta1",2.33156741,0.000210497287141941,0.00734445251779614,2.3172985,2.32651,2.331505,2.3364825,2.3460815,1217.37912022653,1.00010974222239
1995,"incoming light individual",1,"fg5","sigma",0.655175512333333,0.000106348252187539,0.00448232990057928,0.646417925,0.65229425,0.65512,0.6581035,0.664295675,1776.42518464993,1.00011480027696
1995,"incoming light individual",2,"fg5","beta0",70.5260947986667,11.1579186295781,96.9790943178294,2.8618685,38.750575,46.19255,55.508025,418.03855,75.5422416529856,1.06602135956047
1995,"incoming light individual",2,"fg5","beta1_low",2.449794526,0.0947986215790992,0.954273823190417,1.05577675,2.4162275,2.442225,2.4640175,2.7023135,101.330917869257,1.01108428664916
1995,"incoming light individual",2,"fg5","beta1_high",2.28081380333333,0.00608936912614433,0.0326559351553171,2.192532,2.2708975,2.283725,2.29487,2.342311,28.7593885320706,1.08589290668491
