"year","prod_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,1,"fg1",1,"crown_volume",0.106283416552374,0.124522891890731,0.202801441050152,0.2846575,0.399506491031325,0.650718795468084,0.762403581015722,NA
1995,1,"fg1",1.05921252001675,"crown_volume",0.118891191725198,0.139276435035794,0.226848695461237,0.318399201489003,0.446859781390604,0.727885116875434,0.852848126733784,NA
1995,1,"fg1",1.12193116256024,"crown_volume",0.132980024518707,0.155796774314597,0.25375690717693,0.356168250221887,0.499834571945452,0.814150410152808,0.953950702116161,NA
1995,1,"fg1",1.18836353398076,"crown_volume",0.14874993460192,0.174260401691239,0.283835661812813,0.398386231545949,0.559065893884421,0.910694234661067,1.06702004547476,NA
1995,1,"fg1",1.25872953352377,"crown_volume",0.16638831391421,0.194927709072628,0.3174808944395,0.445595174674775,0.625333565152269,1.01862552721383,1.19348305253995,NA
1995,1,"fg1",1.33326208122323,"crown_volume",0.186112451314323,0.218028742612287,0.355129963482973,0.498420247938553,0.69947653370849,1.13941841676823,1.33494120662569,NA
1995,1,"fg1",1.41220788889523,"crown_volume",0.208179326842187,0.243897719227559,0.397220922310934,0.557525812401922,0.782392006833938,1.27451330544554,1.4932281863913,NA
1995,1,"fg1",1.49582827678426,"crown_volume",0.232849939025604,0.272826541716378,0.444294890425115,0.623601835982311,0.875181742962537,1.42556348825578,1.67025380553152,NA
1995,1,"fg1",1.58440003856497,"crown_volume",0.260443559323393,0.305178050750539,0.496953426804737,0.697539869880212,0.978960763390013,1.59456440422519,1.86820875699797,NA
1995,1,"fg1",1.67821635756304,"crown_volume",0.291313745247706,0.341350827326514,0.555872876518621,0.780263576987545,1.09495262342054,1.78365787683378,2.08981374797974,NA
1995,1,"fg1",1.77758777722769,"crown_volume",0.325861980467053,0.381785863557193,0.621754457282307,0.872779718664209,1.22479008624506,1.9951279271908,2.33746243598937,NA
1995,1,"fg1",1.88284322906832,"crown_volume",0.364462025792276,0.42705749678253,0.695413444841963,0.976261135283832,1.36995287334092,2.23146354107977,2.61482862170734,NA
1995,1,"fg1",1.99433112145793,"crown_volume",0.407665474845702,0.477655802762719,0.777869502723348,1.09190985164096,1.53234073610946,2.49611476768451,2.92489746431587,NA
1995,1,"fg1",2.11242049290729,"crown_volume",0.455973491732172,0.534269784436955,0.870058184319131,1.22134923902297,1.71407262042189,2.79174789431524,3.27140884760609,NA
1995,1,"fg1",2.23750223362737,"crown_volume",0.510032762285986,0.597552499265028,0.973192582598149,1.36613003971977,1.9173303048446,3.12266196639041,3.65909452597705,NA
1995,1,"fg1",2.36999037942355,"crown_volume",0.570471245700277,0.6683988945142,1.08851911446496,1.5280971591489,2.1447627092568,3.4928794985247,4.09285521019133,NA
1995,1,"fg1",2.51032348220468,"crown_volume",0.638081013127556,0.747625634325597,1.21760185005202,1.70934481906616,2.39899408020574,3.90707238456755,4.57769029179232,NA
1995,1,"fg1",2.65896606164325,"crown_volume",0.713739447927151,0.836237734127776,1.36200747013406,1.91196194462945,2.68336001648296,4.3703318791316,5.1204279408995,NA
1995,1,"fg1",2.81641014279217,"crown_volume",0.798379274463068,0.9353160522297,1.52341986042745,2.13869645708967,3.0014495394281,4.88818857072008,5.72758798487469,NA
1995,1,"fg1",2.98317688474764,"crown_volume",0.89299233035707,1.04623685198076,1.70392577246419,2.39225172151433,3.3574428637084,5.46815873944379,6.40665125673576,NA
1995,1,"fg1",3.15981830574927,"crown_volume",0.998848047046001,1.17027947304768,1.90593300069736,2.67586509484283,3.75526551404683,6.11631969175284,7.16603065282817,NA
1995,1,"fg1",3.34691911042775,"crown_volume",1.11728372061923,1.30905206409065,2.13187618200288,2.99298124551975,4.20057417031835,6.84124613556342,8.01606741701756,NA
1995,1,"fg1",3.54509862524841,"crown_volume",1.24961497269168,1.46417749613883,2.38461289990966,3.3476083173212,4.6985919604261,7.65228353447663,8.96671537574725,NA
1995,1,"fg1",3.75501284855729,"crown_volume",1.39767984792338,1.63768078753925,2.66740655797327,3.74433440015985,5.25552989981188,8.56008094695738,10.0292122748291,NA
1995,1,"fg1",3.97735662201565,"crown_volume",1.56328607177412,1.8317280874405,2.98360398212512,4.18832371213751,5.87895921488906,9.57493977786233,11.2180773791815,NA
1995,1,"fg1",4.21286593061052,"crown_volume",1.74865222581176,2.04890673593449,3.33732661550563,4.68471824701686,6.57563003711727,10.7093744128142,12.5467392707412,NA
1995,1,"fg1",4.46232033885469,"crown_volume",1.95594679602409,2.29173600132358,3.73278767634885,5.23962457328653,7.35450999657869,11.9786112707957,14.034216124386,NA
1995,1,"fg1",4.72654557124029,"crown_volume",2.18794799047655,2.56346241511005,4.1754121004398,5.86121208480932,8.22618210585132,13.3989612246622,15.698038753913,NA
1995,1,"fg1",5.00641624548745,"crown_volume",2.44739190126224,2.86735012642473,4.67015355054121,6.55571653614573,9.20119316773917,14.9862414008837,17.5587903785844,NA
1995,1,"fg1",5.30285876763557,"crown_volume",2.73739214749976,3.20715156093652,5.22377333704428,7.3323330366423,10.2912239787086,16.7620208618424,19.6393689370465,NA
1995,1,"fg1",5.6168543985602,"crown_volume",3.06165148741874,3.58721924028004,5.84306981419373,8.20071958843855,11.5119060741153,18.7483202397966,21.9681155031495,NA
1995,1,"fg1",5.94944250206614,"crown_volume",3.42485859837067,4.01261363579742,6.53546732619363,9.172904483591,12.8763596138622,20.9715487898367,24.5730630195287,NA
