ratio,dbh,q025,q05,q25,q50,q75,q95,q975
fast:slow,7.4887389853522075,0.6171816199459725,0.6358291986365042,0.6910275446235521,0.7364729528996441,0.7866847161661309,0.8582116678939554,0.8836706116968611
fast:slow,7.932166092422615,0.6231313895323918,0.6406792104886215,0.6959207443476529,0.7387783314965801,0.7883567344253533,0.8639531635423904,0.8866018857591373
fast:slow,8.401849635946396,0.6346849887626089,0.6481037559194995,0.7020853464921274,0.7458140866285758,0.7910646421265738,0.8652619862587794,0.8899929445512141
fast:slow,8.899344325692619,0.643021969335737,0.6568323454280326,0.70986934307448,0.7538689441440374,0.7996554209167719,0.872083477960933,0.8983599872244031
fast:slow,9.426296929713669,0.6510772728196107,0.6684074068878068,0.721554768623774,0.7658058274973181,0.812626065395697,0.8847703716681109,0.9121304363253151
fast:slow,9.984451725348194,0.6638051391854025,0.6798138021332849,0.7368703233443409,0.7818009126514134,0.8290062493068524,0.9016314320671394,0.925299839060324
fast:slow,10.575656272991674,0.6776457917334086,0.696590980493268,0.7540979191109036,0.8019758652263794,0.8519508781322744,0.925624665470998,0.9458844975876729
fast:slow,11.201867531746496,0.7002514386474431,0.7174812970926627,0.776385828308581,0.8252925851335815,0.8766496419292534,0.9547834026597715,0.9768281720121327
fast:slow,11.865158337195048,0.717568764751716,0.7383459908262446,0.800553189597704,0.8508393356781911,0.9048154650887892,0.98533654479322,1.0103107714429411
fast:slow,12.56772426273815,0.7356592170173545,0.7608426188222716,0.8255323007739859,0.8779376036512578,0.9343805591989174,1.0202401925293958,1.0495563510076693
fast:slow,13.311890887210561,0.7593848092485351,0.7852485273216091,0.8526985714110111,0.9050391957892735,0.9625824513969398,1.057562337260353,1.088883678530273
fast:slow,14.100121492830345,0.7845570159006149,0.8100071190691909,0.8793618720843014,0.9326746100969927,0.9931247255110058,1.089864833607634,1.1238984362408346
fast:slow,14.935025218963206,0.8101203749528539,0.8375908923470617,0.9065744594055869,0.9596931052067597,1.0240529217296404,1.1272107757060277,1.1609863933082842
fast:slow,15.81936569869178,0.8367370108070814,0.8648076121983825,0.9335730102897585,0.9867840969937789,1.055675731554036,1.1665405016031258,1.1978067733377098
fast:slow,16.7560702067779,0.8658602169133013,0.8944660369133545,0.9607797651246348,1.0140379043986099,1.0845178974229057,1.2066693719575405,1.238339037173054
fast:slow,17.74823934929885,0.8964077515797705,0.9221775895569347,0.986990084394646,1.0411670327541387,1.1103721148446761,1.2394654607085223,1.2804967695686433
fast:slow,18.799157327031324,0.9302383235976701,0.9491677150048332,1.014650825339248,1.0686622274415796,1.138233240834417,1.2765536730255642,1.3281039437797941
fast:slow,19.91230280655625,0.9586860710862395,0.9778806895157455,1.0437151534500375,1.0958289255943738,1.1653834144837592,1.3139706758026681,1.3663540456475316
fast:slow,21.091360435069106,0.9853362107275043,1.0050590737000091,1.0720084160300802,1.124059950366914,1.1929237519542253,1.3533105897715785,1.3982080088125812
fast:slow,22.34023303701118,1.0133310009910117,1.0348213698006288,1.1009754253364765,1.1523464799692449,1.218151153326796,1.3842155813239212,1.4412118751241987
fast:slow,23.663054532894137,1.0422138900362694,1.0631752568675843,1.1294472161789613,1.181621735060778,1.2444984864064028,1.4171064731182426,1.4773344901414271
fast:slow,25.06420362308064,1.0709746184040754,1.0923731044856295,1.15761134475112,1.2106037390481474,1.2739517107365042,1.4343882742005358,1.496713810449003
fast:slow,26.54831828181627,1.0982167486031054,1.1185243025314069,1.1849186855741303,1.2392052031190617,1.301371040163858,1.4516381948368688,1.5159412218165231
fast:slow,28.12031110948944,1.1199188163911455,1.145196637496726,1.2145119030537113,1.267672227853407,1.3335051553442896,1.458171174948061,1.520432842894068
fast:slow,29.785385593937395,1.142701851414093,1.168744554010499,1.2424205481389565,1.2975650716979352,1.3648934763798957,1.4793832385273389,1.5255498449746814
fast:slow,31.54905333462511,1.1632111970900576,1.1913660834812747,1.2685256547917267,1.3270312711968626,1.3964616290345875,1.502732880880543,1.5465067170750313
fast:slow,33.417152286711215,1.1810266056386027,1.2116930945999813,1.2950428502786484,1.3573733133516435,1.4292323923557948,1.5384591215017582,1.5783887580520657
fast:slow,35.39586608539098,1.2019407930426018,1.231721588560902,1.3217121905076814,1.3886266370697509,1.4620687401680534,1.579040701909569,1.61407641313863
fast:slow,37.49174451448249,1.2167434847342178,1.246458922017828,1.3480209137195291,1.419410644380667,1.4987475454797565,1.6248893572282603,1.664855638035806
fast:slow,39.711725187009264,1.226993182460593,1.2605059370441798,1.371203178337734,1.4505734446313607,1.5378311417668655,1.6735116386778912,1.7121052168841924
fast:slow,42.06315650954483,1.228721298512817,1.2718981304873944,1.393642071676028,1.4820990525407045,1.5785791778828093,1.7280896503962369,1.7710071310390914
fast:slow,44.55382200633406,1.2371314726265379,1.2801866926674825,1.4136916705413363,1.5157824939232152,1.6227471609266029,1.7845947410006016,1.834807795006564
fast:slow,47.19196608370695,1.2385819582655917,1.2860763434734728,1.4358433226635208,1.5496949819221801,1.6676765109943401,1.8462491819145272,1.8983441310010445
fast:slow,49.98632132006839,1.2392638966470826,1.2877694443216736,1.4582729363096822,1.5839486702104502,1.714605356030484,1.9057435869651047,1.960587573520736
fast:slow,52.94613737179677,1.236415979793457,1.2890399179484537,1.4805036377177077,1.6192808079765215,1.7590082622862824,1.9619180102468414,2.0260741084844236
fast:slow,56.08121159073401,1.226878672537799,1.2867404528765853,1.4880162650505158,1.6350929854213134,1.78093810171121,1.9743954948537545,2.048715440424187
fast:slow,59.40192145461414,1.2079530426842038,1.2645065017159376,1.4486289954755978,1.576347716345151,1.7121132340819052,1.893139557915946,1.9626543108945804
fast:slow,62.919258917779054,1.141002284273358,1.186390095038955,1.3411771543888242,1.4518968304502375,1.562940224113869,1.7440236424241424,1.8122735178035034
fast:slow,66.6448667958873,1.0373381553762495,1.0764686253009643,1.2105631151804017,1.3064107001799365,1.4109165213026174,1.586632929056716,1.6542193656213708
fast:slow,70.5910773050526,0.9290901522106897,0.9594839664526488,1.0740152928428517,1.1641560792762755,1.2683076955482484,1.4758165523706368,1.5629908527719931
fast:slow,74.77095288298216,0.833847930149774,0.8595606630982137,0.9571410476653228,1.034165430590452,1.1325882641834617,1.3466082346696329,1.4212017967630834
fast:slow,79.19832942723741,0.7655541826396615,0.7907762183032445,0.875317880072777,0.9425880278783616,1.0291898829231338,1.2212933058402924,1.3032069039948864
fast:slow,83.88786209374108,0.7318524187464609,0.7564437892118054,0.8341862006382663,0.9051794362860895,0.9835613356895448,1.151729890000099,1.216787943888734
fast:slow,88.85507380712932,0.7049389373316203,0.7348414622786177,0.8275854807362625,0.89914432841486,0.9765165417588412,1.1258541181309458,1.18460632672033
fast:slow,94.116406643524,0.6671996521292903,0.7128225811729845,0.839629715355364,0.9091261703203863,0.9838654168186556,1.1119451094137895,1.1685096122237775
fast:slow,99.68927625580851,0.6775652099523289,0.7179160159677066,0.8592471355930064,0.9262998830348281,0.9944589494882226,1.1052523786888473,1.1562122766375103
