"year","dens_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975","prod_model"
1995,1,"fg1",8.89934432569262,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",9.42629692971367,"density",-1.76607407226487,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",9.98445172534819,"density",-1.76607407226487,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",10.5756562729917,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",11.2018675317465,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",11.865158337195,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",12.5677242627381,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",13.3118908872106,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",14.1001214928303,"density",-1.76607407226487,-1.76365404413508,-1.75632624786831,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016427,NA
1995,1,"fg1",14.9350252189632,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",15.8193656986918,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",16.7560702067779,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",17.7482393492988,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287853,-1.73833447016427,NA
1995,1,"fg1",18.7991573270313,"density",-1.76607407226486,-1.76365404413508,-1.75632624786831,-1.75142065046233,-1.74622966744356,-1.74011871287853,-1.73833447016427,NA
1995,1,"fg1",19.9123028065563,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",21.0913604350691,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",22.3402330370112,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",23.6630545328941,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016428,NA
1995,1,"fg1",25.0642036230806,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
1995,1,"fg1",26.5483182818163,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",28.1203111094894,"density",-1.76607407226487,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287853,-1.73833447016427,NA
1995,1,"fg1",29.7853855939374,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",31.5490533346251,"density",-1.76607407226486,-1.76365404413508,-1.75632624786832,-1.75142065046234,-1.74622966744356,-1.74011871287852,-1.73833447016428,NA
1995,1,"fg1",33.4171522867112,"density",-1.76607407226487,-1.76365404413509,-1.75632624786832,-1.75142065046234,-1.74622966744357,-1.74011871287852,-1.73833447016427,NA
