"year","variable","model","fg","parameter","mean","se_mean","sd","q025","q25","q50","q75","q975","n_eff","Rhat"
1995,"crown volume individual",1,"fg1","beta0",0.284666882,7.79829963729953e-05,0.00291119027198084,0.279026875,0.282599,0.2846575,0.286655,0.290242525,1393.61029582144,1.0015269108608
1995,"crown volume individual",1,"fg1","beta1",1.94748530666667,0.000148734659767556,0.00552949025318871,1.93656,1.9437775,1.947645,1.9513225,1.95799025,1382.12023415059,1.00074492485354
1995,"crown volume individual",1,"fg1","sigma",0.502617657333333,9.15164165964733e-05,0.00400750018829269,0.4947776,0.5000335,0.502654,0.50525,0.510493225,1917.5605644457,0.999567088842747
1995,"crown volume individual",2,"fg1","beta0",27.6604368333333,0.208524001531472,6.44436423194235,16.94074,23.154125,27.0253,31.260225,42.12029,955.098265453064,1.00403836751819
1995,"crown volume individual",2,"fg1","beta1_low",1.89776217666667,0.000220093996378925,0.00934406060830476,1.8788695,1.891295,1.897905,1.904355,1.91517075,1802.41544825531,1.00109668637892
1995,"crown volume individual",2,"fg1","beta1_high",2.09586153666667,0.000738731057375365,0.0258330782560406,2.049303,2.078515,2.094805,2.111515,2.149102,1222.86806470219,1.00293956342033
1995,"crown volume individual",2,"fg1","x0",10.79956995,0.0407998057185465,1.2665509378443,8.50753175,9.9367775,10.759,11.558125,13.53496,963.671758193712,1.00426702486099
1995,"crown volume individual",2,"fg1","delta",0.0572145307126667,0.001145216735581,0.0517264029148032,0.00212607625,0.01783785,0.04247955,0.0825047,0.187562775,2040.08933193109,1.00291057438113
1995,"crown volume individual",2,"fg1","sigma",0.500549133333333,8.97015529672566e-05,0.00402609866442782,0.49266735,0.49786975,0.500555,0.5031455,0.508591325,2014.50756881354,1.00046532974867
1995,"crown volume individual",1,"fg2","beta0",0.592107718666667,0.000117762442331026,0.00439601242255501,0.583649125,0.58924625,0.592098,0.59505825,0.6010726,1393.49114647197,1.00060305767302
1995,"crown volume individual",1,"fg2","beta1",1.81952965666667,9.74195996833924e-05,0.003498968015646,1.81257975,1.8172375,1.819505,1.8218725,1.82648,1289.99273335378,1.00125458257327
1995,"crown volume individual",1,"fg2","sigma",0.384282361,6.40125208546336e-05,0.00273168411339552,0.3790707,0.38242,0.384257,0.3861145,0.389492075,1821.08867353587,1.00069980787135
1995,"crown volume individual",2,"fg2","beta0",14.63995218,0.126125343480518,3.97137054119639,8.464007,11.97835,14.10575,16.733625,23.8075425,991.462051269113,1.00045277024651
1995,"crown volume individual",2,"fg2","beta1_low",1.91003379,0.000573654892017371,0.0176432123884426,1.8836585,1.8991375,1.907875,1.918135,1.9505005,945.918939893915,0.999753063467273
1995,"crown volume individual",2,"fg2","beta1_high",1.75809055333333,0.000311775738264665,0.0101276354081366,1.735439,1.7519675,1.759005,1.764965,1.7758405,1055.19198659504,1.00131097214468
1995,"crown volume individual",2,"fg2","x0",5.55431273333333,0.025725007333457,0.813803425718623,4.14032825,5.027985,5.49663,6.0287275,7.33184325,1000.75556291435,1.00002961467835
1995,"crown volume individual",2,"fg2","delta",0.137980944073633,0.00471042270188472,0.127569381674845,0.00222493,0.04098725,0.1013505,0.20025975,0.47416385,733.454433717281,1.00127800033576
1995,"crown volume individual",2,"fg2","sigma",0.381981837,6.54776919732646e-05,0.00275421246139893,0.3765577,0.3802235,0.3819485,0.38379375,0.38746405,1769.32719492084,1.00152308498338
1995,"crown volume individual",1,"fg3","beta0",0.477133648333333,2.9157419471923e-05,0.00116280262038543,0.47480785,0.47635525,0.477158,0.477898,0.4793482,1590.42734396908,0.999793658744142
1995,"crown volume individual",1,"fg3","beta1",1.93487955333333,4.63519800931749e-05,0.00192806964379903,1.93105,1.9336175,1.93488,1.93618,1.93870025,1730.2499737116,0.999752918006373
1995,"crown volume individual",1,"fg3","sigma",0.397549894,2.52802238000474e-05,0.0010386843186464,0.39553695,0.39682475,0.3975935,0.39822725,0.399621025,1688.12779776878,1.00058875341883
1995,"crown volume individual",2,"fg3","beta0",2.593737197,0.0185962907301151,0.41286065565816,1.62169825,2.38138,2.62993,2.8586425,3.2927955,492.894919167879,1.01518787500581
1995,"crown volume individual",2,"fg3","beta1_low",2.00083619,0.000830024065762135,0.0159099152811064,1.98246975,1.9922275,1.99791,2.0050625,2.037121,367.41287008531,1.01096480018646
1995,"crown volume individual",2,"fg3","beta1_high",1.90990552,9.78826501101446e-05,0.003411010905103,1.90289925,1.90759,1.90998,1.91215,1.91653025,1214.38047948167,1.00575780170167
1995,"crown volume individual",2,"fg3","x0",2.36134966,0.00963844946288149,0.204650992334036,1.858372,2.266415,2.38675,2.492205,2.682413,450.830573562524,1.01530554482253
1995,"crown volume individual",2,"fg3","delta",0.0591476053697333,0.00237733057432053,0.0543345074754665,0.00151625475,0.0194804,0.043195,0.0833056,0.20013425,522.362892236211,1.00752953897741
1995,"crown volume individual",2,"fg3","sigma",0.397214679333333,2.57855616938708e-05,0.00103888568588127,0.395224975,0.39650075,0.3972145,0.397919,0.399211075,1623.23849161266,0.999528952685032
1995,"crown volume individual",1,"fg4","beta0",0.369667844666667,6.05811871257084e-05,0.00251957347925742,0.364852925,0.36796875,0.3696195,0.371374,0.374778,1729.7307179629,1.0005567820347
1995,"crown volume individual",1,"fg4","beta1",2.04898268,0.000196092149996968,0.00801827703893784,2.0331695,2.0436475,2.04887,2.05422,2.06466175,1672.0208871531,1.0002394512992
1995,"crown volume individual",1,"fg4","sigma",0.415754539333333,6.84947722567232e-05,0.00316721098122403,0.409595325,0.4136165,0.415671,0.41786825,0.422007175,2138.15476357096,1.00144865725656
