"year","prod_model","fg","dbh","variable","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,1,"fg1",1.05921252001675,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.12193116256024,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.18836353398076,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.25872953352377,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.33326208122323,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",1.41220788889523,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",1.49582827678426,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.58440003856497,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472848,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.67821635756304,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",1.77758777722769,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",1.88284322906832,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",1.99433112145793,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",2.11242049290729,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",2.23750223362737,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",2.36999037942355,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",2.51032348220468,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",2.65896606164325,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472848,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",2.81641014279217,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",2.98317688474764,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309113,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",3.15981830574927,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",3.34691911042775,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",3.54509862524841,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",3.75501284855729,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",3.97735662201565,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",4.21286593061052,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",4.46232033885469,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",4.72654557124029,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",5.00641624548745,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309113,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",5.30285876763557,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",5.6168543985602,"incoming_light",2.12200696445104,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868909,2.14661352797355,NA
1995,1,"fg1",5.94944250206614,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309114,2.14460578868908,2.14661352797355,NA
1995,1,"fg1",6.30172398530825,"incoming_light",2.12200696445103,2.12392939397734,2.13031056897414,2.13460448472849,2.13912146309113,2.14460578868908,2.14661352797355,NA
