ratio,dbh,q025,q05,q25,q50,q75,q95,q975
fast:slow,7.070100516970632,0.6186258894533714,0.6346209829336277,0.6915984687308893,0.7355810071066962,0.7812356448559507,0.8571322069547751,0.8811533335323108
fast:slow,7.4887389853522075,0.6185989522299544,0.6367818501067833,0.6930619775200136,0.7361990412703641,0.782905752939545,0.8609350541371826,0.8849277278991159
fast:slow,7.932166092422615,0.6241696840438845,0.6415133186023013,0.697633530043289,0.7390387691097638,0.7870564486906508,0.8620789526140357,0.8875405518983739
fast:slow,8.401849635946396,0.6364566956229174,0.6516222904817323,0.703880196764388,0.7440160560303872,0.7925423343790304,0.8648077519552142,0.8890681593995516
fast:slow,8.899344325692619,0.6466622394113365,0.6607724958149376,0.7128803332385231,0.7535551832669913,0.799670909529076,0.8689459000032518,0.8922238748697707
fast:slow,9.426296929713669,0.6550595573527443,0.6717711684886185,0.7238675528769085,0.7661349043224505,0.8131389378660456,0.882685406108954,0.9056056353808671
fast:slow,9.984451725348194,0.6653644718976021,0.6836391789319942,0.737157103268925,0.7818842104559798,0.8305766496746176,0.9020705658695347,0.9225228479756289
fast:slow,10.575656272991674,0.6816532839569237,0.6976060348297802,0.7554755629095087,0.8022875047709552,0.8534398553028865,0.9267426174087564,0.9467936918000655
fast:slow,11.201867531746496,0.6993677255723841,0.7175506592914106,0.7771669537567714,0.8259892161388749,0.8799510355738531,0.9563355852162199,0.9829308643980723
fast:slow,11.865158337195048,0.7176272108294096,0.7389527175257504,0.7999087202674492,0.8517487562925782,0.9083935894288087,0.9886771123716099,1.0167256979399768
fast:slow,12.56772426273815,0.7358089931244058,0.7594289486931609,0.8240943647792729,0.8791569977162619,0.9354754909366795,1.0245329672975714,1.0575591697854458
fast:slow,13.311890887210561,0.7568126909442262,0.7806807116871427,0.8493645846454254,0.9083049175935131,0.9671523410847765,1.0618361835205636,1.0987065798883318
fast:slow,14.100121492830345,0.7814645500636838,0.8066865427837164,0.875878110883323,0.9351067227984826,0.998014827750499,1.0978699432138905,1.129271688068543
fast:slow,14.935025218963206,0.8117256412982363,0.8330338685735207,0.903550776426072,0.961182083100057,1.0287779913170456,1.1361613143345564,1.1601524561273777
fast:slow,15.81936569869178,0.8408556107736732,0.8617715868861265,0.9300102998109381,0.9862740815573627,1.0584253194533295,1.1733761709123207,1.2046134901316188
fast:slow,16.7560702067779,0.8683117401205743,0.8897641640528008,0.9566826769274314,1.0129579167072245,1.0871047490099872,1.2117978232739504,1.2503029923088715
fast:slow,17.74823934929885,0.8951186457578563,0.9192086181834064,0.9851455668380492,1.0398151996400116,1.1151267888044354,1.251956455820533,1.2935298466503786
fast:slow,18.799157327031324,0.9262086621263645,0.9488257993559008,1.0136420054786386,1.0661353187874454,1.1415547859494404,1.2918673228243234,1.3273284609767877
fast:slow,19.91230280655625,0.9524574054118039,0.976851167603888,1.0422199522472768,1.0942230081593918,1.1676510428442168,1.3222856713509419,1.369112243066909
fast:slow,21.091360435069106,0.9834683350185867,1.0045606417990236,1.070873408470739,1.1223751223963898,1.1928054463851603,1.353653507499878,1.4066371608363333
fast:slow,22.34023303701118,1.0106177465549642,1.0317427917540483,1.098425202567662,1.1508280786034502,1.2159931194701645,1.3853623143039042,1.4478380954381982
fast:slow,23.663054532894137,1.0372223735041262,1.057845533185047,1.1270344815012316,1.1803715369395948,1.2444072735598135,1.408099663894295,1.480512194021369
fast:slow,25.06420362308064,1.0629727940681784,1.0848641284419582,1.156008569982002,1.210283285094918,1.2709602603987082,1.4251469887363988,1.4971016759101161
fast:slow,26.54831828181627,1.0865216215727878,1.1102900568663874,1.1835409417491338,1.239838907877536,1.2983855283363037,1.4305023243120618,1.5080310942844515
fast:slow,28.12031110948944,1.1101821655380493,1.137487813488109,1.2123642290548906,1.2692144955344569,1.3288774157861973,1.4455722580654473,1.511874865903508
fast:slow,29.785385593937395,1.1322446290811066,1.1616481765517708,1.2403281025405852,1.2994923030485925,1.359988812149981,1.46589256007733,1.515403297300641
fast:slow,31.54905333462511,1.155656789539619,1.1826535924294765,1.2665685690546402,1.3289187417390969,1.394227705807395,1.4954423544147117,1.538942442515284
fast:slow,33.417152286711215,1.174375617351637,1.2059740709885909,1.2923140925932386,1.358475245414749,1.4270182106620621,1.5295138443421183,1.5676207421901422
fast:slow,35.39586608539098,1.1920946803953403,1.2247414083245152,1.318509724866498,1.3887477368298424,1.4614960288950558,1.571440521647982,1.6076863968657764
fast:slow,37.49174451448249,1.2054669140597065,1.240607501335407,1.3436495786677487,1.4201994291466353,1.4979426357717134,1.6142807153623402,1.6485260103392827
fast:slow,39.711725187009264,1.2208794234602087,1.2543065290847697,1.3660298287418926,1.4501290894045367,1.5361467440576047,1.6636229702077932,1.7010766366198822
fast:slow,42.06315650954483,1.2261833670024231,1.262297930194621,1.3862878043447178,1.48261989815735,1.5772577190759047,1.7186661687857292,1.7614118902399032
fast:slow,44.55382200633406,1.237208925301836,1.2715196205844095,1.4086211086431013,1.5153849080822055,1.621722419892115,1.776161552956914,1.8234617021896882
fast:slow,47.19196608370695,1.2391394274359535,1.2762005316061353,1.4301838909115874,1.549874122353922,1.668202219703895,1.8365553891269784,1.8877838322099199
fast:slow,49.98632132006839,1.2417361230197268,1.2798362896912674,1.4489996554589706,1.5838796239762039,1.7164674415077692,1.8997974916329825,1.9546627908792877
fast:slow,52.94613737179677,1.2398276765081149,1.2852395297060406,1.467950765674852,1.618504553236244,1.760923370266203,1.9593190687285562,2.0186081769216613
fast:slow,56.08121159073401,1.2347820176811428,1.2835380897115052,1.4770240604771518,1.6339107716863763,1.7762048622991062,1.9829797607656001,2.0490569741927627
fast:slow,59.40192145461414,1.2172259401519074,1.2692228222756456,1.4457361539133275,1.5762245744641399,1.7127778622214127,1.911168730998154,1.9788527206988347
fast:slow,62.919258917779054,1.15077450098134,1.1933624139242434,1.342910125892803,1.4550958015877526,1.5649463924033438,1.7574307930750217,1.8288339560919764
fast:slow,66.6448667958873,1.0404799318500904,1.0794422634678504,1.214036274498842,1.3146015197320744,1.4227270158980605,1.6025567149136764,1.6594924687886285
fast:slow,70.5910773050526,0.925868775318595,0.9600895989478894,1.0815600320400318,1.1727851731613592,1.2846293746878636,1.4896451969073896,1.558231605541709
fast:slow,74.77095288298216,0.8292470851434949,0.862008130315958,0.9630731657585251,1.0427566726478497,1.1453286823195452,1.3529752213774824,1.4384740189979148
fast:slow,79.19832942723741,0.760041325233519,0.7871546470125167,0.879634204738391,0.9517958064039316,1.0365130475369235,1.2324523184344576,1.3084943841878498
fast:slow,83.88786209374108,0.7343486549477398,0.7528750766456486,0.838054723849724,0.9105100541845481,0.9927907803162496,1.1565686917385471,1.2226486367388483
fast:slow,88.85507380712932,0.7106031452179439,0.7332348222867147,0.8260054164023625,0.9031200675797642,0.9807341116860233,1.1233740514845851,1.1941068505109886
fast:slow,94.116406643524,0.670602505802119,0.7047952082132111,0.8335451206329263,0.9132855763512133,0.9842129087894688,1.1126206212613858,1.1720020516187766
fast:slow,99.68927625580851,0.6717389240182376,0.714762656145629,0.8551660061834592,0.925583346512195,0.9937547003360393,1.1098474059180614,1.156545548454965
fast:slow,105.59212952156116,0.7110727577538742,0.75320038166666,0.8739482242545602,0.9397749220266471,1.0030985199392464,1.1069776654883894,1.143599552654793
fast:slow,111.84450560446815,0.7482836059543311,0.7877985608712272,0.8916408709158119,0.954996206405073,1.0136748730879204,1.1102290523406904,1.1407432735205592
fast:slow,118.46710063133654,0.7848204925120411,0.820133015207323,0.9089733364001029,0.9707702462409733,1.0282571803583223,1.1218369315326295,1.1519197036490403
fast:slow,125.48183619879632,0.8113267698662883,0.8392434638800401,0.9239849080173388,0.9860395087656864,1.046545869007006,1.1424786297356584,1.1729253752567925
fast:slow,132.91193193645643,0.8226518280602766,0.8482618401335634,0.9389435956958564,1.0027088222318037,1.0669472537497686,1.1726628810478394,1.2111178730544125
fast:slow,140.78198236670914,0.8212270713676546,0.8506771068150755,0.9481244430997076,1.0206920540579913,1.0929315974118583,1.2097277114634015,1.2500359855491385
fast:slow,149.11803831559604,0.8198367082010873,0.849548603141037,0.9576586176395301,1.0400349689577357,1.1246668439058496,1.2601347952184392,1.3029218373456537
fast:slow,157.94769314421717,0.8115051655369284,0.8432852951075103,0.9664459635908587,1.0581290990630774,1.1597717792079227,1.3172107929745585,1.373169904611802
fast:slow,167.30017408611903,0.7952035611515901,0.8324896065250194,0.9727065119621152,1.0776729614033824,1.196273064498437,1.3805818334607125,1.4462718000882864
fast:slow,177.20643899299958,0.7795161069807879,0.8216176606478333,0.9782343000038334,1.0959432628127566,1.2334032044282046,1.4486817197979653,1.5374700188538735
fast:slow,187.69927880897004,0.7602572204428737,0.8077245579037625,0.985284133830189,1.1166068333354047,1.2720886785996268,1.532147749138674,1.6425640800732628
fast:slow,198.81342611257622,0.742514651332798,0.7958336945629149,0.9896775289200221,1.1360088364686,1.3093304174966605,1.619033526969458,1.747718936382501
fast:slow,210.58567008586633,0.7242825302782478,0.782120558699691,0.9911389278191289,1.1570576706977662,1.3480967507967119,1.7141690233152296,1.8666522664806402
fast:slow,223.054978291067,0.7047298273340427,0.7676514283356826,0.9925714527153771,1.1766329531384065,1.388454035178323,1.8190726459508297,1.990081475356657
fast:slow,236.26262565796313,0.6884191175845198,0.7536430852688448,0.9969027795808576,1.1966625699843163,1.4312641860936604,1.9384352903425537,2.1304322646110263
fast:slow,250.25233110894604,0.6760545087476406,0.7400002604436874,1.0010600517000816,1.2153616538694876,1.476671163845597,2.0505351146574267,2.286575197901634
fast:slow,265.07040227397357,0.6583620525787524,0.7286585616684756,1.0067318767030362,1.2375668372258097,1.5231948875702368,2.1871013894441447,2.449030762283461
fast:slow,280.7658887744699,0.6440809081852457,0.7142142880715415,1.0099649696026467,1.2600659672975287,1.5710836985563885,2.321918438987695,2.6338899526458617
fast:slow,297.3907445835496,0.6270566478461042,0.698422275866583,1.013128468870036,1.2801308724388551,1.6213214938465395,2.448462776706238,2.8255213464509263
fast:slow,315,0.6111016811743578,0.6872663265887503,1.0165321316918188,1.3024450011000646,1.6734694694877743,2.6047004499489983,3.0482977305974446
pioneer:breeder,1,0.8305807728350191,0.86504697159166,0.9932903660042149,1.0835406183448666,1.1726879313287228,1.2973916540514157,1.3450330843430998
pioneer:breeder,1.0592125200167528,0.8548346637409459,0.8887074767929533,1.0116696774711769,1.0950076009553658,1.1811463162707074,1.3005220523764112,1.344867551677621
pioneer:breeder,1.12193116256024,0.8812208307284006,0.911562340728899,1.0292902205226657,1.1067117174759957,1.189671909860215,1.3063402409740092,1.346475572260169
pioneer:breeder,1.188363533980757,0.9040403384775926,0.9380536315373031,1.0454195484581101,1.1199444076636151,1.1983333800547151,1.3127725055291593,1.3534089616395235
pioneer:breeder,1.2587295335237716,0.9297880810272795,0.9588402482661357,1.0632766576047117,1.133313042572012,1.2084054135991444,1.3186800140976889,1.3592847275033078
pioneer:breeder,1.3332620812232259,0.9522232361202994,0.9792043149377322,1.0808164440991281,1.1483924080874037,1.2178016920684787,1.3243220048496656,1.3648344988905516
pioneer:breeder,1.4122078888952336,0.9740989211797364,0.9995324109091845,1.0954470040725393,1.161015352402243,1.2297195352203787,1.3305350703394683,1.3697582849000933
pioneer:breeder,1.4958282767842588,0.990909356880306,1.0212007673904344,1.1128079974141718,1.1767005830083925,1.2415035960928544,1.339425075797576,1.3814363822064863
pioneer:breeder,1.5844000385649717,1.0060183294801952,1.0397508664171318,1.1293437363295782,1.1939407791466636,1.256399604765194,1.3509336124814646,1.3952034492561431
pioneer:breeder,1.678216357563044,1.0247723030767233,1.0535430562037253,1.1452189384711247,1.2098757537260751,1.2712907580238202,1.3676553177764563,1.406493831889232
pioneer:breeder,1.7775877772276876,1.0458744594372564,1.0742365427522815,1.1631638593329703,1.2270008748622603,1.287845034244921,1.3869333247068465,1.4241220223409288
pioneer:breeder,1.8828432290683172,1.0719355697925408,1.0968423583537465,1.182830039812953,1.2467524576380835,1.3080081348823736,1.4060569195128387,1.440413245991975
pioneer:breeder,1.9943311214579325,1.0975492576444772,1.1255095638983492,1.2069077709255491,1.2679499365497189,1.3319067615881828,1.4337118250692693,1.4628379212370755
pioneer:breeder,2.1124204929072934,1.128653750414235,1.1568305918828703,1.23584841828068,1.2946835848661564,1.361143906369882,1.4643145170728582,1.4998705882140624
pioneer:breeder,2.237502233627365,1.162083386315722,1.1881843888257289,1.2700453923309374,1.3304182854682005,1.3989236007207488,1.5048868312411596,1.5404399409666125
pioneer:breeder,2.3699903794235544,1.1989657261753441,1.2264725486585615,1.3133888236375422,1.3742004100723768,1.4442645923503685,1.5539042897041258,1.5901744869412358
pioneer:breeder,2.5103234822046834,1.2449855113880715,1.2736139238398194,1.3646953063072553,1.4289472712492615,1.4997558090964804,1.6129273072008232,1.650360206924943
pioneer:breeder,2.658966061643253,1.2973475338374092,1.3272271389506007,1.4244798273504347,1.493663933903431,1.5663197890495095,1.6847536594384467,1.7217487956945408
pioneer:breeder,2.8164101427921704,1.3590067174223441,1.391372901304189,1.4940285510608633,1.5665807696262233,1.6397262171842502,1.7624382414514255,1.8023854438874116
pioneer:breeder,2.983176884747637,1.4297002851368479,1.4621552675019005,1.5719292870483297,1.6472943151898147,1.7225374197296661,1.8485332452282441,1.8886558995218714
pioneer:breeder,3.159818305749271,1.5031897590156134,1.543680012854419,1.6562584021499422,1.735675491534049,1.8106570605993282,1.940062334132785,1.9836691410541332
pioneer:breeder,3.346919110427752,1.591069474045847,1.629185440105901,1.7468216986620588,1.829895952200142,1.9072728867852267,2.038681500863394,2.0853105268822185
pioneer:breeder,3.5450986252484076,1.6776084730028533,1.721408761163596,1.844370704844101,1.929664147593423,2.0089429355673376,2.14629806719332,2.194949103403322
pioneer:breeder,3.7550128485572913,1.7777523868578837,1.8202254288282076,1.9470356230649355,2.034703321345668,2.1182661673997014,2.2611405216863742,2.3096063712454074
pioneer:breeder,3.977356622015655,1.8836583622492848,1.926621232975904,2.054463932053546,2.1459282505183577,2.233647733144975,2.381885351607493,2.4322933655338583
pioneer:breeder,4.212865930610521,1.9914377970933064,2.037497692981389,2.169585037732899,2.2616256340491905,2.3561903125256913,2.506706090327762,2.5649557052452447
pioneer:breeder,4.462320338854692,2.105369057443562,2.154238874261364,2.2916370855368937,2.385872475338839,2.484503035754419,2.643629140660083,2.69768584138244
pioneer:breeder,4.726545571240288,2.2314200279437593,2.277181576765435,2.4186817367601883,2.517816155227981,2.620172020402016,2.7920643790150237,2.8478493645929213
pioneer:breeder,5.006416245487449,2.361330227745088,2.4043716876874552,2.5509549952827033,2.6562350405696797,2.764521113307824,2.943303543025207,3.005520785964179
pioneer:breeder,5.30285876763557,2.488667934611131,2.537795026665656,2.6908216007666805,2.8008532330542923,2.9185495647359145,3.1065278740284827,3.169297494571741
pioneer:breeder,5.616854398560204,2.6293391396290167,2.6781587843349675,2.8401296161390044,2.9550581540232965,3.0810707413600125,3.279561942937874,3.3491438860871714
pioneer:breeder,5.9494425020661375,2.7763067394804075,2.82373414346719,2.992959071666469,3.1180791607638167,3.2533311807488206,3.4684873380861805,3.546625298555414
pioneer:breeder,6.301723985308247,2.9241912880371856,2.974254057857306,3.154159066928044,3.2889975632973605,3.435397644094965,3.668417466970313,3.7513556284628624
pioneer:breeder,6.674864942928363,3.078976421172838,3.1283597123166045,3.3262933142262843,3.4692761764005686,3.6289106331870142,3.874864998092661,3.9603464480576855
pioneer:breeder,7.070100516970632,3.229665209626305,3.2973057858589,3.5067075266666454,3.658978562193788,3.8291337822755995,4.093899733988655,4.191824365298821
pioneer:breeder,7.4887389853522075,3.4010756858053823,3.4726447452902165,3.6952942347086464,3.8569162142187707,4.0389907066154604,4.324439955944826,4.4165883782509905
pioneer:breeder,7.932166092422615,3.574276525834391,3.6464764622205927,3.88868932378867,4.065626941732494,4.26050996685265,4.565056337723798,4.652035751013063
pioneer:breeder,8.401849635946396,3.7575593258442366,3.824848789426321,4.091383140325922,4.2832180936621445,4.487422147704104,4.794521634896231,4.898409567237885
pioneer:breeder,8.899344325692619,3.943668929959725,4.0211200294180625,4.3012345481253895,4.506941974672825,4.72301932916071,5.0497993004946675,5.153833187413503
pioneer:breeder,9.426296929713669,4.137892721329223,4.2154438973747554,4.517728911048399,4.734809616640776,4.9628289052877435,5.320278428746985,5.427188067642701
pioneer:breeder,9.984451725348194,4.331970689782921,4.421617088073169,4.739941683010411,4.970236451266825,5.207251910903962,5.584421287427078,5.691169479600323
pioneer:breeder,10.575656272991674,4.532141906063666,4.6314204530057985,4.967255204651636,5.205901037139955,5.459557570547195,5.851792381484931,5.987804176645911
pioneer:breeder,11.201867531746496,4.740057959786876,4.844460081337434,5.192195437961609,5.442828978239843,5.710895521627505,6.1266520228531665,6.259424371190523
pioneer:breeder,11.865158337195048,4.948650370955923,5.053430944391664,5.418595486124069,5.678437619488736,5.9673976417327745,6.410584062932686,6.54912449583072
pioneer:breeder,12.56772426273815,5.152808060580536,5.269631152040481,5.648115824256785,5.920323644087722,6.2214099347800875,6.69971491185831,6.840960940102209
pioneer:breeder,13.311890887210561,5.357869947435908,5.481979362868966,5.882054194400105,6.166692871112952,6.476626551318176,6.978941055303685,7.15638574396909
pioneer:breeder,14.100121492830345,5.561059673205112,5.693971028690524,6.113065742994079,6.418101602454387,6.738693379908333,7.282969848994118,7.472324192619434
pioneer:breeder,14.935025218963206,5.781837538716393,5.907840823151999,6.343888064394093,6.679276974730202,7.007216479297302,7.608466579423813,7.753668601534159
pioneer:breeder,15.81936569869178,5.984014132598222,6.128962049033605,6.58925678812311,6.943003724647848,7.2988032260170765,7.915072376055774,8.093913465066333
pioneer:breeder,16.7560702067779,6.183175750976169,6.353902062066752,6.837258895482701,7.199923802727239,7.5916053435445825,8.22350114266479,8.426748787972361
pioneer:breeder,17.74823934929885,6.392095136856813,6.56691018244028,7.086311359140685,7.471616455974901,7.885427817962409,8.549857720919098,8.767258050225434
pioneer:breeder,18.799157327031324,6.623666218411176,6.799599947740788,7.347908435912849,7.750259613395792,8.18842438042328,8.93525824422417,9.142744449418071
pioneer:breeder,19.91230280655625,6.862065302971077,7.054008179881434,7.628527300654055,8.047777440079473,8.512805205598074,9.324851590535657,9.55132143098627
pioneer:breeder,21.091360435069106,7.369650074294017,7.581715938553666,8.284190453052174,8.87761216888423,9.511103895588832,10.578417187629466,10.903147423111234
pioneer:breeder,22.34023303701118,8.311600492641869,8.68245110258334,10.602947521376596,11.80090767373872,12.774397036286128,14.214095445009061,14.636566959133512
pioneer:breeder,23.663054532894137,11.022382367068404,12.247881580088318,14.87033146906454,16.239757950549386,17.43291785136703,19.4224589023128,20.066253581438634
pioneer:breeder,25.06420362308064,17.218725126255023,18.232642638067375,20.762295247909776,22.387873348594564,24.006715835051637,26.874219940253123,27.677235753452546
pioneer:breeder,26.54831828181627,24.87053047173774,25.978274584068128,28.872994530144084,31.106424668179194,33.55531597792887,37.74871401081239,39.03601125086661
pioneer:breeder,28.12031110948944,33.77696541678972,35.32849620428251,39.85789017250188,43.53629304776947,47.552659505624646,54.26124763085185,56.08383271511002
pioneer:breeder,29.785385593937395,44.416690660378784,46.95347744513467,54.566272524319345,60.80259419982251,67.69244821533991,80.43378649802469,85.20317532525412
pioneer:breeder,31.54905333462511,57.834557467272056,61.965418517380165,74.27230492587017,84.36805805512141,96.38980833880433,122.40774126855551,134.24233457090318
pioneer:breeder,33.417152286711215,75.28930298280112,81.00970507335323,100.60489420233705,116.98778489558416,137.6300634848784,187.00061481083668,211.33487198665978
pioneer:breeder,35.39586608539098,96.855174194423725,105.88205782074574,136.1044086349244,161.57488416442078,196.51721072099542,286.379018102101,338.2016118672901
pioneer:breeder,37.49174451448249,124.95904179131466,138.10648226800825,184.06671272388274,223.75947961474043,279.6453163602836,439.43338475527935,540.3807279536127
pioneer:breeder,39.711725187009264,160.7950104835937,181.27006990033124,247.28604793959906,309.7628088364471,397.768009872487,675.1555615582371,884.974625363119
pioneer:breeder,42.06315650954483,207.92489083146788,236.371332639841,332.5242428971186,427.7461432348764,567.508063575393,1038.2269964460804,1448.5845002209326
pioneer:breeder,44.55382200633406,263.5827505260824,310.6467918215568,448.15316158028475,590.888948455499,804.7892906074035,1597.9930266859583,2299.552046800029
pioneer:breeder,47.19196608370695,338.1902393778107,405.66466971630734,604.3809376894596,816.3817993571628,1148.1639085769777,2458.782522864849,3623.8036877962045
pioneer:breeder,49.98632132006839,435.6429551339719,532.0102640849371,812.7403681887935,1128.9261977785568,1639.6318626029038,3782.624049983486,5771.62874176729
pioneer:breeder,52.94613737179677,562.9296982027844,696.942388982954,1093.2955281168022,1559.3481976363764,2335.1095872658643,5819.239632502328,9284.138986820311
pioneer:breeder,56.08121159073401,722.159725681597,907.4687498799609,1471.2742389122427,2143.386330017036,3329.82190162964,8999.385545049268,14969.945713565443
pioneer:breeder,59.40192145461414,932.2140374889806,1185.8395688700427,1988.4444957886606,2960.8747968920406,4744.940519171325,13941.015842782946,24596.40360971655
pioneer:breeder,62.919258917779054,1203.3667780106132,1540.513638029947,2672.29527855349,4075.314611456335,6753.126890080348,21626.121072221446,40413.26340940836
pioneer:breeder,66.6448667958873,1553.389631434525,2007.2995847245056,3590.8473368234677,5609.303314716313,9623.602800454542,33072.64211575123,65817.43198902025
pioneer:breeder,70.5910773050526,1985.861858855041,2607.7299255968655,4791.148202140848,7696.698814151046,13667.956423285546,50145.45223251583,106660.46816997646
pioneer:breeder,74.77095288298216,2450.7826488310907,3310.4788415415564,6291.390272851012,10321.593185890491,18935.870156772053,75143.64694919149,171009.70980719227
pioneer:breeder,79.19832942723741,3030.121784296029,4002.3098197711956,7957.705005661806,13458.174293400378,25247.64612197921,107421.09555459209,257112.776103848
pioneer:breeder,83.88786209374108,3584.889378012335,4805.01197613812,9763.25091590562,17026.063589800633,33367.055686396154,152864.90628460547,375283.630364326
pioneer:breeder,88.85507380712932,4143.954232128647,5620.720663572521,11780.753442978936,21119.654819009193,42614.52489759938,214091.10865016983,547027.8082615748
pioneer:breeder,94.116406643524,4730.692327970666,6554.076804402371,14235.239780050279,26151.83582098054,54339.447259086046,292397.88580989005,797316.8181285699
pioneer:breeder,99.68927625580851,5414.479610062522,7636.616942223975,17076.230181449708,32202.458837032696,69095.44573017198,407490.2153607463,1162129.469104064
pioneer:breeder,105.59212952156116,6190.325682296087,8898.134098673654,20576.136892119717,39644.79432534271,87517.12658453135,563842.2429581966,1667698.1318452954
pioneer:breeder,111.84450560446815,7173.25568606884,10362.20019029108,24687.97004411713,48886.64173973167,110960.46893326074,790854.7249697059,2393223.5108666006
