"year","dens_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","prod_model"
1995,NA,"fg1",7.07010051697063,0.546717643128285,0.548938217556478,0.555291501303358,0.559666644780396,0.564217025399953,0.57058473505462,0.573005558141507,1
1995,NA,"fg1",7.48873898535221,0.625088807783757,0.627647885879943,0.634882513071909,0.639823365140476,0.645058215667175,0.652339857698196,0.655146810450414,1
1995,NA,"fg1",7.93216609242261,0.71469875061238,0.717548868399669,0.725822262490314,0.731476114940173,0.737453658159714,0.745914182345918,0.748828977145196,1
1995,NA,"fg1",8.4018496359464,0.817022434850412,0.820216702407305,0.829808032426226,0.83626993491782,0.843161382300392,0.853063472798001,0.856219219465196,1
1995,NA,"fg1",8.89934432569262,0.933850423551525,0.937470549450482,0.948644114652319,0.956055542013236,0.964071693279143,0.975505038497541,0.979142877146846,1
1995,NA,"fg1",9.42629692971367,1.06718163045282,1.07161815193309,1.08437649581205,1.09306115348807,1.10233229112614,1.11592103851898,1.11992448774609,1
1995,NA,"fg1",9.98445172534819,1.22005942232578,1.22484144716443,1.2394960726016,1.24971085569099,1.26050618267179,1.27631260344082,1.2812317520268,1
1995,NA,"fg1",10.5756562729917,1.39428526946397,1.3994608279336,1.41704220930902,1.42867644581491,1.44138301255853,1.45967187966304,1.46638895318402,1
1995,NA,"fg1",11.2018675317465,1.59320963392232,1.59909039712861,1.61985283009643,1.6334176926459,1.64794269454482,1.66971158515138,1.67725197501819,1
1995,NA,"fg1",11.865158337195,1.82066408698034,1.82738188618901,1.85119158216829,1.86748005096094,1.88453326514085,1.90994617292777,1.91913705843829,1
1995,NA,"fg1",12.5677242627381,2.08046883480263,2.08810412646409,2.11607363728829,2.13503743865972,2.155065694042,2.18523992126119,2.19600608383617,1
1995,NA,"fg1",13.3118908872106,2.37758532421625,2.38618102551718,2.41863787531782,2.44109106115051,2.46448065579843,2.49987637814156,2.51174099217603,1
1995,NA,"fg1",14.1001214928303,2.71689414529005,2.72601429242689,2.76471866425037,2.79095649461624,2.81830905933422,2.85988255365299,2.87419928282483,1
1995,NA,"fg1",14.9350252189632,3.10369566962652,3.1146988384979,3.1599633040349,3.19090958526901,3.22337108938547,3.2718593457893,3.29021152975541,1
1995,NA,"fg1",15.8193656986918,3.54574599309236,3.55960140896821,3.61120073930883,3.64760088039824,3.6866662129342,3.743364320645,3.76543433002995,1
1995,NA,"fg1",16.7560702067779,4.04919682426175,4.06701071319469,4.12729458483619,4.17020395258795,4.21649720644678,4.28187259603144,4.31054122820243,1
1995,NA,"fg1",17.7482393492988,4.62471202356851,4.64616326101799,4.71745668378757,4.76780348090402,4.8224222264809,4.89986637795906,4.93191346345893,1
1995,NA,"fg1",18.7991573270313,5.28175053516085,5.30786546304817,5.39201001246881,5.45139834414136,5.51579332299422,5.6081219142224,5.64041838379851,1
1995,NA,"fg1",19.9123028065563,6.03102692843285,6.06258696010807,6.16210585516723,6.23268294846539,6.30911967115642,6.41872791132315,6.45272320408616,1
1995,NA,"fg1",21.0913604350691,6.88755452947598,6.92434245935205,7.04249120227193,7.12589567652178,7.21494281133914,7.34404425150291,7.38429884085948,1
1995,NA,"fg1",22.3402330370112,7.86422714513343,7.90944774605862,8.04911824196611,8.14684092763123,8.25243225656415,8.40486512835581,8.45265666784429,1
1995,NA,"fg1",23.6630545328941,8.98076957007341,9.03577844054268,9.199266918566,9.31350515279635,9.43717776644538,9.6162252234758,9.67359223307937,1
1995,NA,"fg1",25.0642036230806,10.2594026389661,10.3219295420855,10.5127877072354,10.648084076504,10.7927650977324,11.0017237870388,11.074030021839,1
1995,NA,"fg1",26.5483182818163,11.7156522078266,11.7897242465663,12.0154645577487,12.1739744724802,12.3441064729574,12.5913403849039,12.6767122378856,1
1995,NA,"fg1",28.1203111094894,13.3782837478066,13.4646183081255,13.7317682831027,13.9199222811907,14.1178811358689,14.4104073885649,14.510134854537,1
1995,NA,"fg1",29.7853855939374,15.2767634684318,15.3820823091464,15.6917953494768,15.9136762207258,16.1452621951347,16.4923279285992,16.6077787448452,1
1995,NA,"fg1",31.5490533346251,17.4437995234307,17.5661350151364,17.931909778358,18.1954453601536,18.4674555757641,18.8728937851738,19.0125321708433,1
1995,NA,"fg1",33.4171522867112,19.92324709354,20.0650503022664,20.4944070991467,20.8008262617881,21.1245257055715,21.5989226965856,21.7609353188335,1
1995,NA,"fg1",35.395866085391,22.7528927746757,22.9155049123193,23.4190880212159,23.7798297799552,24.1585393025897,24.7198312037286,24.9037040517308,1
1995,NA,"fg1",37.4917445144825,25.9789444010471,26.1759555342208,26.7671018430311,27.1890714646108,27.6255669286842,28.2907457570705,28.5017206402041,1
1995,NA,"fg1",39.7117251870093,29.6660978394133,29.8978975942911,30.589715663074,31.0875811042965,31.6002166011155,32.3727024244971,32.6192820585463,1
1995,NA,"fg1",42.0631565095448,33.8803862526083,34.1494448704848,34.9616941543652,35.5440885126393,36.1437090455602,37.0551241732673,37.3494385674826,1
1995,NA,"fg1",44.5538220063341,38.6953441091948,39.0096027200508,39.950519245515,40.6415357995014,41.3316839868568,42.4061871505493,42.7535440261348,1
1995,NA,"fg1",47.191966083707,44.1835740794655,44.5639520713431,45.6509078398425,46.4707001671541,47.2718945987024,48.5378508965613,48.938867762496,1
1995,NA,"fg1",49.9863213200684,50.4521979043892,50.89997954738,52.1769208441707,53.1310740929306,54.0700927170939,55.5403048135819,56.0160060218855,1
1995,NA,"fg1",52.9461373717968,57.6151939691207,58.1344099329794,59.6314974727027,60.7427457042752,61.8496341971894,63.5644618175114,64.1222778494222,1
1995,NA,"fg1",56.081211590734,65.7944992444865,66.3961179393186,68.1500607483581,69.4450158211738,70.7407047565612,72.7338698112884,73.4195419910165,1
1995,NA,"fg1",59.4019214546141,75.133304991586,75.8291517671063,77.8766590538065,79.385791516744,80.9051142993595,83.2362226187362,84.063022356005,1
1995,NA,"fg1",62.9192589177791,85.780966139538,86.6055862783843,88.9894571711409,90.7571597582258,92.5292499705844,95.270669163511,96.2469680197961,1
1995,NA,"fg1",66.6448667958873,97.9506559610574,98.9189459439242,101.693618640784,103.753411064082,105.835927138198,109.039411981599,110.19266289571,1
1995,NA,"fg1",70.5910773050526,111.83748496596,112.978550507528,116.219702807042,118.621902701089,121.057433693914,124.749885210197,126.154718526641,1
1995,NA,"fg1",74.7709528829822,127.716002886276,129.051221543224,132.827253024965,135.619792433776,138.464114582677,142.783648964393,144.428824359554,1
1995,NA,"fg1",79.1983294272374,145.83306501004,147.370722568968,151.799972743781,155.082297618417,158.388924797372,163.437249626586,165.349361697198,1
1995,NA,"fg1",83.8878620937411,166.520110031777,168.304671708421,173.47524140295,177.302572011655,181.182579866083,187.049802245698,189.301769666157,1
1995,NA,"fg1",88.8550738071293,190.142125651804,192.239050068343,198.229451399673,202.734935341519,207.23654659256,214.076580771136,216.723887455461,1
1995,NA,"fg1",94.116406643524,217.111828007657,219.598588930823,226.539385966562,231.753739201085,237.033570301809,245.00435690857,248.117617993223,1
1995,NA,"fg1",99.6892762558085,247.880998722157,250.794116160012,258.841057377964,264.935507773074,271.114901108138,280.388513011554,284.06891729069,1
1995,NA,"fg1",105.592129521561,283.053921508594,286.455802367625,295.807547967985,302.875821534351,310.06327282206,320.926251790611,325.293680639164,1
1995,NA,"fg1",111.844505604468,323.209650981376,327.157970041583,337.98168702793,346.290330306408,354.644278547118,367.404735903684,372.436246694856,1
1995,NA,"fg1",118.467100631337,369.071581546048,373.615417741919,386.263337157519,395.897758189042,405.630573841377,420.55057240845,426.357329032871,1
1995,NA,"fg1",125.481836198796,421.463974873723,426.674364433959,441.3894595417,452.625817561024,463.97154898451,481.314112598477,488.083321617374,1
1995,NA,"fg1",132.911931936456,481.239971437525,487.224650705277,504.317765432568,517.501275492683,530.721421343808,551.010313468247,558.745711022688,1
1995,NA,"fg1",140.781982366709,549.504303175349,556.347211689279,576.357292439213,591.661077063318,607.075675310061,630.852383626181,639.641884254826,1
1995,NA,"fg1",149.118038315596,627.454008415818,635.312366284764,658.636644820908,676.476855126918,694.360540869977,722.066256341555,732.247185603871,1
1995,NA,"fg1",157.947693144217,716.215985334754,725.484977847205,752.656918278283,773.386765303064,794.211947002288,826.285877389986,838.366935617431,1
1995,NA,"fg1",167.300174086119,817.822504559396,828.456642269655,860.166205496684,884.21874774811,908.552126897762,945.584052426176,960.104357593435,1
1995,NA,"fg1",177.206438993,933.849862582864,946.162778638054,983.092547161741,1010.94123812655,1039.05556042654,1082.22279409808,1099.51900341452,1
1995,NA,"fg1",187.69927880897,1066.34291498669,1080.63754118659,1123.44583713629,1155.74485967757,1188.37579027075,1238.28309246111,1258.87524361079,1
1995,NA,"fg1",198.813426112576,1217.63757202408,1234.14009018826,1284.03910540658,1321.36252462604,1359.17408121155,1417.43009449546,1440.90136207242,1
1995,NA,"fg1",210.585670085866,1390.70647749657,1409.50552350438,1467.45127278101,1510.68936721905,1554.75079718008,1622.53076535789,1649.90818441286,1
1995,NA,"fg1",223.054978291067,1587.72156059042,1609.85039625746,1676.99415125281,1727.11358758834,1778.25700960016,1857.33181399815,1889.22682884648,1
1995,NA,"fg1",236.262625657963,1812.95480421889,1838.27428593585,1916.38476718867,1974.67722360353,2034.01547081402,2126.27254732503,2162.66051268016,1
1995,NA,"fg1",250.252331108946,2070.39917451714,2098.95787447722,2189.8044756115,2257.53916109406,2326.38461481407,2433.78195669718,2475.65953012054,1
1995,NA,"fg1",265.070402273974,2364.01259064237,2396.89146675865,2502.14594867912,2581.06758805758,2660.95286735338,2785.87586323801,2833.58092070127,1
1995,NA,"fg1",280.76588877447,2699.10961372621,2737.44539701387,2859.15649031152,2950.74561180836,3043.54372139186,3189.13008816759,3242.92866348229,1
1995,NA,"fg1",297.39074458355,3081.49834978248,3126.22591385523,3266.92334308767,3373.58001070001,3481.46533539167,3650.76496648549,3713.55194817191,1
1995,NA,"fg1",315,3518.04478092323,3570.1344561385,3733.1137996198,3856.76386047928,3982.41153646932,4178.82545800398,4251.03408459563,1
1995,NA,"fg1",1,0.00490102878179595,0.004953809679751,0.00514026379682231,0.00525788404375567,0.00537272939998248,0.00555155909979357,0.00560957435017634,2
1995,NA,"fg1",1.05921252001675,0.00564259107126904,0.00569906031292917,0.00590606593394209,0.00603686946721935,0.00616578056483189,0.00636491583437117,0.0064284698241406,2
1995,NA,"fg1",1.12193116256024,0.00649328025013069,0.00655771551384824,0.00678550484499104,0.00693157655288825,0.00707437132965354,0.00729739958402704,0.00736931886576545,2
1995,NA,"fg1",1.18836353398076,0.00747352781344701,0.00754471185067847,0.00779592012969907,0.00796053573776826,0.00811781670437818,0.00836606024726876,0.00844425488828695,2
1995,NA,"fg1",1.25872953352377,0.00859875486813917,0.00867939996260582,0.00895823897816288,0.00914014806002336,0.0093163032446178,0.00958978876135696,0.00967867976879633,2
1995,NA,"fg1",1.33326208122323,0.0098908160522577,0.00998350306886354,0.0102932581360746,0.01049553189887,0.0106916048617888,0.0109948819282227,0.0110912855444363,2
1995,NA,"fg1",1.41220788889523,0.0113788870730004,0.0114855726995091,0.0118266579425279,0.0120508288495666,0.0122693666980828,0.0126082760975276,0.0127152687161792,2
1995,NA,"fg1",1.49582827678426,0.0130878524453286,0.0132121667821101,0.0135886688887536,0.0138365050145179,0.0140793468474987,0.0144559924367509,0.014574112648288,2
1995,NA,"fg1",1.58440003856497,0.015065602055886,0.0151975880484429,0.0156115940631071,0.015887419733891,0.0161573191148107,0.0165714775520922,0.016704051678238,2
1995,NA,"fg1",1.67821635756304,0.0173375001759892,0.0174834858943461,0.0179405221956275,0.018242369267934,0.0185434635902067,0.0189954954993356,0.0191461942097967,2
1995,NA,"fg1",1.77758777722769,0.0199454350713646,0.0201134121825201,0.0206136792822349,0.0209512077529894,0.0212829887744706,0.0217742768177965,0.0219438015335515,2
1995,NA,"fg1",1.88284322906832,0.0229441305524994,0.0231284712727534,0.0236818884792152,0.0240599278869177,0.0244242820196726,0.0249744627710259,0.0251452696432356,2
1995,NA,"fg1",1.99433112145793,0.0264004230917859,0.0265898349541057,0.0272131459133793,0.0276264720348757,0.0280266509094544,0.0286302388719787,0.0288250744837598,2
1995,NA,"fg1",2.11242049290729,0.0303560573215995,0.0305941108436619,0.0312614067652139,0.0317205453455639,0.0321632442507656,0.0328324117956011,0.0330439273023244,2
1995,NA,"fg1",2.23750223362737,0.0349252840871921,0.0351833808135242,0.0359111572244198,0.0364191189932691,0.0369163298027915,0.0376458308621373,0.0378817240617729,2
1995,NA,"fg1",2.36999037942355,0.0401907949702908,0.0404629869941369,0.0412586950050678,0.0418180042270631,0.0423696015617097,0.043157319012767,0.0434369731020383,2
1995,NA,"fg1",2.51032348220468,0.0462405866730626,0.0465317631510929,0.0474028114665806,0.0480211006224848,0.0486261124343233,0.0494940328063732,0.0498048746566968,2
1995,NA,"fg1",2.65896606164325,0.0532000069557064,0.0534986240232666,0.0544608463494712,0.0551317530606607,0.0558055620191415,0.0567653975271092,0.0570871154911577,2
1995,NA,"fg1",2.81641014279217,0.0611846843150712,0.0615013064725707,0.0625757984109969,0.0633100215329531,0.0640488906647003,0.0651017170830917,0.0654813017971357,2
1995,NA,"fg1",2.98317688474764,0.0703478338678799,0.0707388922280227,0.0718938982634517,0.072705227964612,0.0735119267016576,0.0746600062512353,0.0750556008000848,2
1995,NA,"fg1",3.15981830574927,0.0809144471010349,0.0813191813103172,0.0825938598549412,0.0834886200106996,0.0843689288635917,0.0856254062490445,0.0860405347746303,2
1995,NA,"fg1",3.34691911042775,0.0930436362294582,0.0934436875312191,0.0948911092839405,0.0958600258892067,0.0968515745478958,0.0982217776945783,0.0986627232190671,2
1995,NA,"fg1",3.54509862524841,0.10696222445379,0.107441658179571,0.10901797984503,0.11008161214926,0.111196535541697,0.112695754372425,0.113156982011645,2
1995,NA,"fg1",3.75501284855729,0.122942561717867,0.123531139686266,0.125228905993405,0.126400378773673,0.127630450832038,0.129324446284351,0.129797330545331,2
1995,NA,"fg1",3.97735662201565,0.141329510126518,0.141949553473854,0.143806044665935,0.145134413164481,0.14649557564884,0.148345897128788,0.148926206089983,2
1995,NA,"fg1",4.21286593061052,0.162404966046656,0.163087961727042,0.165179058605776,0.166639191510598,0.16819311357362,0.170225831353932,0.170912048496195,2
1995,NA,"fg1",4.46232033885469,0.186630906545599,0.187327022722096,0.189736122466881,0.191354650339813,0.193079813078751,0.19536584387178,0.196231331051353,2
1995,NA,"fg1",4.72654557124029,0.214521148075529,0.215162083334113,0.217869971503599,0.219722574534777,0.221666911121386,0.224320326371681,0.225238099114538,2
1995,NA,"fg1",5.00641624548745,0.246371635674305,0.247176298654856,0.250198206553438,0.252309801733274,0.2544818559292,0.257598756223588,0.258622545090617,2
1995,NA,"fg1",5.30285876763557,0.282871832833865,0.283841237983017,0.28724486810375,0.289718520056546,0.292246159444288,0.295816384452407,0.297023729696056,2
1995,NA,"fg1",5.6168543985602,0.324723188817086,0.325874815646625,0.329790189270254,0.332692690824113,0.335565806290293,0.339801692471231,0.341154942415465,2
1995,NA,"fg1",5.94944250206614,0.372735930837959,0.374127182000222,0.378700750614667,0.382014055950571,0.385373031233734,0.390311299243237,0.39194274687664,2
1995,NA,"fg1",6.30172398530825,0.427711172982343,0.429360902615717,0.434735533428937,0.438583412921874,0.442529857540235,0.448624934802842,0.450525409981169,2
1995,NA,"fg1",6.67486494292836,0.490917327352979,0.492860858958831,0.499105928600929,0.503601154124392,0.508230219193857,0.515617028949902,0.517622990327163,2
1995,NA,"fg1",7.07010051697063,0.563393158516461,0.565599940494325,0.572984538964716,0.578203527346551,0.583670048441595,0.592545559793605,0.594893071696218,2
1995,NA,"fg1",7.48873898535221,0.646319994108612,0.649082593581285,0.657791825771919,0.663830204133341,0.670395883964401,0.681103364317369,0.683987825603234,2
1995,NA,"fg1",7.93216609242261,0.74127574385836,0.744663423375724,0.754948959516249,0.762206744510839,0.769979041362611,0.782587534398305,0.78626234521976,2
1995,NA,"fg1",8.4018496359464,0.849995472964884,0.854334184799668,0.866466750498182,0.875255495464417,0.884468585218316,0.899418521379809,0.904338053955239,2
1995,NA,"fg1",8.89934432569262,0.974664354845731,0.980143828925827,0.99431029103966,1.00489221634365,1.01599052541451,1.03414248404419,1.03975442874654,2
1995,NA,"fg1",9.42629692971367,1.11769012582818,1.12439560388605,1.1411187893207,1.15371593392709,1.16712591717658,1.18867105482314,1.19522856651281,2
1995,NA,"fg1",9.98445172534819,1.28161799810309,1.28977296990831,1.30945407528577,1.32450973727294,1.34095290137191,1.36644791190964,1.37454013644829,2
1995,NA,"fg1",10.5756562729917,1.46969512136044,1.47915264814455,1.502578895664,1.52097964200545,1.54037344841247,1.57060058038758,1.58049016435583,2
1995,NA,"fg1",11.2018675317465,1.68526131513531,1.69609034593879,1.72439936132878,1.74623455373529,1.76958667022956,1.80605915103894,1.81709162936339,2
1995,NA,"fg1",11.865158337195,1.93243414284909,1.94518180451884,1.97908321133796,2.00452601662487,2.03259620669081,2.07568765168411,2.08888440537188,2
1995,NA,"fg1",12.5677242627381,2.21624712745986,2.23060481119955,2.27114458112039,2.30152400102397,2.33426016898742,2.38591549693608,2.40161629757861,2
1995,NA,"fg1",13.3118908872106,2.54054508935687,2.55719694580172,2.60586038146591,2.64174463823916,2.68094744933511,2.74215986296811,2.75852635930514,2
1995,NA,"fg1",14.1001214928303,2.91294970218379,2.93191792326647,2.99027061387656,3.03223043743833,3.07879686650214,3.14883651276147,3.17052277549056,2
1995,NA,"fg1",14.9350252189632,3.33938855316029,3.36092331977577,3.43085519175265,3.4805050946349,3.53493600624769,3.61796057489045,3.64205244323483,2
1995,NA,"fg1",15.8193656986918,3.8283876660065,3.85368445574029,3.93597640109235,3.99535974661359,4.05951814965593,4.1547673584183,4.18324807687243,2
1995,NA,"fg1",16.7560702067779,4.38754572416185,4.41887501782736,4.51476373621871,4.58485697867409,4.65854490401919,4.76961918186519,4.80381397045669,2
1995,NA,"fg1",17.7482393492988,5.02920763106809,5.06531147352463,5.17706387752217,5.25905287611249,5.34588513461701,5.47341428171937,5.51213040238705,2
1995,NA,"fg1",18.7991573270313,5.76467811038687,5.80496320886193,5.93523406370704,6.03003052274379,6.12966477905801,6.27712148184467,6.32573754643341,2
1995,NA,"fg1",19.9123028065563,6.60394655807773,6.65110548249171,6.80505073641211,6.90966158648863,7.02532628565353,7.19475325591745,7.25099630759682,2
1995,NA,"fg1",21.0913604350691,7.56056512235329,7.61549157973813,7.79320188055201,7.91576217951155,8.04786482789645,8.24711650682209,8.31082568878097,2
1995,NA,"fg1",22.3402330370112,8.64136521356774,8.70915234509911,8.91697604887172,9.06078302320632,9.21413234859139,9.4419426739678,9.51444603221875,2
1995,NA,"fg1",23.6630545328941,9.86942033224531,9.95440399576407,10.1887134126909,10.3606211239871,10.5284913033843,10.7868277162475,10.8855360721719,2
1995,NA,"fg1",25.0642036230806,11.2288312112445,11.3259712969097,11.6182868172412,11.828496692489,12.0277279662469,12.3314638917674,12.4407628733467,2
1995,NA,"fg1",26.5483182818163,12.6919053060302,12.8392789745908,13.2122587314396,13.4754973038352,13.7246533844772,14.0670959829228,14.2098973618761,2
1995,NA,"fg1",28.1203111094894,14.2571507036764,14.4237217214379,14.9610625507673,15.3171348093538,15.6247548894515,16.034432226636,16.1914094651786,2
1995,NA,"fg1",29.7853855939374,15.8836263762036,16.1239566649664,16.8320874688578,17.3266291302771,17.7493432105902,18.2903624223564,18.464362256313,2
1995,NA,"fg1",31.5490533346251,17.6054784385827,17.8963619591373,18.7999756523228,19.4638084750336,20.0922502883895,20.822901690852,21.0245699606546,2
1995,NA,"fg1",33.4171522867112,19.4254170180378,19.7273567742978,20.8148966142956,21.6640227805631,22.5766990686089,23.6683415819343,23.899832572435,2
1995,NA,"fg1",35.395866085391,21.2925274840858,21.6351229538091,22.9000769099144,23.8803317797505,25.0167733860987,26.6595931890239,27.0431919018475,2
1995,NA,"fg1",37.4917445144825,23.2418068289493,23.6179400198301,24.9708812153353,26.0401812767796,27.3025756558518,29.3613948041915,29.9252748450621,2
1995,NA,"fg1",39.7117251870093,25.2844893682644,25.6875434170028,27.0772748562657,28.1489609236245,29.4409085893441,31.5048804946004,32.3048355899658,2
1995,NA,"fg1",42.0631565095448,27.3696120584733,27.765351672861,29.1869300196749,30.2784100425123,31.58883629289,33.5827400992766,34.3351231396435,2
1995,NA,"fg1",44.5538220063341,29.5044137925269,29.8697145935723,31.274126909839,32.4154188031273,33.692777530034,35.7003119638479,36.4175814074316,2
1995,NA,"fg1",47.191966083707,31.5116245732659,31.9265292925976,33.3834784394793,34.5641360773167,35.9063141379505,37.9025443995066,38.5835900064928,2
1995,NA,"fg1",49.9863213200684,33.3651035393312,33.8947309411567,35.505605868231,36.7792800421677,38.180234362638,40.3512035372749,40.8749336878005,2
1995,NA,"fg1",52.9461373717968,35.2018091333341,35.7330225181701,37.6560794231853,39.1215974524127,40.6255621562986,42.7742091161454,43.4875210194411,2
1995,NA,"fg1",56.081211590734,36.9045510902012,37.546051970271,39.7700753102247,41.5049056683459,43.1746759358974,45.7268539972138,46.5657359270323,2
1995,NA,"fg1",59.4019214546141,38.5485921446535,39.2437728143165,41.9302488539502,43.9900783957863,45.9065307804876,49.0318043819833,50.131426038454,2
1995,NA,"fg1",62.9192589177791,40.0480259597525,40.9750222728855,44.1097545764392,46.5123066081954,48.7887258332687,52.654888078289,54.0442220860299,2
1995,NA,"fg1",66.6448667958873,41.636842580045,42.6891361281143,46.3178532573644,49.0990746478265,51.8891316578861,56.6166478687817,58.4004631707353,2
1995,NA,"fg1",70.5910773050526,43.2737774766424,44.4702413861734,48.6150264199257,51.8953305276467,55.1981934491663,61.114899472263,63.4596752079053,2
1995,NA,"fg1",74.7709528829822,44.8202910941078,46.1959379460664,50.9471651322232,54.7813621439138,58.8077991854222,65.7622191757862,68.6535153745188,2
1995,NA,"fg1",79.1983294272374,46.3333245959006,47.933965615345,53.2598052110209,57.7926325730365,62.6531255906248,71.0240818901605,74.56304003548,2
1995,NA,"fg1",83.8878620937411,47.8999494192914,49.7526504552647,55.6850383639355,61.0367013704494,66.7162865064661,76.7478078861911,80.9941017445965,2
