ratio,light_area,q025,q05,q25,q50,q75,q95,q975
fast:tall,9.279230649932982,0.8055270894165375,0.8569024909829369,1.0079087761918637,1.1187986885503705,1.2446630625716446,1.4436504407618473,1.5101813640731072
fast:tall,9.855097881805975,0.7991931399983603,0.8452425923501589,0.995376140288371,1.1033460221654674,1.2263970650974796,1.4222717518869537,1.4860928247174399
fast:tall,10.466703320999791,0.7928675849878951,0.8394789958336132,0.9799896074326419,1.0864825054878442,1.2033651445898046,1.4021799740041974,1.4662767816542799
fast:tall,11.11626487364247,0.7903867167709118,0.8323249511945011,0.9698338321869322,1.071252972181128,1.1844135486470126,1.371463855309877,1.4347640531181152
fast:tall,11.806138088680799,0.7830691751258948,0.8237393264165461,0.9581064169825791,1.0542117092791359,1.1649256098212801,1.345115504339956,1.407608813173005
fast:tall,12.538824699966618,0.7759355952175214,0.8155573510400689,0.9452452136142527,1.0400255662202684,1.144238080208587,1.3233842747169267,1.376913555387195
fast:tall,13.316981698463321,0.7674283050866378,0.8042102802590861,0.9318495558598697,1.0272437993502512,1.1302909305325608,1.3004947026388538,1.3522058842850337
fast:tall,14.143430967471712,0.7608172916417837,0.7994762841228038,0.9203466394985633,1.012714580069599,1.1147559043839947,1.279669799999553,1.3356592375990106
fast:tall,15.021169515816068,0.7609153042488247,0.7958406438397804,0.9128148988646139,1.0015356202793042,1.1019824367074913,1.2624937290215739,1.3207264972766588
fast:tall,15.953380346099765,0.7571039622874641,0.7897472990264088,0.904233626618809,0.9908959580122902,1.0885547816782024,1.2472363335154497,1.2972295458396275
fast:tall,16.94344399744265,0.7529870981434825,0.7810029137980812,0.8960387728129998,0.9798209888091626,1.074258469138391,1.2360371774145278,1.2816926359890106
fast:tall,17.994950804558478,0.7452690831137494,0.7804029162695092,0.8894176900150417,0.971094432662269,1.0616475226792865,1.2212630708808965,1.267460335316198
fast:tall,19.11171391762827,0.7399973849061653,0.7766441801236277,0.8830118576926762,0.9637779947989891,1.052978979259202,1.207082176968253,1.2558481523560185
fast:tall,20.297783130184442,0.7414089482034888,0.7722493468081298,0.8783310508474503,0.956965659235862,1.0436813467953994,1.1939116004954426,1.2481097044597929
fast:tall,21.557459565150744,0.7342754703166106,0.7705503904129715,0.8732810336950778,0.949888498442857,1.035821287648154,1.1857525808584506,1.2339121848243744
fast:tall,22.89531127229491,0.7357520035347881,0.7682189790248206,0.8673480536754493,0.94504901500074,1.0283431632787867,1.1746046104655037,1.2208558302576322
fast:tall,24.316189793656182,0.7372286692903655,0.7637369618819181,0.8629656216421042,0.9390815063055119,1.0207639045746562,1.1668133803997465,1.2079176536225196
fast:tall,25.825247757020012,0.7350921435155661,0.7618098917467646,0.8594572541425348,0.9341475252486826,1.014895517450833,1.154999116850939,1.2051791175452529
fast:tall,27.427957561240333,0.7316448775321981,0.7578676398697274,0.8570680986915344,0.9295197522216913,1.0097839070012848,1.145089739626687,1.1956019408372172
fast:tall,29.13013122116929,0.727436025473931,0.7575798078366578,0.855388239219859,0.9256171013282708,1.0058090360899679,1.138458010104129,1.1893273628673366
fast:tall,30.937941444159375,0.7248321448729523,0.7566093965439757,0.8527196736373046,0.9223330160120495,0.9995513152387169,1.1300735363267007,1.183701999314735
fast:tall,32.85794401456916,0.7236571561815104,0.7522067291310652,0.8503630323180358,0.9193292697484305,0.9948532518938896,1.121457963279458,1.1735731803547533
fast:tall,34.897101567447145,0.7219555986113542,0.7505053315684264,0.8484723088327767,0.9158652980626745,0.9900092906786951,1.111405456573888,1.167075282350778
fast:tall,37.06280883760554,0.72106236459441,0.7492368130965393,0.8463113212949129,0.9130436303494114,0.9854695621650758,1.1080230939904177,1.162544447529997
fast:tall,39.36291947564684,0.7201739702461433,0.7464735485027625,0.845589817231373,0.9091599723437838,0.9794911956183889,1.1031312762786345,1.1534444021470762
fast:tall,41.805774528187634,0.7173812174688585,0.7486755009986804,0.8442004835115572,0.9066842814863576,0.9750642678517091,1.0959327070719815,1.1488297644520606
fast:tall,44.40023268555952,0.719356216387805,0.7501261736827196,0.8434643900658834,0.9039015372366834,0.9716973162512077,1.089742240677065,1.1423924958995344
fast:tall,47.15570240667638,0.7224961199963126,0.7522425494687838,0.8432116009824664,0.9014374335567357,0.9664279446306265,1.0863643654896427,1.1336648052455498
fast:tall,50.08217603756468,0.7264637773257892,0.7515488370823045,0.8413218952974797,0.8991823057445009,0.9625774299735518,1.0783981794378148,1.1301348981445125
fast:tall,53.19026604728295,0.7248534077234373,0.7516147857753916,0.840112472029076,0.8962028716550523,0.9581644896903445,1.0744667739712324,1.1236320169808267
fast:tall,56.4912435126354,0.7256448050104947,0.7491034669629121,0.8387458420062982,0.8935603682184614,0.9541696837198588,1.0700192170753746,1.117293964718831
fast:tall,59.99707899123938,0.7251078206214675,0.7465621338480359,0.8372919022531955,0.8904795992523384,0.9511444867794357,1.064578121946384,1.1118316249354259
fast:tall,63.72048593116707,0.7252032425231403,0.7483623265036365,0.8353744483271116,0.8884153637839292,0.9477789711519727,1.0575241652865783,1.111638371893631
fast:tall,67.6749667745814,0.7256527559481472,0.7481776307442636,0.8333523043116338,0.8863718863877235,0.9451210184147423,1.0533351569950833,1.1065926424377825
fast:tall,71.87486192255429,0.7269850103192727,0.7481460214476325,0.8311811492137947,0.8839203489393909,0.9428258286164541,1.0494126455763066,1.0993700289176156
fast:tall,76.33540173863202,0.7241899600110826,0.7469984099799503,0.8295267780443428,0.8817828093638524,0.9400724407330078,1.0473976168247023,1.0904156417508892
fast:tall,81.07276177973158,0.7234027974885895,0.7485713536907506,0.8276597359624164,0.8802810209989835,0.9379228863315714,1.0445234057502508,1.0840572710971466
fast:tall,86.10412145465567,0.7203259146013498,0.7467846823043579,0.8246810250226693,0.8771600150374642,0.9362980299171472,1.041765576298292,1.080584302974932
fast:tall,91.44772632294361,0.7157198961576717,0.7457584907591676,0.8227018905158042,0.8748786681754483,0.9338321126906493,1.0397835839431424,1.0780410794517756
fast:tall,97.1229542599766,0.7138932559736375,0.743006353230708,0.8209156046899762,0.8718644587208335,0.9316375936042841,1.0343209902342585,1.0739158939230173
fast:tall,103.15038572827659,0.7106284657254053,0.7387362437539059,0.8181744836755596,0.870259263522216,0.9304576896521728,1.0317123369178145,1.0700931662416937
fast:tall,109.55187840982805,0.7088681953319089,0.7349605099275334,0.8145758420436581,0.8681626058175564,0.9292818433612686,1.0303560435944825,1.0677858479002877
fast:tall,116.35064647006696,0.7014501718936744,0.7316839523138816,0.8108805406236017,0.8657907002886306,0.9286512343465011,1.0283047436537236,1.066479306425282
fast:tall,123.57134474097744,0.6968167649945987,0.7270956606060754,0.808386248864915,0.8646398203240205,0.9268089054240229,1.0282628212208869,1.0689305963964355
fast:tall,131.2401581285748,0.6946691706821886,0.7237866697809031,0.806096547185092,0.8630797577303243,0.9256157835069526,1.0273112801145536,1.0672376229551572
fast:tall,139.3848965689995,0.6926857383094084,0.719410747447759,0.8026242385982999,0.8611729806235646,0.9259909356528826,1.0279300231802093,1.069615130858228
fast:tall,148.03509587756747,0.6890036032297479,0.7161385616717846,0.8001485281018046,0.8588499626446326,0.9248394191084692,1.0253882516585402,1.069778445096635
fast:tall,157.22212485649294,0.6855616360845342,0.7121074881365217,0.7963190710489136,0.8558583124445943,0.9239523129892355,1.0288351916040055,1.0707177899323168
fast:tall,166.9792990496953,0.6819667857731031,0.7078219496303684,0.7921143899428892,0.8534731664153375,0.9217296925044551,1.030731128403219,1.0730013767169984
fast:tall,177.34200155720706,0.6768576658229684,0.7022575300620634,0.7880397717896818,0.8522692184453184,0.9210372697911915,1.0356751965210937,1.074319991113603
fast:tall,188.34781134730017,0.6723655158672008,0.6965898999057253,0.783777947263292,0.8507370282353217,0.9194041203178471,1.0394728166636849,1.077715019319621
fast:tall,200.0366395316378,0.6653683146211942,0.6914451166045622,0.7803530734919851,0.8488407222551982,0.9198387223624563,1.0420222089462878,1.081084369047003
fast:tall,212.45087409763514,0.6578103712597856,0.6855630843244905,0.7773386128169062,0.8458314553839086,0.9197574926376764,1.043279256558865,1.0849380880487214
fast:tall,225.6355336228819,0.6498668599278933,0.6780416351269191,0.773696675896529,0.8431625594318023,0.9194958910465778,1.0508603443561964,1.0927965573864364
fast:tall,239.63843052905298,0.642520442808858,0.6672404168293128,0.7674452652097855,0.8410727416407122,0.9206483386823314,1.054216721758769,1.0985770616166364
fast:tall,254.51034446732228,0.6340830346301085,0.6569783427630308,0.7614733619183798,0.8394012533622925,0.9213495152878008,1.0586963955929032,1.1049230321461982
fast:tall,270.30520646404364,0.6250925208689871,0.6473047562475949,0.7550504045327656,0.8374333417855464,0.9218783894312622,1.066726704741653,1.1112762038173458
fast:tall,287.0802944944754,0.6108595698809468,0.6376423610363171,0.7494357996944474,0.8349714258644965,0.9220973386920522,1.0683980984336048,1.1211091390915289
fast:tall,304.89644119377215,0.5964216061131937,0.6249192945999628,0.7440573277514929,0.8315345618552599,0.9224503823588338,1.0768424695258505,1.1311120920573374
fast:tall,323.8182544584798,0.5813506045062562,0.6150185017806342,0.7394585231576597,0.8272053865853418,0.9234930488488704,1.0858667934793234,1.141517188348674
fast:tall,343.9143517385163,0.5644015688944767,0.6038018060132856,0.7332448111822996,0.823878663541327,0.9246233628443263,1.0983443717991137,1.1666224229111244
fast:tall,365.25760886926605,0.5484787490079186,0.5913252746134056,0.7253922797148349,0.8200006323042313,0.9252914380112358,1.1067545499872853,1.190152273412597
fast:tall,387.92542434614626,0.5225228932320392,0.5738574807515772,0.7192863905276841,0.8173141744998842,0.9281012034049724,1.119616782531049,1.2108024685101553
fast:tall,412.0000000000001,0.4960332446175775,0.5487821057942092,0.711135491345882,0.8143506938911209,0.9295376781559159,1.1355527420837064,1.2416718001261158
fast:slow,1,0.018116158817056617,0.024269541096617872,0.056394467895754814,0.09569198835160746,0.13636888010006865,0.1828524615059785,0.19842688462249605
fast:slow,1.0620598036192959,0.02162776751445876,0.027835993617720448,0.060757542614318816,0.09828016533694978,0.1373459545778591,0.18319551653060417,0.1973988452557965
fast:slow,1.1279710264638572,0.025419009505452814,0.03213740683482136,0.06538514703828653,0.10104576448846558,0.13807383789982255,0.1830684574611592,0.19787977876509746
fast:slow,1.1979726868544596,0.02969041281099235,0.03691109576726803,0.07064724540911128,0.10434883544902115,0.13899983385857292,0.1832488477702356,0.19794670770198788
fast:slow,1.2723186365419277,0.03474606077832569,0.042638341476316545,0.07559538125863946,0.10705149916618309,0.1404660308501344,0.18369755597938764,0.19919703815844814
fast:slow,1.3512784812668899,0.0412841816587733,0.04913460390423099,0.08154318626874928,0.11041086415922084,0.14174652355693212,0.183624480516855,0.19909207678030288
fast:slow,1.4351385584492933,0.048836539344301266,0.05683862263439787,0.08727757336233369,0.1137766682371362,0.14373347331518194,0.1836574137542656,0.19932311980227185
fast:slow,1.5242029755531357,0.05787141972938778,0.0650012947274404,0.09318070619106945,0.1183492355175064,0.14565811630729616,0.18442469967109643,0.20008876441542392
fast:slow,1.6187947128919096,0.06680875696179316,0.07433506678880519,0.09924383049187148,0.12277349920623792,0.14789221029487973,0.18524578227977384,0.2011405410369909
fast:slow,1.719256794873936,0.07587348051653588,0.08403308667223837,0.10579132017635504,0.12680125778482385,0.15002301529549117,0.186903525533706,0.20205683442301106
fast:slow,1.8259535339349524,0.0842138078775837,0.09114978308861109,0.1136054802730675,0.13261839663359,0.15382495299354704,0.19089032268010622,0.20487517599995
fast:slow,1.9392718516689147,0.09049986590059551,0.09654944270534174,0.12137618071354017,0.1392215607293683,0.15999210858809687,0.19619730523805903,0.20906762006385385
fast:slow,2.0596226819479155,0.09523848227237179,0.1022300959599102,0.12730695895484917,0.14691664630821882,0.16727162554076946,0.205176064605173,0.2205263523323991
fast:slow,2.1874424611194505,0.09918586293090385,0.10709507768423362,0.13328400255721617,0.15354540802834726,0.17588493665518776,0.21768044252142194,0.23730167735718374
fast:slow,2.323194710685033,0.10385870076478149,0.1108648713412774,0.1384215842700959,0.16171459472387878,0.18626654546424606,0.23548246054767244,0.2582605276133939
fast:slow,2.4673717181995327,0.10810679546052165,0.1166641281071811,0.14492868997756136,0.1672105979860683,0.19576587249737776,0.2488103980242999,0.27088826906058233
fast:slow,2.6204963224868,0.11705788466135751,0.12525660483342038,0.1532449248728579,0.1773058897885399,0.20653433692158601,0.26006814075260054,0.29162448253644924
fast:slow,2.7831238096454176,0.13002673724328592,0.13933840053352795,0.16868934412066636,0.19462120351540257,0.22537005702363486,0.28403965832329864,0.3140825510753129
fast:slow,2.9558439267201986,0.14658897443322894,0.15572402469251131,0.18946085629215625,0.2179608251655803,0.25029567765368144,0.30978522884212534,0.3379216961739349
fast:slow,3.139283020341743,0.16555225310744395,0.17696091642201836,0.21430155158355974,0.24482423783602109,0.28089113766495993,0.3470904615763714,0.37515961296206296
fast:slow,3.3341063080895412,0.18734584794798084,0.1989538146667266,0.24227931086039312,0.2763499258918486,0.3153899691259957,0.39265147365164954,0.42031937018946425
fast:slow,3.5410202908154336,0.21065319006956906,0.22519831295505946,0.2713039043963905,0.30730342724322557,0.3522991517973237,0.43710066099658745,0.46756660023300295
fast:slow,3.760775314675381,0.23446605813358712,0.25020890495221537,0.3008367627495939,0.34042216592160235,0.3910831901663247,0.48040794043362467,0.5151200806274144
fast:slow,3.99416829216043,0.25833764867528947,0.27554474146606517,0.32753150963010863,0.3746415013712979,0.43057306312632904,0.5193940700357429,0.5594441087867601
fast:slow,4.242045591994325,0.28045485606679615,0.29634720592380276,0.3542764885332479,0.4056594434204688,0.4740131765942856,0.5773551593121912,0.6148631431849683
fast:slow,4.505306108377592,0.30037085884510756,0.31828303109668715,0.37849360981353847,0.43335857372683784,0.5084565528504256,0.6270258023555673,0.6779599996335859
fast:slow,4.784904520708319,0.3208287584332809,0.338586020339128,0.40184417330021893,0.4601032636641913,0.5359198739542174,0.6687370144639011,0.7084878945047371
fast:slow,5.081854755600558,0.3385284754562347,0.35826512710760816,0.42465956488292833,0.48632356193460696,0.5626809581776895,0.6916047949994651,0.7317778961923433
fast:slow,5.397233663754914,0.35809649922955084,0.37592184169822296,0.4442776724950663,0.5078969532140633,0.5800392501948526,0.7049847311256846,0.7401318719096198
fast:slow,5.732184925014995,0.37622659402817177,0.392738208546084,0.46342364492189,0.5271186379743749,0.6026492173440945,0.7152088038297653,0.7503831748854825
fast:slow,6.087923195770914,0.3913482791869855,0.41163067806141984,0.4837237076740111,0.5474530084193189,0.6206637699637866,0.7275987740550695,0.7610882870020529
fast:slow,6.4657385137498125,0.4076857424959504,0.4298496804991054,0.5036178697190448,0.5663252509085936,0.6363090054918896,0.7421204364261016,0.772320893778798
fast:slow,6.867000976166844,0.4244737981650852,0.4451969205052882,0.5197596380940136,0.5829901094777463,0.6525128598436709,0.7565792790391291,0.7875672903739068
fast:slow,7.293165708201271,0.4395278681435172,0.4576799316637372,0.5328481929990182,0.5972337418694172,0.6660694461398391,0.7652555719059242,0.7997025361067556
fast:slow,7.745778139815223,0.4531402479788002,0.47121182475930345,0.548327597757184,0.6121261064030689,0.6814553419005824,0.7796594694399359,0.8130131084447428
fast:slow,8.22647961005079,0.46355729428892906,0.4830071084246664,0.5612413039276294,0.6249358356784189,0.6937335550414647,0.791955749725249,0.8313474135239358
fast:slow,8.737013319128684,0.47183047993742044,0.4928159960129612,0.5722012482940549,0.6367923546730786,0.7036504316239639,0.8098430591477384,0.8410735683175243
fast:slow,9.279230649932982,0.48225282242699313,0.5017985512474481,0.5811322482893191,0.6455803565918603,0.714084901761436,0.8181438281941663,0.8548029965787042
fast:slow,9.855097881805975,0.4915195120593635,0.5119779944847517,0.5899077974394682,0.6541651628516342,0.7213202932289219,0.8261540395585695,0.8593020433914427
fast:slow,10.466703320999791,0.49901204239661784,0.5185296737944792,0.5974422401013962,0.6590993723523831,0.7242941127840868,0.833162309541126,0.8678390172168804
fast:slow,11.11626487364247,0.5040535837433833,0.5250765334274844,0.6020881696248872,0.6639634395072759,0.7269975545179593,0.8349961486736692,0.8679089431703556
fast:slow,11.806138088680799,0.5102918314936609,0.5309718812866592,0.6071207524945189,0.6670183029884111,0.7308316220683171,0.8374637278365209,0.8679686114477835
fast:slow,12.538824699966618,0.5153700142175845,0.5357326134021827,0.6104658631408062,0.6692651697903031,0.7309495809525366,0.836823732796149,0.8651324117148754
fast:slow,13.316981698463321,0.520396511181651,0.5406943167730164,0.613819061251044,0.6709443318183217,0.7319812729548865,0.8355350842519546,0.8616279836516499
fast:slow,14.143430967471712,0.5241561060290593,0.5449537871754812,0.6160919798318838,0.6717467230095799,0.7315174701620435,0.833260498716203,0.8644604397590401
fast:slow,15.021169515816068,0.5277063757601194,0.5478991403939848,0.6188412334111257,0.6718479610551779,0.7319253085257242,0.8313037235829355,0.8638198088608031
fast:slow,15.953380346099765,0.5295046639359273,0.5501142591785685,0.6208891142771411,0.6734634444992622,0.7316329738661937,0.8321631447328501,0.8622037582031067
fast:slow,16.94344399744265,0.532431730334487,0.5524731153059399,0.6231907243020736,0.6741728881280233,0.7312789215768548,0.8301208775202407,0.8619173802434782
fast:slow,17.994950804558478,0.5337566641558015,0.55381337802867725,0.6236077436254929,0.6741263430368445,0.7307861639332816,0.8285463512661964,0.8601127094268782
fast:slow,19.11171391762827,0.533474084571492,0.5552470373545385,0.6236428950975663,0.6738497029531665,0.7308161124808256,0.8241657525799804,0.8619932246991537
fast:slow,20.297783130184442,0.5336250047237058,0.5553016916152909,0.6245929782450013,0.6744255088251536,0.7295798068830716,0.8224209777498602,0.8591466015543539
fast:slow,21.557459565150744,0.5339996802787627,0.5566784517762147,0.625074628919345,0.6739836142505282,0.7291031040028076,0.8211245188248538,0.8563974217578005
fast:slow,22.89531127229491,0.5340105966999535,0.5583121798829154,0.6246100600101699,0.673051906893291,0.7293590582845532,0.818444706554534,0.8550278607463186
fast:slow,24.316189793656182,0.5340266220088902,0.5582758524608197,0.6244690126819874,0.6726320880098375,0.7284344125551601,0.8175708209160983,0.8530102436222357
fast:slow,25.825247757020012,0.5365888018103486,0.5576406576103297,0.6243099105990647,0.6729251711697585,0.7279825063826946,0.8140824987428045,0.8580426412891994
fast:slow,27.427957561240333,0.5349761413909402,0.5564426448041007,0.623760009627645,0.671047861770441,0.7268201956521784,0.8127008806732088,0.8576638399652191
fast:slow,29.13013122116929,0.5355837876418171,0.5566558871736457,0.6226424959040461,0.6702415169282387,0.7274948519943801,0.8113869626603143,0.8525801153792039
fast:slow,30.937941444159375,0.5344087044882972,0.5543143948014111,0.6220765233792483,0.6700363835698092,0.7276066213993068,0.811630392261081,0.8544487130460396
fast:slow,32.85794401456916,0.5322057553934589,0.5533261394611779,0.6219270666935781,0.6697905942639966,0.7261854348187519,0.810191338779424,0.8536934480662823
fast:slow,34.897101567447145,0.5308294212463994,0.5504167975009373,0.6213810002923543,0.6696364184965887,0.7251378591070348,0.8118051868718663,0.8518938879981436
fast:slow,37.06280883760554,0.5285064535949195,0.5515815466600388,0.6199810794872644,0.6686057079343642,0.7233741763982301,0.8106721706885424,0.8505492204165928
fast:slow,39.36291947564684,0.5260174417581782,0.5510819235442607,0.6183943415957835,0.6680913063691782,0.7227535649347362,0.8123744609499264,0.8523050065256583
fast:slow,41.805774528187634,0.5230275010819844,0.5489200502829931,0.6180567880933993,0.6682018573802987,0.7231948733700281,0.8148404830632602,0.8551474099525698
fast:slow,44.40023268555952,0.5224180725013239,0.5468874772927639,0.6165532984213835,0.6681089502700828,0.7242285032890428,0.8175016026390767,0.8565812618645958
fast:slow,47.15570240667638,0.5203563331312765,0.5459262539581078,0.6154676342016504,0.6670304864792598,0.7241902913667498,0.819005146820512,0.858409701252067
fast:slow,50.08217603756468,0.5202379610709594,0.5467655168537335,0.6145630895768108,0.6670918188691385,0.7245394483094498,0.8226639749410569,0.8597886487612894
fast:slow,53.19026604728295,0.5212629878124325,0.5458665096923537,0.6146164604834584,0.6672806536561675,0.7249858214196288,0.8232797610845518,0.8638512756890504
fast:slow,56.4912435126354,0.5208376585578384,0.5449099088453839,0.614401476624233,0.6678195350658,0.7260461977233393,0.8235666652185454,0.8740601082354565
fast:slow,59.99707899123938,0.5204456721888723,0.5438281499503875,0.6145283200771741,0.6694650949451879,0.7286827228245206,0.8281814578549825,0.8777914607798868
fast:slow,63.72048593116707,0.5203991148097684,0.5433787931807863,0.6152439288942135,0.6704533838020768,0.7318020757152608,0.8380664664283053,0.8806312835049
fast:slow,67.6749667745814,0.5235674605250831,0.5454957645589709,0.6159033430800425,0.6716671265196467,0.735674491066669,0.8487985279454494,0.8891590737320402
fast:slow,71.87486192255429,0.5227871824855677,0.5470893131840148,0.6199902455127629,0.6752387362062227,0.7406606425301413,0.8530773290219528,0.9027393504482124
fast:slow,76.33540173863202,0.5236883410903365,0.5467217709672465,0.621844516067474,0.6794381955458777,0.7467743380526236,0.865341634681627,0.9134964026999337
fast:slow,81.07276177973158,0.5303545814593091,0.5509877372510249,0.6263018109030409,0.684402150363973,0.7555909045591941,0.8785163636240501,0.9256615753494032
fast:slow,86.10412145465567,0.5370982320127481,0.5588947162357885,0.6321561100484094,0.6929696016665916,0.7648495008227322,0.8897312589284504,0.9380806308501077
fast:slow,91.44772632294361,0.5424382643264509,0.5653146091200568,0.637906692532046,0.7015953644996626,0.77629042971869,0.9036614761817784,0.9544103279769005
fast:slow,97.1229542599766,0.5486336040556131,0.5702006157749729,0.6464525476678838,0.7119369092119042,0.7897101184564845,0.9203886836934609,0.9705565637218405
fast:slow,103.15038572827659,0.5560042839533628,0.5776646161868294,0.6565290471324098,0.7244274983531787,0.8074128348933871,0.9410620674732193,0.9872869160055922
fast:slow,109.55187840982805,0.5646403984816524,0.5854509179766252,0.6717137618667324,0.7415775142910215,0.8275074340370104,0.9583202245116709,1.0075391740502393
fast:slow,116.35064647006696,0.5759565669540082,0.598348683975021,0.6847184302056184,0.7608405117239905,0.8485491521720336,0.9816260973735306,1.0306684047890662
fast:slow,123.57134474097744,0.5859160539294997,0.6102823426306965,0.7036218672450248,0.7839888187945645,0.8727123094585736,1.0057745126873696,1.052679216069224
