"fg","dbh_bin","q025","q25","q50","q75","q975","mean","sd","ci_min","ci_max"
"fgfg3",4.47348666222804,10.737350987747,22.2998485980931,34.2383623908896,51.5977761473443,114.784162139927,34.2797631805258,1.84039719815693,33.676624669763,34.8937037258372
"fgfg3",5.86440808053007,17.2131852410574,34.9277253920485,53.4987468475096,79.8094347250725,170.156722963314,52.7307563621141,1.82884749760404,51.6544820543096,53.829455953061
"fgfg3",7.68780254233678,19.6656463421498,40.8813149475113,59.8283525854227,90.3901123034651,181.989743327145,59.8957879891962,1.7841103804409,58.5960799302259,61.2243246155478
"fgfg3",10.0781369779126,20.8145846774145,42.3644898893985,63.4631756824421,94.2965026433653,190.356103386664,62.9822684266122,1.77127393236714,61.3859351563473,64.6201141362211
"fgfg3",13.2116875253013,25.0468557087716,52.4751472397283,79.1722961936984,117.943742561905,223.834077497488,77.6307643071843,1.76411198971259,75.1494785544128,80.193977161851
"fgfg3",17.3195390823467,42.249596055872,84.6663104150553,130.770072341043,187.46495673938,314.025736815771,123.589562042489,1.71255931904147,119.097172243278,128.251406462057
"fgfg3",22.7046267519177,59.460692318138,113.36887900876,165.614238581436,230.289021962884,334.539508547225,156.940732127467,1.60107204261022,151.173017332361,162.928502952047
"fgfg3",29.7640759083095,59.8659542036678,123.771993389885,171.881174955607,237.140872398645,348.531488491958,162.528350130097,1.59963259246415,155.832663455448,169.511731432117
"fgfg3",39.0184883616633,86.8284034641444,145.351144304948,196.865361300637,276.915028586719,380.91065975851,196.915179731449,1.51212429923409,187.075842195385,207.272021623031
"fgfg3",51.1503343399355,160.951637919052,260.923895938625,305.158021846318,353.998345989027,409.489978603523,291.383828814138,1.32150495838814,275.076083765109,308.658370194365
"fgfg3",67.054281519984,175.039710888189,233.965624635731,272.611732276455,364.652137825118,404.689505340908,284.041884378145,1.31162093909412,260.269118741227,309.986034729321
"fgfg3",87.9031726416461,239.079444717055,261.45658553043,307.957253426781,329.223057523136,372.824222857038,297.197259904737,1.1850127889831,262.078270537261,337.022260997888
"fgfg3",115.234517249494,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,412.197295117165,1,412.197295117165,412.197295117165
"fgfg4",1.15546278812523,2.99559558685392,6.18337722251576,9.35862498542925,14.7481902672166,37.3634746628098,9.70862098370415,1.90141240282861,9.55823695500205,9.86137107177422
"fgfg4",1.51472572135904,7.34902738811163,13.6619212956936,19.7617393665537,28.7861277453605,56.8452908713172,19.7937220108859,1.72987422730068,19.0154106390667,20.6038901016055
"fgfg4",1.985692689134,7.69370888869106,13.5992519319519,19.3021640324478,30.9168861125788,70.2231110513817,20.7274473259762,1.78950623089821,19.7227796392446,21.7832922392055
"fgfg4",2.60309533275933,8.04883528322744,15.1764309194517,21.4329223996661,32.9327506462706,70.3484497788651,22.4265364244465,1.73127383702314,21.2716487381634,23.6441256711185
"fgfg4",3.41246424913243,8.35591516556183,18.2994542125804,27.0731651364203,39.8577153397299,83.6176430617773,26.4923849707205,1.79241378591427,24.8338597318517,28.261674544963
"fgfg4",4.47348666222804,10.6694591770268,22.2058445524806,34.7606070887372,50.8352988884868,97.0163530297557,33.4203282100368,1.8410055776861,30.8308949675127,36.2272434466631
"fgfg4",5.86440808053007,13.6849000623989,30.2693026872477,46.5424474721794,78.3367046771422,146.053041178855,46.9581413324648,1.93164078180578,41.4509478311831,53.19702329559
"fgfg4",7.68780254233678,20.7853389743351,44.6205869841002,61.4159764668795,89.6589697264785,185.087698874777,62.0270853041025,1.77245326385887,55.2155410243491,69.6789208245881
"fgfg4",10.0781369779126,21.6083966181429,45.748635531451,77.5428927364138,121.66212481058,202.208969049014,71.0021131268717,1.88489811533985,61.6287489316563,81.8011099669032
"fgfg4",13.2116875253013,28.7307698073887,54.950587107526,84.3111840205189,123.761548495928,191.968795013618,82.2343644042197,1.71946741048648,70.7630698520899,95.5652532189611
"fgfg4",17.3195390823467,53.9813009483208,91.6434995782994,134.112438407267,196.23866766322,233.537383983496,125.163662791712,1.65242217040265,101.938069897566,153.680980022278
"fgfg4",22.7046267519177,82.3391880414463,94.2965026433653,193.773672689379,233.631388029109,323.762466962442,163.103757313442,1.83029753823181,96.0191334271414,277.057651951713
"fgfg4",29.7640759083095,124.920931725149,124.920931725149,124.920931725149,124.920931725149,124.920931725149,124.920931725149,NA,NA,NA
"fgfg5",1.15546278812523,2.79923158046321,6.14159764668795,9.48396371291268,14.664631115561,35.0635090134888,9.57839105236774,1.89930644840216,9.39754761790553,9.7627145806925
"fgfg5",1.51472572135904,5.85645204166315,12.032517838409,17.4847524839381,26.8433774693674,58.4548490300835,17.9953500576061,1.81769105211883,17.2506702548803,18.7721763219124
"fgfg5",1.985692689134,6.72442272948589,13.4007989467698,19.5319516995008,29.4232662767346,58.2511735979229,19.6517645245854,1.75110314403444,18.9211510034262,20.4105896549224
"fgfg5",2.60309533275933,7.62268360978378,14.6332964336902,21.9133875216859,32.410505948423,68.19993509192,22.0471364494324,1.76701749027658,21.2095797285589,22.9177679068005
"fgfg5",3.41246424913243,9.07452386980015,16.9625077860905,25.7362187099305,38.3954301857566,82.6400009874064,25.9236490673806,1.78156504610581,24.9266841451066,26.9604884892254
"fgfg5",4.47348666222804,10.5576988116874,20.5973308831099,33.0058649039692,48.1300713536362,107.010027567768,32.133341392123,1.83228555082024,30.8402407076515,33.4806605049146
"fgfg5",5.86440808053007,15.7007645960907,35.5126394536378,52.767604270523,80.4674630443605,171.597073839978,52.8850798831628,1.8309209911556,50.5630024310132,55.3137974364642
"fgfg5",7.68780254233678,19.2447171156846,40.0248336430412,61.6039845581046,88.8756026797071,173.975376193976,59.6827044375362,1.76691956645539,57.0798129822944,62.4042901136205
"fgfg5",10.0781369779126,21.1268870067274,45.9366436226762,68.9154103279712,97.7642074370735,210.289139014112,67.4146050320541,1.78110011360831,64.2340026862134,70.7526976612232
