"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,2,"fg1",3.75501284855729,75.5427378986528,75.7757193269063,76.6001180308487,77.1983031540625,77.8045210393405,78.633878440079,78.9034681158177,NA
1995,2,"fg1",3.97735662201565,85.7748972958785,86.046696439712,86.9866929459362,87.6555067233039,88.3204241262956,89.2749472465696,89.6190024101013,NA
1995,2,"fg1",4.21286593061052,97.4671448787189,97.8038042974045,98.8637709039776,99.6154314041188,100.363797454755,101.489772728586,101.865234197197,NA
1995,2,"fg1",4.46232033885469,110.786798044868,111.231429760336,112.458606867765,113.311481585424,114.159348808543,115.47548126218,115.9071745711,NA
1995,2,"fg1",4.72654557124029,126.090528856917,126.589364800662,128.022462777238,129.004494933608,129.969178654368,131.497490203829,131.957153574713,NA
1995,2,"fg1",5.00641624548745,143.656614412725,144.193844103369,145.86304682043,146.975147265615,148.093405663079,149.876082850925,150.349263862328,NA
1995,2,"fg1",5.30285876763557,163.720399873743,164.361569586786,166.269983187633,167.565034875108,168.852235652893,170.913554249161,171.540651506155,NA
1995,2,"fg1",5.6168543985602,186.733734039135,187.484464387535,189.658194181632,191.171404625813,192.625158649827,195.010367457762,195.78045214036,NA
1995,2,"fg1",5.94944250206614,213.070835747286,213.973383632142,216.469016380296,218.219216373459,219.90232301006,222.626565840504,223.503047415281,NA
1995,2,"fg1",6.30172398530825,243.36195700116,244.392167285017,247.236400023293,249.230811933747,251.211662388033,254.308406997959,255.289450601502,NA
1995,2,"fg1",6.67486494292836,278.039669618976,279.240929145065,282.495621842695,284.794445874989,287.067377167972,290.68557900551,291.752917452777,NA
1995,2,"fg1",7.07010051697063,317.846116331869,319.253077043514,323.029603627298,325.570163063381,328.218812481458,332.291373693297,333.511658328021,NA
1995,2,"fg1",7.48873898535221,363.46599768778,365.070022371595,369.497458487173,372.384286073483,375.392830910697,380.033562831672,381.383209485316,NA
1995,2,"fg1",7.93216609242261,415.893022332114,417.635554796711,422.737764527729,426.05949759809,429.506715991858,434.775206377632,436.296448083321,NA
1995,2,"fg1",8.4018496359464,476.016505561792,478.046642220344,483.841608859125,487.699365218877,491.494271336705,497.602127923882,499.269734545488,NA
1995,2,"fg1",8.89934432569262,545.051517465626,547.348085651002,553.975097384881,558.387545114941,562.613896871701,569.621052327173,571.510509809163,NA
1995,2,"fg1",9.42629692971367,624.632144872886,626.972667134103,634.430175759835,639.417980916683,644.325173626589,652.007050486392,654.19905991768,NA
1995,2,"fg1",9.98445172534819,715.381255803503,718.090560663191,726.737552570026,732.441168377599,737.915864674403,746.87542343911,749.18157864207,NA
1995,2,"fg1",10.5756562729917,819.41976059005,822.903145346756,832.644837375638,839.121733560249,845.529930660488,855.607630282771,858.244865735328,NA
1995,2,"fg1",11.2018675317465,939.572199224925,943.33472225601,954.199994833717,961.76561272991,968.971968850591,980.190826758632,983.436900054774,NA
1995,2,"fg1",11.865158337195,1077.19354634503,1081.61692860535,1093.78791941559,1102.27885923821,1110.76338302096,1123.39907739938,1127.54756600621,NA
1995,2,"fg1",12.5677242627381,1235.09174273162,1239.85029877789,1253.75292736146,1263.68756876469,1273.42677961501,1288.02170372536,1292.59402422548,NA
1995,2,"fg1",13.3118908872106,1416.82044675099,1421.60875622209,1437.50625446163,1448.90515295419,1460.02581916685,1476.72090254187,1482.13797895227,NA
1995,2,"fg1",14.1001214928303,1624.01617993151,1629.35116576624,1648.51673036284,1661.62218108694,1674.38913291609,1693.90694064201,1699.30091814143,NA
1995,2,"fg1",14.9350252189632,1862.81744962882,1868.8474101372,1890.67073207545,1905.42931865435,1920.60378863203,1943.0506637249,1949.39602466654,NA
1995,2,"fg1",15.8193656986918,2135.47932998993,2143.14227995228,2168.57272400561,2185.68492869001,2203.54855175864,2229.04009672171,2236.73482065605,NA
1995,2,"fg1",16.7560702067779,2449.22100498999,2458.10139833232,2487.79188230742,2507.21637522015,2527.69039721641,2557.49686616807,2567.75945034531,NA
1995,2,"fg1",17.7482393492988,2807.98584140319,2818.76795811777,2853.88099112208,2876.69852325299,2900.82342994733,2936.24639142715,2948.59086320365,NA
1995,2,"fg1",18.7991573270313,3219.14805436971,3231.84510309143,3273.52196801588,3300.32629657955,3329.33037913176,3372.44813398418,3386.06700035812,NA
1995,2,"fg1",19.9123028065563,3690.4764740402,3705.88395259622,3755.15657554929,3787.51285086061,3821.69548672135,3873.75535283033,3890.00924453439,NA
1995,2,"fg1",21.0913604350691,4229.18295039578,4247.86924017905,4307.68449118072,4346.39701330897,4387.18404571298,4450.82613575814,4471.02090805894,NA
1995,2,"fg1",22.3402330370112,4846.81264503825,4870.44806416781,4940.68763065247,4988.52105982213,5037.42927087792,5113.71819513278,5138.42797271675,NA
1995,2,"fg1",23.6630545328941,5554.73337794987,5582.13348134525,5666.81008035335,5725.47055946086,5783.2527680178,5877.49507220837,5905.10677077886,NA
1995,2,"fg1",25.0642036230806,6366.73999353081,6397.63542867511,6501.00218969798,6571.27175877335,6641.05018737389,6754.4031971439,6791.7239281938,NA
1995,2,"fg1",26.5483182818163,7292.3206119902,7334.42719115154,7457.43979249714,7542.05970177583,7628.24510968117,7765.10745866672,7807.50938538465,NA
1995,2,"fg1",28.1203111094894,8356.04581140766,8403.99658986203,8554.81161524432,8658.186369236,8761.55576398532,8933.18450164306,8979.88088844909,NA
1995,2,"fg1",29.7853855939374,9572.54540981446,9630.17167905624,9813.04104566228,9938.67141891787,10065.4714263575,10273.0100797733,10330.041757061,NA
1995,2,"fg1",31.5490533346251,10968.1273686597,11035.9454093772,11257.6806300334,11409.8547196182,11562.0916607818,11810.0614866523,11883.171519994,NA
