"year","fg","bin_midpoint","bin_min","bin_max","mean_n_individuals","mean","sd","q025","q25","median","q75","q975","ci_min","ci_max"
1990,"fg1",5.62312324361348,4.79434536035502,6.45190112687193,157,0.0196563486567842,1.94983173089474,0.00441261541437609,0.0136117932430746,0.0203665040437095,0.0298843044305932,0.0551039796124558,0.0177068321432497,0.021820506310292
1990,"fg1",7.56721355370256,6.45190112687193,8.68252598053319,259,0.0222471941011305,2.03693439413379,0.00489490113042537,0.0145390362820995,0.0235511001039188,0.0380803675518882,0.0760379722616029,0.0204007480803917,0.0242607596262161
1990,"fg1",10.1834369418057,8.68252598053319,11.6843479030782,374,0.0271914020240894,2.07848523215156,0.00476725796008842,0.0180829008217513,0.0311929170067166,0.0463580001264958,0.0892548520304446,0.0252481056172496,0.0292842700852183
1990,"fg1",13.704170922597,11.6843479030782,15.7239939421159,522,0.0328982349189608,2.13165929902354,0.00585908107630978,0.0227044511064094,0.0351131251407989,0.0551766856101861,0.124132845486158,0.030829994358046,0.0351052240948814
1990,"fg1",18.442133215827,15.7239939421159,21.1602724895381,546,0.0408227141490599,2.20710537554189,0.00760182891137035,0.0249471735926569,0.0427564491786087,0.0706681521743725,0.157773398517417,0.0381999187078174,0.0436255899716041
1990,"fg1",24.8181578784523,21.1602724895381,28.4760432673665,638,0.0489557233484817,2.23072793342407,0.00885209639941549,0.0285795924944286,0.0500457008292814,0.0870608104209085,0.214356638262442,0.0460008130347423,0.0521004454152361
1990,"fg1",33.3985745180056,28.4760432673665,38.3211057686447,628,0.058304605881029,2.42121736207451,0.00801311573589299,0.032835285851068,0.0637972584278377,0.110239431813908,0.253309295798741,0.0544085520431838,0.0624796459248541
1990,"fg1",44.9455106739911,38.3211057686447,51.5699155793375,587,0.0717551192382443,2.52009255232887,0.010197638277178,0.0396285177649537,0.0782594211772232,0.140531225302279,0.357872239701573,0.0665855134554474,0.0773260859562153
1990,"fg1",60.4845853123698,51.5699155793375,69.399255045402,606,0.0985094666029937,2.57617526486998,0.0114851349003039,0.054063610212658,0.108977099987633,0.199147652399172,0.494304676388348,0.091360167855999,0.106218226587563
1990,"fg1",81.3960060871297,69.399255045402,93.3927571288575,501,0.117283262517831,2.7436736917016,0.00999233043205023,0.0638870709736721,0.140396257731924,0.233751900025203,0.560012184204005,0.107362736805518,0.128120464102398
1990,"fg1",109.537161786263,93.3927571288575,125.681566443668,443,0.163357197787252,2.78140952688262,0.0123600170339012,0.0888361914709106,0.1981285711544,0.343212765788391,0.774665347253785,0.148514211348689,0.179683639879079
1990,"fg1",147.407598836561,125.681566443668,169.133631229454,352,0.206468188540255,2.63503783907605,0.0142500088050237,0.128803963589264,0.239888460345812,0.416744550720993,0.861241117411068,0.186592870686044,0.228460566163971
1990,"fg1",198.37103536752,169.133631229454,227.608439505587,340,0.257629295406521,2.52624130221547,0.0231013562962862,0.15678603859807,0.305858387749447,0.491289273843152,0.88285082167249,0.233461137742775,0.284299367737979
1990,"fg1",266.954132509903,227.608439505587,306.29982551422,248,0.249909810962102,2.66251324881239,0.023480627129697,0.143946078060781,0.313555671557501,0.50743850404744,0.954277704630959,0.221234274798318,0.282302159880284
1990,"fg1",359.248560315693,306.29982551422,412.197295117165,106,0.25970277286815,2.48564370826026,0.0319451385508524,0.138515602931232,0.322599130869398,0.496008792281287,1.08398614312621,0.21837225989965,0.308855759730652
1990,"fg2",1.71452589799809,1.46182627130068,1.9672255246955,11,0.0112655425551858,1.85961104209339,0.00459808411025036,0.0074703362871398,0.0111985386551254,0.0157359204378098,0.0342512010106063,0.00780794493813734,0.0162542704986055
1990,"fg2",2.30729134884973,1.9672255246955,2.64735717300396,59,0.0132624557447137,1.92910496529914,0.00391978842226577,0.00770737219477166,0.0141869447716981,0.0204418756587651,0.0388783989559474,0.0112153015581303,0.0156832815835414
1990,"fg2",3.10499443297574,2.64735717300396,3.56263169294752,137,0.0134428610183743,2.15335381335009,0.00178614637953456,0.00942236269096236,0.0142855869111191,0.022483784817573,0.0438712201381907,0.0118225509648231,0.0152852386001139
1990,"fg2",4.17848852665127,3.56263169294752,4.79434536035502,244,0.0157900779871681,2.14115143210193,0.00343170860585051,0.0100930632241807,0.0174882287836405,0.0264367688503061,0.0568967937235262,0.0143514796386733,0.0173728820385171
1990,"fg2",5.62312324361348,4.79434536035502,6.45190112687193,409,0.0151692492351232,2.11746264972288,0.00330324162548639,0.00983154342744803,0.0160788364622884,0.0251696473642168,0.0616315573026397,0.0141054837357083,0.016313238643122
1990,"fg2",7.56721355370256,6.45190112687193,8.68252598053319,571,0.0180588193556037,2.38113383806804,0.00216437516776432,0.0109909653877911,0.0187312636027297,0.03426132165683,0.0810528430079476,0.0168184053304362,0.0193907180919316
1990,"fg2",10.1834369418057,8.68252598053319,11.6843479030782,796,0.0197509624389568,2.37626986489448,0.00354815739841918,0.0110121673351196,0.0199677094018114,0.0369295442337276,0.103372976313018,0.0185983805535688,0.020974972317696
1990,"fg2",13.704170922597,11.6843479030782,15.7239939421159,853,0.022098094183774,2.3551510872747,0.00355087870261887,0.0123856737137729,0.0231002176566722,0.0408190121528824,0.0993867288052123,0.0208636085535526,0.0234056234951646
1990,"fg2",18.442133215827,15.7239939421159,21.1602724895381,951,0.0282922383154033,2.3836467969032,0.00426311537389806,0.0163910105579105,0.0295839929469122,0.0509171594771475,0.13776312117949,0.0267726432380103,0.0298980844655314
1990,"fg2",24.8181578784523,21.1602724895381,28.4760432673665,1007,0.0355146605032473,2.51204841057866,0.00555659113518762,0.0188299723316975,0.0361670628731209,0.0697381192020787,0.193516850123953,0.0335506126419986,0.0375936834334296
1990,"fg2",33.3985745180056,28.4760432673665,38.3211057686447,943,0.0432908884400707,2.62551099782474,0.00640034577248836,0.0225826789486292,0.0433842308587373,0.0862501340813927,0.268443636207316,0.0407042809960116,0.0460418652798283
1990,"fg2",44.9455106739911,38.3211057686447,51.5699155793375,863,0.0582181552223103,2.61887927652353,0.00805288822340542,0.0302554046907265,0.0640828045164478,0.11776807697842,0.302596416230503,0.0545962271613467,0.0620803629428926
1990,"fg2",60.4845853123698,51.5699155793375,69.399255045402,774,0.0773411156293117,2.79720084456324,0.00798349044272971,0.0409427979503231,0.0868372938231028,0.158766195724398,0.431533821637407,0.0719347927363697,0.0831537554950413
1990,"fg2",81.3960060871297,69.399255045402,93.3927571288575,699,0.0934052566775091,2.99077390531959,0.00914473026444704,0.0442756631071405,0.10371379266365,0.202792174739069,0.68409681569424,0.0861192466723229,0.101307690349261
1990,"fg2",109.537161786263,93.3927571288575,125.681566443668,594,0.127245205864597,2.9856705620567,0.0118250771459493,0.0606216580025476,0.145505282907641,0.292809469147644,0.751421831570169,0.116530435495968,0.138945180687013
1990,"fg2",147.407598836561,125.681566443668,169.133631229454,537,0.151624643913556,3.24124211108959,0.0105641778614072,0.0723169399612501,0.174586882570427,0.369910349070101,1.14412461272656,0.137269637632044,0.167480828524792
1990,"fg2",198.37103536752,169.133631229454,227.608439505587,517,0.217189550221637,3.35109482136317,0.0129274235080853,0.10499411517138,0.246388087414109,0.547347774438554,1.49316409565658,0.195689847341255,0.241051344085403
1990,"fg2",266.954132509903,227.608439505587,306.29982551422,504,0.255564659268118,3.10664839412269,0.0229378098525622,0.115757163296847,0.297626076140615,0.610360594643688,1.74806171891707,0.231484468933238,0.282149793322273
1990,"fg2",359.248560315693,306.29982551422,412.197295117165,327,0.280733245034835,3.41211764460056,0.013374250018571,0.145020314480445,0.350788937684539,0.716648568893127,1.58590083072472,0.245765756269506,0.320675899132851
1990,"fg3",1.27404762141186,1.08626897152304,1.46182627130068,16,0.0187830027109108,1.71268543458984,0.00806167751862482,0.0152687603239231,0.0199485247836524,0.0223274229336566,0.0560157170136898,0.0144299590645526,0.0244492163324806
1990,"fg3",1.71452589799809,1.46182627130068,1.9672255246955,159,0.016169579171888,1.85203253076258,0.00440082194575514,0.0109804056567936,0.0166714145673482,0.0237358097673687,0.0518224666246827,0.0146925334181281,0.0177951128750447
1990,"fg3",2.30729134884973,1.9672255246955,2.64735717300396,684,0.0154940930634308,1.93996142065447,0.00361012321190565,0.010014227526627,0.0163457803202283,0.0246285289316676,0.051752546945571,0.01474343333351,0.0162829725225949
1990,"fg3",3.10499443297574,2.64735717300396,3.56263169294752,1826,0.0161080207373356,1.94026269839383,0.00369063847347669,0.0103758619525602,0.0167620889677785,0.0252025758181906,0.0542983514187123,0.0156256812518949,0.0166052492618821
1990,"fg3",4.17848852665127,3.56263169294752,4.79434536035502,3585,0.0165917717566435,2.00560904193241,0.003654461480474,0.0105275704718331,0.0172658218458033,0.0269038920061449,0.060062320031677,0.0162180611679482,0.0169740937078597
1990,"fg3",5.62312324361348,4.79434536035502,6.45190112687193,5772,0.0178983392677524,2.02395517540199,0.00370806196393376,0.01155470013101,0.0184003845113215,0.0287702741904113,0.0648980489417971,0.0175757305384381,0.0182268695940099
1990,"fg3",7.56721355370256,6.45190112687193,8.68252598053319,8069,0.0193694297026498,2.03617668085289,0.00393541086742963,0.0125830304154407,0.0199392860178631,0.0315095286056596,0.0724784585437608,0.0190712314485655,0.0196722905921271
1990,"fg3",10.1834369418057,8.68252598053319,11.6843479030782,10157,0.0215090729460713,2.06216702376139,0.00422973170496389,0.0136497494781045,0.0219812332261183,0.0355975621734366,0.0816261540042035,0.021208446466104,0.0218139607603425
1990,"fg3",13.704170922597,11.6843479030782,15.7239939421159,10903,0.0240637017849186,2.15182928910263,0.00436327543850198,0.01478433356709,0.0244303487583024,0.0411548588215604,0.0992954342522357,0.0237200433636328,0.0244123391646621
1990,"fg3",18.442133215827,15.7239939421159,21.1602724895381,10652,0.0275510359409683,2.19401911004262,0.00488441735153674,0.0166437635431183,0.0284733868822294,0.0482836841851886,0.115625104553236,0.0271429886686191,0.0279652174890416
1990,"fg3",24.8181578784523,21.1602724895381,28.4760432673665,9694,0.0321067510882038,2.30491884507078,0.00519592780049085,0.0184057316412886,0.0329157335632275,0.0586812055530423,0.148462097157133,0.0315774552836038,0.0326449188568761
1990,"fg3",33.3985745180056,28.4760432673665,38.3211057686447,8048,0.0364648563171244,2.35746663854761,0.00600804940809248,0.0201849328822457,0.0376592020342625,0.0677116528381579,0.16975499300327,0.0357880024308541,0.0371545114538765
1990,"fg3",44.9455106739911,38.3211057686447,51.5699155793375,6196,0.0432733870142226,2.50823207731719,0.00638512259028956,0.0229284748235807,0.0456197195119173,0.0850091827131506,0.215323347321738,0.042293808255998,0.0442756540708798
1990,"fg3",60.4845853123698,51.5699155793375,69.399255045402,4537,0.0516726793673544,2.53700043787795,0.00809175607572494,0.0271325035452023,0.0553454805365725,0.103193102700794,0.268012010391572,0.0502916688348931,0.0530916124849069
1990,"fg3",81.3960060871297,69.399255045402,93.3927571288575,3280,0.0637693569459669,2.66890372016513,0.00887480216035377,0.0320872684420823,0.0694593358625512,0.128386027746919,0.385869012079938,0.0616626065002915,0.0659480861433082
1990,"fg3",109.537161786263,93.3927571288575,125.681566443668,1942,0.0776315555628875,2.81171322824969,0.0102064365086921,0.0383562730149696,0.0828320511347794,0.162203635044755,0.518204589417959,0.0741429661621581,0.0812842907570327
1990,"fg3",147.407598836561,125.681566443668,169.133631229454,1288,0.106585621904307,2.95599103788403,0.0110697779091414,0.0519318196572102,0.115058737604138,0.231914702580287,0.701222054445914,0.100459835378563,0.113084943389745
1990,"fg3",198.37103536752,169.133631229454,227.608439505587,813,0.132797051230374,3.18372331551513,0.012058455102166,0.0611745134129319,0.145887542902992,0.308082963833896,1.00672311897866,0.12263577838507,0.143800259987011
1990,"fg3",266.954132509903,227.608439505587,306.29982551422,447,0.175469418672932,3.30378516277219,0.0117768606740992,0.086164865346575,0.208080304351781,0.412797372657956,1.18846465938424,0.15706789615538,0.196026798875296
1990,"fg3",359.248560315693,306.29982551422,412.197295117165,161,0.203368938250073,3.09208060078748,0.0256907636049281,0.0920118369202229,0.195053678872379,0.464523416673241,1.6946107244876,0.170827249154617,0.242109647317025
1990,"fg4",1.71452589799809,1.46182627130068,1.9672255246955,41,0.0197101504134835,1.87583561872317,0.00534504824537549,0.0162185284977477,0.0213405356227768,0.028769352454353,0.0627296205915732,0.016257972961701,0.0238953546199954
1990,"fg4",2.30729134884973,1.9672255246955,2.64735717300396,141,0.0176052348337832,2.00332679597235,0.00519970740423941,0.0116451155044085,0.0174289128665478,0.0272553522486671,0.0714733236291481,0.0156976647397929,0.0197446116151888
1990,"fg4",3.10499443297574,2.64735717300396,3.56263169294752,303,0.0167528650260118,2.00958522473157,0.00521211659666698,0.0105488809174893,0.0171164915956797,0.0257265345432441,0.0754043337017729,0.0154867475254121,0.0181224938366974
1990,"fg4",4.17848852665127,3.56263169294752,4.79434536035502,663,0.0181844395887621,1.95303051913249,0.00518259870405889,0.0121059077075192,0.018114104762993,0.0278930047136546,0.0717283429938486,0.0172811058293526,0.0191349932361201
1990,"fg4",5.62312324361348,4.79434536035502,6.45190112687193,1133,0.0183768244876739,2.00015334440369,0.00519353125020648,0.0117710746165887,0.0199757206367796,0.0280356591276017,0.0732338826133644,0.0176498127864451,0.0191337824563288
1990,"fg4",7.56721355370256,6.45190112687193,8.68252598053319,1575,0.0195785944242606,2.06016200953017,0.00518842032593886,0.0121236493560012,0.0206181426453673,0.0304154122226899,0.0877980399916675,0.018892047782182,0.0202900905211143
1990,"fg4",10.1834369418057,8.68252598053319,11.6843479030782,1927,0.0207414084681936,2.02087023691768,0.00526029538464338,0.0136458586460609,0.0216703039351879,0.0319018044167241,0.0871352826689343,0.0201000158774955,0.0214032679310529
1990,"fg4",13.704170922597,11.6843479030782,15.7239939421159,1781,0.0211964169544833,2.13232158704822,0.00522041111441521,0.013428550956806,0.0222528636251587,0.0329290867000915,0.0977497276453646,0.0204639607048243,0.0219550896421722
1990,"fg4",18.442133215827,15.7239939421159,21.1602724895381,1411,0.0251611972244863,2.19990523815857,0.00544328848212916,0.0158289123031555,0.0258570692865767,0.040805126663198,0.123718294822675,0.0241471268969544,0.0262178539281768
1990,"fg4",24.8181578784523,21.1602724895381,28.4760432673665,1136,0.027860781881747,2.26051921993905,0.00562029330388558,0.0170068029228924,0.0275114698682871,0.0470391943502194,0.134805126137158,0.0265702509694455,0.0292139945518354
1990,"fg4",33.3985745180056,28.4760432673665,38.3211057686447,795,0.0337233755204566,2.29277808071147,0.00625262565622835,0.0190397502484372,0.0328554005695898,0.0567487381025805,0.182930307458272,0.0318332720076053,0.0357257041067605
1990,"fg4",44.9455106739911,38.3211057686447,51.5699155793375,422,0.0383884266011846,2.49000346110106,0.00627543337029449,0.0200748624618141,0.0370911159350534,0.0761909329044411,0.209518993954405,0.0351883620535814,0.0418795081928103
1990,"fg4",60.4845853123698,51.5699155793375,69.399255045402,286,0.0472290228511261,2.45127536704877,0.00777588270142312,0.0257150232015961,0.0451429969508278,0.0903536853072113,0.260394174750963,0.0425677135876627,0.0524007613159349
1990,"fg4",81.3960060871297,69.399255045402,93.3927571288575,160,0.0565042758472579,2.69824776505236,0.00789171196441067,0.0261104362575084,0.0630794679297338,0.128165747591461,0.271769167995055,0.0484491006617394,0.0658987090661177
1990,"fg4",109.537161786263,93.3927571288575,125.681566443668,71,0.0953137187015095,2.61813285383099,0.00973784946593569,0.0524331519589036,0.112452749813318,0.197708720763469,0.341842575829568,0.0761953534802409,0.119229120382864
1990,"fg4",147.407598836561,125.681566443668,169.133631229454,40,0.0899612399314797,2.34443351427981,0.0189846947803649,0.0496220419767416,0.0833173515680945,0.17133185399446,0.36261170794431,0.069084656099409,0.117146485876167
1990,"fg4",198.37103536752,169.133631229454,227.608439505587,23,0.09271827754197,2.19893618139191,0.0211380995284401,0.0619951532746472,0.106705461845736,0.145078543834411,0.302630566825659,0.0671907742341811,0.127944335934985
1990,"fg4",266.954132509903,227.608439505587,306.29982551422,4,0.0969812066538838,2.32439245337095,0.0494106614319164,0.0507638014275955,0.0853191219072128,0.162890985155528,0.28038879062669,0.0424337010262815,0.221648223383062
1990,"fg5",1.71452589799809,1.46182627130068,1.9672255246955,17,0.0164821429231855,1.73257710964767,0.00724872631995363,0.0117456480612045,0.0138327189267214,0.025169357451336,0.0407772307359899,0.0126925392301917,0.0214032062783872
1990,"fg5",2.30729134884973,1.9672255246955,2.64735717300396,77,0.0153877045749861,1.87068632479418,0.00350238405729472,0.0113354529321521,0.016472903839739,0.0226986097384917,0.0404133102577562,0.0133788898043594,0.0176981390496165
1990,"fg5",3.10499443297574,2.64735717300396,3.56263169294752,165,0.0160954797880113,1.85007921952001,0.00413388100150167,0.0115503214692686,0.0164980462984312,0.0241735809159437,0.0538390000014792,0.014653292828106,0.0176796077608834
1990,"fg5",4.17848852665127,3.56263169294752,4.79434536035502,397,0.0184147962882988,1.91115374497882,0.00464747537121396,0.0121897285163483,0.0184420278612651,0.0273895287855525,0.0624768298460931,0.0172781203493777,0.0196262507427063
1990,"fg5",5.62312324361348,4.79434536035502,6.45190112687193,654,0.0177980703172699,2.02879413664987,0.00359719960344063,0.0120095281564029,0.0183858404528275,0.028464540135195,0.0713143803879352,0.0168587743450741,0.0187896996860296
1990,"fg5",7.56721355370256,6.45190112687193,8.68252598053319,947,0.0207677857360505,2.03881433257049,0.00428945992796677,0.0139894695670325,0.0215679269010227,0.0331750157030014,0.0798410750010696,0.0198465876317213,0.0217317421201992
1990,"fg5",10.1834369418057,8.68252598053319,11.6843479030782,1260,0.0235095064001938,2.12200311102603,0.00481064779916421,0.0148765503203239,0.023632357552139,0.0396942277541839,0.0976635086993348,0.0225528790628256,0.0245067110784881
1990,"fg5",13.704170922597,11.6843479030782,15.7239939421159,1388,0.0269355908217077,2.0919715997286,0.00558780612271753,0.0166555393648786,0.0282715819711315,0.0438364821391328,0.108910032645172,0.0259097156354965,0.0280020847438592
1990,"fg5",18.442133215827,15.7239939421159,21.1602724895381,1434,0.0321586078085287,2.18875161270505,0.00604730679704036,0.019716560978742,0.0322386650413768,0.0540684447571006,0.138897343347383,0.0308808688461533,0.0334892150002311
1990,"fg5",24.8181578784523,21.1602724895381,28.4760432673665,1357,0.0381649230213384,2.28687756966462,0.00604799354399709,0.0226667233340582,0.0396402589411166,0.067673328248867,0.174475824782482,0.0365216693062171,0.0398821131918178
1990,"fg5",33.3985745180056,28.4760432673665,38.3211057686447,1201,0.0450744340713688,2.31862421987069,0.00793265782373393,0.0254374210962478,0.0457090241094058,0.0818493721222547,0.218730604901714,0.0429807919886107,0.0472700597837412
1990,"fg5",44.9455106739911,38.3211057686447,51.5699155793375,1004,0.0550465590840699,2.41211294054988,0.00866698697235377,0.0299254617277966,0.0607010243145593,0.102536870694328,0.265399939503419,0.0521286671687216,0.0581277794267899
1990,"fg5",60.4845853123698,51.5699155793375,69.399255045402,836,0.0677862092881227,2.53570045937645,0.00850925031898674,0.0367427747985834,0.0758827192679259,0.127846468262159,0.345069492905607,0.0636427376086185,0.0721994424235913
1990,"fg5",81.3960060871297,69.399255045402,93.3927571288575,617,0.0835032855598378,2.50004813434859,0.00974174508982581,0.0449072017796313,0.0879650120392405,0.156532265057821,0.425956567281749,0.0776789553481727,0.0897643212120237
1990,"fg5",109.537161786263,93.3927571288575,125.681566443668,430,0.0864441143970665,2.78112131359681,0.0109581115990488,0.0453271782307439,0.0907629726409031,0.174687429904964,0.546324418412789,0.078478142208367,0.0952186775019813
1990,"fg5",147.407598836561,125.681566443668,169.133631229454,314,0.111111393072574,3.01205246303902,0.0111023624743382,0.0539738819913102,0.125165303412387,0.233320817771032,0.783548294363612,0.0983542123607077,0.125523263053045
1990,"fg5",198.37103536752,169.133631229454,227.608439505587,217,0.125850499164689,3.28563557600294,0.0119384239998833,0.0582442589395007,0.117386188855691,0.280842805832319,1.14379688069292,0.107428176209134,0.147431974542398
1990,"fg5",266.954132509903,227.608439505587,306.29982551422,119,0.151961934409652,3.61020258901981,0.0120006096091362,0.0581450132815323,0.181223521940534,0.387879995634818,1.05043627790198,0.120660004274449,0.191384292155319
1990,"fg5",359.248560315693,306.29982551422,412.197295117165,44,0.278588528255414,3.45673782398506,0.0239502385805419,0.113649704885452,0.346480392580336,0.630388805288052,2.2758775440703,0.193108055823823,0.401907459243049
1990,"unclassified",2.30729134884973,1.9672255246955,2.64735717300396,6,0.0348902328732343,1.28283985788646,0.0261177232647501,0.0289749959806708,0.0357004052218751,0.0394727625351015,0.0487856026266399,0.0285857423996592,0.0425851577660279
1990,"unclassified",3.10499443297574,2.64735717300396,3.56263169294752,14,0.020841595950698,1.92181081109434,0.00744244417966799,0.0157540664959832,0.0222173995976542,0.0345218986727637,0.0511985063081866,0.0148018836262806,0.0293457327958537
1990,"unclassified",4.17848852665127,3.56263169294752,4.79434536035502,40,0.0245259466186946,1.72945233556782,0.00780001566199327,0.0146347839608564,0.0311127175549168,0.0361448449062396,0.055722528065056,0.0206965756543567,0.0290638445503632
1990,"unclassified",5.62312324361348,4.79434536035502,6.45190112687193,60,0.0213272846261342,1.7400523656507,0.00747772414348929,0.0144781036928371,0.0207922579594763,0.0314248717995638,0.0460298540530797,0.0185381340575988,0.0245360761827965
1990,"unclassified",7.56721355370256,6.45190112687193,8.68252598053319,109,0.0268426051907711,1.75374661230808,0.00788447819698158,0.0187901377552601,0.02778607599748,0.0402692652731166,0.0725778371850799,0.0241559791084517,0.0298280376130775
1990,"unclassified",10.1834369418057,8.68252598053319,11.6843479030782,146,0.0284364798108965,1.91256692851215,0.00752437421870027,0.0196218174955857,0.031382073408322,0.0447920982087056,0.0806330551118861,0.0255973746563715,0.0315904812462573
1990,"unclassified",13.704170922597,11.6843479030782,15.7239939421159,233,0.0330633033278528,1.75416999086275,0.00902984780326158,0.0219111749185193,0.0353093917513544,0.0475539813449294,0.079549687240496,0.0307614688867661,0.0355373805774243
1990,"unclassified",18.442133215827,15.7239939421159,21.1602724895381,216,0.0306742224777271,1.85628957560067,0.00878000154317949,0.0202877676799038,0.0329123038958722,0.048751150767518,0.0848330001560152,0.0282453740078497,0.0333119301005401
1990,"unclassified",24.8181578784523,21.1602724895381,28.4760432673665,226,0.0393237984698119,1.83143489974353,0.0110724675521199,0.0275345947648427,0.0419976594645433,0.0594312265936132,0.128261250350755,0.0363407643280774,0.0425516951744365
