"fg","year","bin_midpoint","bin_value","bin_count","bin_min","bin_max"
"fg1",1995,2.07462409674193,1.47893532369396,892,1.77814444695244,2.37110374653142
"fg1",1995,2.76645071037962,2.19126984294792,822,2.37110374653142,3.16179767422781
"fg1",1995,3.6889813171354,3.65297150178701,909,3.16179767422781,4.21616496004298
"fg1",1995,4.91914896842916,4.87808494482517,804,4.21616496004298,5.62213297681534
"fg1",1995,6.55954164397562,5.82085783222657,652,5.62213297681534,7.4969503111359
"fg1",1995,8.74695742194416,9.00494588806352,701,7.4969503111359,9.99696453275241
"fg1",1995,11.6638125487886,12.3223986950476,640,9.99696453275241,13.3306605648247
"fg1",1995,15.5533537675595,15.9351487762597,482,13.3306605648247,17.7760469702942
"fg1",1995,20.7399435139226,20.6217207990173,424,17.7760469702942,23.703840057551
"fg1",1995,27.6561096332728,20.087578662762,335,23.703840057551,31.6083792089945
"fg1",1995,36.8786153893889,23.0926703551994,270,31.6083792089945,42.1488515697832
"fg1",1995,49.176557768712,12.6134782065714,146,42.1488515697832,56.2042639676407
"fg1",1995,65.5755051659368,4.7901836963576,66,56.2042639676407,74.9467463642328
"fg1",1995,87.4430231166713,1.18611301968346,15,74.9467463642328,99.9392998691097
"fg1",1995,116.602720366912,0.235949449565563,5,99.9392998691097,133.266140864714
"fg1",1995,155.486325979643,0.249782028520235,1,133.266140864714,177.706511094572
"fg1",1995,207.336479719973,0,0,177.706511094572,236.966448345373
"fg1",1995,276.47714711774,0,0,236.966448345373,315.987845890107
"fg1",2000,1.16673541359231,0.89177528309411,980,1,1.33347082718462
"fg1",2000,1.55580763706853,1.05214916460761,872,1.33347082718462,1.77814444695244
"fg1",2000,2.07462409674193,1.27440392128423,760,1.77814444695244,2.37110374653142
"fg1",2000,2.76645071037962,1.79824694595838,738,2.37110374653142,3.16179767422781
"fg1",2000,3.6889813171354,2.55018371005607,680,3.16179767422781,4.21616496004298
"fg1",2000,4.91914896842916,3.47974112166457,646,4.21616496004298,5.62213297681534
"fg1",2000,6.55954164397562,4.76599670286418,579,5.62213297681534,7.4969503111359
"fg1",2000,8.74695742194416,6.21388020412482,591,7.4969503111359,9.99696453275241
"fg1",2000,11.6638125487886,9.69794873516561,595,9.99696453275241,13.3306605648247
"fg1",2000,15.5533537675595,11.4726035797168,422,13.3306605648247,17.7760469702942
"fg1",2000,20.7399435139226,18.1171388545104,425,17.7760469702942,23.703840057551
"fg1",2000,27.6561096332728,21.7789042421821,370,23.703840057551,31.6083792089945
"fg1",2000,36.8786153893889,22.3892204232697,290,31.6083792089945,42.1488515697832
"fg1",2000,49.176557768712,15.9143532973335,179,42.1488515697832,56.2042639676407
"fg1",2000,65.5755051659368,5.95108348430386,73,56.2042639676407,74.9467463642328
"fg1",2000,87.4430231166713,2.06400451003181,17,74.9467463642328,99.9392998691097
"fg1",2000,116.602720366912,0.22381966553636,2,99.9392998691097,133.266140864714
"fg1",2000,155.486325979643,0.36251103308907,1,133.266140864714,177.706511094572
"fg1",2000,207.336479719973,0,0,177.706511094572,236.966448345373
"fg1",2000,276.47714711774,0,0,236.966448345373,315.987845890107
"fg1",2005,1.16673541359231,1.33550399444072,1483,1,1.33347082718462
"fg1",2005,1.55580763706853,1.3077243617098,1051,1.33347082718462,1.77814444695244
"fg1",2005,2.07462409674193,1.65799353554652,925,1.77814444695244,2.37110374653142
"fg1",2005,2.76645071037962,2.1567149838262,821,2.37110374653142,3.16179767422781
"fg1",2005,3.6889813171354,2.81499906656911,711,3.16179767422781,4.21616496004298
"fg1",2005,4.91914896842916,3.55663622561915,598,4.21616496004298,5.62213297681534
"fg1",2005,6.55954164397562,4.67896547769944,560,5.62213297681534,7.4969503111359
"fg1",2005,8.74695742194416,6.62960309293603,554,7.4969503111359,9.99696453275241
"fg1",2005,11.6638125487886,9.85922680271315,578,9.99696453275241,13.3306605648247
"fg1",2005,15.5533537675595,11.4037842895475,431,13.3306605648247,17.7760469702942
