"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model","corr_factor"
1995,1,"fg1",1,40.6976173599207,40.8708698824257,41.4335297267461,41.8462404742833,42.2528198237247,42.8785870942197,43.1084690970215,1,1.13458818088127
1995,1,"fg1",1.05921252001675,41.4975641377263,41.6704220481165,42.2228277502789,42.6312041904872,43.0327901796333,43.6520492556372,43.8781863040506,1,1.13458818088127
1995,1,"fg1",1.12193116256024,42.3046041931181,42.4821252653287,43.027226750762,43.4296828960949,43.82607941731,44.4356601733188,44.6618610207706,1,1.13458818088127
1995,1,"fg1",1.18836353398076,43.1360209357438,43.3074704930213,43.8469928192799,44.2479931866549,44.6364399907008,45.2423345034906,45.4581677517237,1,1.13458818088127
1995,1,"fg1",1.25872953352377,43.9870915310077,44.1547306635257,44.6872661619406,45.0809573697574,45.4628643556541,46.0619952180589,46.2673887985424,1,1.13458818088127
1995,1,"fg1",1.33326208122323,44.8501054401623,45.0155714114988,45.5394772472062,45.9244810080291,46.306898057146,46.8981945714242,47.0957142091037,1,1.13458818088127
1995,1,"fg1",1.41220788889523,45.7390267728004,45.8932263553345,46.4103423919783,46.7871188433764,47.1616706180486,47.7462331885106,47.9339041807221,1,1.13458818088127
1995,1,"fg1",1.49582827678426,46.641294308775,46.784526167238,47.2986754827544,47.6708644428256,48.0331522600322,48.6076721310559,48.791204389966,1,1.13458818088127
1995,1,"fg1",1.58440003856497,47.5614194401141,47.6917252542574,48.200838501117,48.5639801991436,48.9233102041854,49.4844856470784,49.6575644350459,1,1.13458818088127
1995,1,"fg1",1.67821635756304,48.4904965745142,48.625832801238,49.1246248462858,49.4743819505694,49.8277934150651,50.3739637203439,50.5419881010247,1,1.13458818088127
1995,1,"fg1",1.77758777722769,49.4382707481906,49.5726579712259,50.0614855262002,50.4078786092344,50.7536079407809,51.2858660373228,51.4379111407334,1,1.13458818088127
1995,1,"fg1",1.88284322906832,50.4064298213275,50.5408195716805,51.0170510047747,51.353224761755,51.6907555353588,52.2086856629345,52.3585258068176,1,1.13458818088127
1995,1,"fg1",1.99433112145793,51.3952038346643,51.5231231979124,51.988788924707,52.3205898475547,52.6475566432803,53.1574091754193,53.3006509492675,1,1.13458818088127
1995,1,"fg1",2.11242049290729,52.3972992012094,52.5244291948807,52.9775672155398,53.3047003453458,53.6263438075849,54.1205533099959,54.2592301776918,1,1.13458818088127
1995,1,"fg1",2.23750223362737,53.4124687926763,53.547167032637,53.986947597717,54.3029330005813,54.6216653729454,55.097721682896,55.2406680979948,1,1.13458818088127
1995,1,"fg1",2.36999037942355,54.4555035570657,54.5830824788034,55.0146869579129,55.3253850813455,55.6357562159305,56.0957526733886,56.234660450066,1,1.13458818088127
1995,1,"fg1",2.51032348220468,55.5215693054923,55.6469368630042,56.0574337356236,56.3695428516731,56.6669099001189,57.1075304576447,57.2567182482839,1,1.13458818088127
1995,1,"fg1",2.65896606164325,56.5994049411914,56.7231275195048,57.1218433425841,57.4274491419718,57.717551950345,58.1487868372452,58.2868930197376,1,1.13458818088127
1995,1,"fg1",2.81641014279217,57.6861254241138,57.820023508,58.2068024602347,58.5097673857449,58.7926220306393,59.216804063619,59.3474780311219,1,1.13458818088127
1995,1,"fg1",2.98317688474764,58.7967059761519,58.9382448787187,59.3128948800547,59.609411840671,59.884558618697,60.2952512516529,60.4267481584257,1,1.13458818088127
1995,1,"fg1",3.15981830574927,59.9320947672971,60.067617928318,60.442081579445,60.7271541658548,60.9951413616749,61.4083589538335,61.5255507572752,1,1.13458818088127
1995,1,"fg1",3.34691911042775,61.0932388615006,61.2263290114141,61.5913051842828,61.8681439994201,62.1317613398098,62.5330853796066,62.6533021864265,1,1.13458818088127
1995,1,"fg1",3.54509862524841,62.2682770882343,62.4052444722829,62.7569941591046,63.0297575910605,63.2917702462964,63.6843617171177,63.8015054076049,1,1.13458818088127
1995,1,"fg1",3.75501284855729,63.460343455026,63.5901460034826,63.9454607809182,64.2102723269023,64.4636154967417,64.8695497378947,64.9775453664656,1,1.13458818088127
1995,1,"fg1",3.97735662201565,64.6851167239998,64.7918427634855,65.1535067528348,65.4128709798298,65.6709831746974,66.0708637057372,66.1824304511408,1,1.13458818088127
1995,1,"fg1",4.21286593061052,65.9241307524663,66.0183520013927,66.3849000386687,66.6458881128637,66.9030707694933,67.2945525278729,67.4248224752478,1,1.13458818088127
1995,1,"fg1",4.46232033885469,67.1729994254757,67.2657883649661,67.6399164933713,67.8963973722668,68.1556917772674,68.5547556616658,68.6762494829747,1,1.13458818088127
1995,1,"fg1",4.72654557124029,68.4380824396413,68.5366713597352,68.9115861698015,69.1718739825875,69.4357401055122,69.8387297601702,69.9634163562953,1,1.13458818088127
1995,1,"fg1",5.00641624548745,69.7123565212358,69.8196274876205,70.2033705655939,70.47245254367,70.7418246209106,71.1542230129946,71.2708252405997,1,1.13458818088127
1995,1,"fg1",5.30285876763557,71.0115637861788,71.1290218765904,71.5251125674233,71.7950676231425,72.0771520144671,72.4942456728137,72.6062405824675,1,1.13458818088127
1995,1,"fg1",5.6168543985602,72.3306440265248,72.4523613057273,72.8635760029014,73.1434191511465,73.4326890162265,73.8769304373248,74.0017219432656,1,1.13458818088127
1995,1,"fg1",5.94944250206614,73.6884035320981,73.8026007581265,74.2354981124408,74.5257082817593,74.8168858197519,75.2740276370726,75.4074322969379,1,1.13458818088127
1995,1,"fg1",6.30172398530825,75.0409123968704,75.1823349690194,75.6125463860578,75.9302994811598,76.2331947808549,76.7041776065968,76.8470994176045,1,1.13458818088127
