"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model"
1995,1,"fg1",1,3.074943,3.0891965,3.130035,3.158015,3.18654,3.229583,3.24289675,NA
1995,1,"fg1",1.05921252001675,3.51345499927512,3.52839958002378,3.57431984671794,3.60572390488178,3.63737047446967,3.68541951700233,3.70164902205262,NA
1995,1,"fg1",1.12193116256024,4.01375685061388,4.03055815296088,4.08222780384457,4.11688807692647,4.15207688095611,4.20582119739231,4.2247442442485,NA
1995,1,"fg1",1.18836353398076,4.58673624731268,4.60527178008169,4.66167045106062,4.70001741913759,4.739321840205,4.79898069964991,4.81952305948031,NA
1995,1,"fg1",1.25872953352377,5.24074563471764,5.2610786584037,5.32347430806934,5.36635428957625,5.40968518586389,5.47654486664476,5.49945254119002,NA
1995,1,"fg1",1.33326208122323,5.98834902923496,6.01094327109187,6.07929979497556,6.12695968538355,6.17505142041291,6.24873322107669,6.27349767088758,NA
1995,1,"fg1",1.41220788889523,6.84179827978671,6.86604890938515,6.94226285878672,6.99501463627573,7.04826766734856,7.13115276731391,7.15853402793301,NA
1995,1,"fg1",1.49582827678426,7.81721705632601,7.84275472664721,7.92721040060711,7.98633554113527,8.04610186688372,8.1388750608499,8.16851723995746,NA
1995,1,"fg1",1.58440003856497,8.92993528321252,8.95809664603253,9.05200534872206,9.11823344159316,9.18459301085653,9.2898757578826,9.32035601304045,NA
1995,1,"fg1",1.67821635756304,10.2007708923393,10.2325732616354,10.3374950543984,10.4099893272976,10.4839704370445,10.6017218227211,10.6343597202451,NA
1995,1,"fg1",1.77758777722769,11.6522624842818,11.6881301414624,11.8040149615244,11.8861525107417,11.9679869856867,12.0970539762294,12.1331623815404,NA
1995,1,"fg1",1.88284322906832,13.310334339724,13.3513221486667,13.4800604459334,13.5707520536647,13.6616901055418,13.8064336128553,13.8451082498598,NA
1995,1,"fg1",1.99433112145793,15.20185035605,15.2514468937075,15.3943339498616,15.4935117791848,15.5951731213196,15.7574018556365,15.7996331877334,NA
1995,1,"fg1",2.11242049290729,17.3632832443281,17.4211011066473,17.5797573295569,17.6908030090013,17.8023007092687,17.9829813535625,18.030060629764,NA
1995,1,"fg1",2.23750223362737,19.8355361428681,19.8968890554229,20.0726626565958,20.1983100452168,20.3213630159089,20.5208000295551,20.5840972750478,NA
1995,1,"fg1",2.36999037942355,22.6552910283716,22.7274214301509,22.9219440262011,23.0614481685212,23.1993054411919,23.4190632755589,23.4898845048804,NA
1995,1,"fg1",2.51032348220468,25.8740949162562,25.9537995496387,26.1748658458332,26.3299849496479,26.4826443510667,26.7276209890528,26.8050110459038,NA
1995,1,"fg1",2.65896606164325,29.5579387750765,29.6461365932538,29.8873304144362,30.0622293117743,30.2312784861881,30.5076724779968,30.5917430801867,NA
1995,1,"fg1",2.81641014279217,33.7586708575321,33.8558557795717,34.1273104629027,34.3234320021681,34.5105406292211,34.8224731393667,34.922696732492,NA
1995,1,"fg1",2.98317688474764,38.5584519816014,38.658271234875,38.9720797324334,39.1866577687282,39.3970433035246,39.7479392787485,39.8582933283621,NA
1995,1,"fg1",3.15981830574927,44.0367584187714,44.1494103518124,44.5002175313472,44.7430934672415,44.9769565312158,45.3708087171854,45.4898390893609,NA
1995,1,"fg1",3.34691911042775,50.293682880999,50.4145072618174,50.8102567214427,51.0856138300419,51.3439689254549,51.7845365858023,51.9150882181411,NA
1995,1,"fg1",3.54509862524841,57.4318813905412,57.5812909983829,58.0094784219633,58.3225495197503,58.6146324242119,59.1016650669659,59.2568831451682,NA
1995,1,"fg1",3.75501284855729,65.5564582444047,65.7647126927157,66.2326923423478,66.5888459795006,66.9234174692504,67.4479268732198,67.6546213832071,NA
1995,1,"fg1",3.97735662201565,74.8500701508957,75.0943043886466,75.6192760323001,76.0278980817564,76.4066153792884,76.9846781994374,77.2323233598698,NA
1995,1,"fg1",4.21286593061052,85.4717919622611,85.7428882813188,86.334626755055,86.8060654771855,87.2315618623628,87.8909053476614,88.1522916038021,NA
1995,1,"fg1",4.46232033885469,97.6041384872966,97.8942070036797,98.580130415873,99.1068126489016,99.5830705893517,100.343647083466,100.613951088743,NA
1995,1,"fg1",4.72654557124029,111.440486446843,111.770008318673,112.553578150339,113.15550042384,113.703977006256,114.578619819883,114.84019123013,NA
1995,1,"fg1",5.00641624548745,127.242295025548,127.597436278489,128.503322008235,129.190630870957,129.825830034268,130.803752099838,131.108110109921,NA
1995,1,"fg1",5.30285876763557,145.27298909116,145.668950540161,146.718002935844,147.4854641327,148.238062328503,149.35241179581,149.689252555316,NA
1995,1,"fg1",5.6168543985602,165.858694607906,166.296261128359,167.510253822552,168.394165173316,169.26472911254,170.515108397985,170.87927342009,NA
1995,1,"fg1",5.94944250206614,189.322533564465,189.801524514976,191.243176615047,192.251077728447,193.264298192221,194.672160420471,195.097834395811,NA
1995,1,"fg1",6.30172398530825,216.119270684567,216.670394186589,218.335545568922,219.505716201519,220.670867736604,222.265183101509,222.779150292854,NA
1995,1,"fg1",6.67486494292836,246.68399259279,247.315251684725,249.283502461127,250.61900643638,251.969753034362,253.817721649627,254.372212094437,NA
1995,1,"fg1",7.07010051697063,281.579483060812,282.302623048987,284.592431044803,286.146070294659,287.713840284498,289.84756083371,290.458282690611,NA
1995,1,"fg1",7.48873898535221,321.318319109644,322.237423358259,324.897120013609,326.692236167902,328.510813174126,331.051628336488,331.694718460908,NA
1995,1,"fg1",7.93216609242261,366.648054647949,367.772777339794,370.856241622416,373.041114561251,375.111783802135,378.051303857816,378.824176458344,NA
