fg,dbh,q025,q05,q25,q50,q75,q95,q975
fg2,2.355090295551007,0.05865634134351638,0.05920597624342623,0.06178439054014177,0.0631583462051685,0.06402464526306939,0.06506354827031172,0.06534065574237606
fg2,2.4698731544247354,0.06118352238264909,0.061803340047231904,0.06442293379238204,0.0655754706431061,0.0663805684247453,0.06738089722608745,0.0676787300378397
fg2,2.5902503230861247,0.06380279518605625,0.06443257918092161,0.06700483880577415,0.06796396536804117,0.06875145037096811,0.06975492141819033,0.07002334150179101
fg2,2.7164944581174155,0.06647256312214393,0.06718474468783542,0.06947456443518149,0.07033449990765002,0.07112017395507522,0.07208892801669965,0.07240491432306168
fg2,2.848891504891541,0.06920476758100602,0.06995940129490028,0.0719228233211561,0.07272126399887635,0.0734904675734297,0.07452134988323966,0.07477950922515682
fg2,2.9877413452438506,0.07199187498216555,0.07274779408288126,0.07431955751122582,0.07510893330926241,0.075906155719560775,0.07695764240603434,0.0772883435364282
fg2,3.1333584767101805,0.07478571831740648,0.07540874671042665,0.07671254034085642,0.07753953568381569,0.07834757817300819,0.07942686642660818,0.07980117899502166
fg2,3.286072724869773,0.07746893564386648,0.07794809059558436,0.07914438841945494,0.07997982217272954,0.08079593228113188,0.08192710254484505,0.08233310707731951
fg2,3.446229990406502,0.07999095580093134,0.08039485886167015,0.08158832424148413,0.08244317644507206,0.08330711689237397,0.08453428848920698,0.0849664108983002
fg2,3.614193032580513,0.08244963611366164,0.08278758588025335,0.08404010812677495,0.08494687166887323,0.08586453795158659,0.08719597950698697,0.08757570998239789
fg2,3.7903422908848716,0.08489236193635981,0.08524353405322375,0.08651375064101222,0.08747368036593711,0.08845612434982059,0.0898935967978106,0.09030879077118303
fg2,3.9750767467482597,0.08735008526562507,0.08769501014634866,0.08901474477428432,0.09003396804664866,0.09107434019609004,0.0926489214694519,0.09308240954549243
fg2,4.168814827235528,0.08984497063572192,0.09018957756621596,0.09154420769479377,0.09262554833231085,0.09375340188360254,0.09545082466829732,0.0959011575699476
fg2,4.371995352792968,0.092411114692235,0.09272843782130921,0.09412406116481287,0.09523931422456222,0.09647840179459907,0.09829922918643151,0.09888235485326254
fg2,4.5850785311849975,0.09502468275479507,0.095354363984687,0.09676700163947666,0.09790410740627944,0.09923155957306498,0.10117272739370683,0.10183129981901448
fg2,4.808546999873515,0.09770565286337472,0.09803943440921278,0.0994705659776086,0.10063225683431429,0.10203656523824409,0.10414270210020758,0.10484834886312172
fg2,5.042906919200955,0.10043506427465318,0.1007970582905925,0.10223366911550479,0.10342389604103028,0.10486870692295142,0.10717308136975774,0.1079148754817404
fg2,5.288689118853119,0.10323916976375007,0.10363459764195986,0.10508027684974236,0.10627286691410137,0.10776204464775219,0.11024960931387218,0.11099979179305218
fg2,5.546450300198529,0.10613365675495198,0.10656129447964582,0.10800639384383631,0.10920364389757628,0.11070342326773953,0.11334553052561215,0.11414441837434702
fg2,5.816774297227648,0.10908173660926934,0.1095634436342135,0.11100796509861348,0.11219476159376204,0.11371548421329394,0.11648049866890862,0.11731000829984088
fg2,6.1002733989479925,0.11213757921708206,0.11264060509203563,0.11408324731051701,0.11527592805091144,0.11679238322449713,0.1196612804914885,0.12055704095652253
fg2,6.397589736230417,0.11525229441507508,0.115796673138485,0.11724304214651476,0.11843886991934663,0.11994935582761033,0.12285612235938913,0.12380291036521947
fg2,6.709396736247773,0.11847130490755978,0.11903312873714152,0.12048848091216952,0.12169294726594167,0.12319835849181103,0.12613547193931135,0.12714239296436866
fg2,7.036400647800303,0.12178254407969606,0.12234952137328785,0.12381710400298873,0.12502259926944786,0.12654219271356118,0.129493575645967,0.13041792357380225
fg2,7.379342140982632,0.1252200049482962,0.12576624832723365,0.12725060669802185,0.1284348801951179,0.129947682365406,0.1329121485194513,0.13385591214078746
fg2,7.738997984815656,0.12871437993843038,0.1292590813451523,0.13075503968414104,0.13195682272300857,0.13344739552783288,0.13643697407520455,0.13737263968152327
fg2,8.11618280664319,0.13233185988944993,0.1328369492065531,0.1343606274317403,0.13555623924091909,0.13704484951803927,0.13999642260751582,0.14091093244514538
fg2,8.511750937278432,0.13603173334094698,0.1365248926704496,0.13806910994424015,0.13927268937427303,0.1407597906417388,0.14366354255805075,0.14461023929781194
fg2,8.926598346079533,0.13981666319018932,0.14034313188576933,0.14188084993514258,0.14308978193868382,0.1445779516432847,0.1473982786431492,0.14838983249182577
fg2,9.361664670337294,0.14368460703315872,0.1442306794191175,0.14581484109699422,0.14701699073344426,0.14849793681404028,0.15128740741357433,0.15222571649534983
fg2,9.817935343571543,0.14766000448424585,0.1482283839451166,0.1498325508303113,0.1510459132957172,0.1525038783784096,0.15526355280450593,0.15615326956732845
fg2,10.296443827556823,0.15176328544421,0.15233385933874014,0.15394752228215888,0.15517108154596537,0.15662500680953456,0.15927206530990431,0.16020815123440021
fg2,10.798273953133053,0.15595821216698086,0.15654703066442055,0.15819105337009365,0.15942155572384015,0.16084336720461806,0.16346188005877715,0.16436009317227854
fg2,11.32456237510302,0.1603176088883321,0.1608302553670441,0.1625466537505794,0.1637931051546344,0.16519606648164847,0.16772477065010485,0.16863993746062061
fg2,11.876501146777198,0.1646795507909795,0.16524395788909454,0.1670061688732045,0.1682764144518116,0.1696821639356433,0.17213866288038693,0.173023863977381
fg2,12.455340419997187,0.16921740407520403,0.16983587437809872,0.17159718133056068,0.17288043402720363,0.17430777635944023,0.1766877337013413,0.1775322260709288
fg2,13.062391276753527,0.1738119507334532,0.1744834554103696,0.1763216723822402,0.17761310591410945,0.17903187227114245,0.1813690473036712,0.18221981066696047
fg2,13.699028698811361,0.17857650550362236,0.17928827089067068,0.18115125423720707,0.18246659988609815,0.18388749565682833,0.18619914325693052,0.18699128388373445
fg2,14.366694682070376,0.18344026845813835,0.18421379971610402,0.18610568608296368,0.18743337405943955,0.18886701706785763,0.191137199862505,0.19191033629078294
fg2,15.066901502712982,0.18846568294583804,0.1892373361188406,0.19120457861536733,0.19254536955009777,0.19398199384238402,0.19628854667349724,0.19698356055481764
fg2,15.80123514253873,0.19362450673449513,0.1943586405636701,0.19644709894497486,0.19782020677799056,0.19926285908581284,0.20155576612154136,0.20225966319407163
fg2,16.571358881243317,0.1989469562838797,0.19959095364837878,0.20178667813399262,0.2032090698842191,0.20469248836188492,0.20697087803382366,0.2076666633924552
fg2,17.379017063778786,0.20433498631750485,0.2049846772282937,0.20728395772828193,0.20876732470334283,0.21027191112724897,0.21255494927713267,0.21325317076252856
fg2,18.22603905132815,0.20982675519107943,0.21055620866420222,0.21290598636419442,0.2144631181043007,0.2160231491773122,0.2182991639400229,0.2190757760121466
fg2,19.11434336484331,0.21544586621328315,0.2162600998142856,0.2187058199669486,0.220308019195268,0.22193813200159354,0.22428436511142016,0.22503950751279547
fg2,20.045942030531624,0.22126955475700436,0.2221039472326031,0.224625889068848,0.22631298441724057,0.22801236859438495,0.23048053041383687,0.2311508215484516
fg2,21.02294513713358,0.22715851128002582,0.2281053813461285,0.2307070916763072,0.232465870465016,0.2342469555584449,0.23682815327922357,0.23749564199137793
fg2,22.047565615314078,0.23324614187370887,0.2341810121855002,0.23695989941760928,0.23879259901307834,0.24066067640203656,0.24335491036291215,0.24403341577515936
fg2,23.12212424999258,0.23939642121174126,0.24045489291241948,0.24336487984119093,0.2452856366941355,0.24721897059915177,0.25003280393884814,0.25081742269002505
fg2,24.24905493696514,0.2458209140039596,0.2468534451042348,0.24992861188192683,0.2519725451979027,0.2539579108227612,0.2569521686839457,0.2578379263956917
fg2,25.430910195724863,0.25233589937085577,0.253399263580721,0.25666011802673483,0.2588536753341523,0.26093402364197543,0.2640936564874439,0.2650391494764161
fg2,26.67036695096719,0.2590137526248611,0.26014578475613376,0.2636014414508514,0.26587260252723344,0.2680854194302466,0.27146387735009625,0.27251445559164067
fg2,27.970232595875384,0.2659363475646188,0.26703642212714085,0.27074149640443407,0.2731017377860767,0.2754506719053846,0.27901011733503456,0.28011932687083424
fg2,29.333451350919578,0.27292976248498685,0.2741049589572276,0.27801126606452853,0.2805225005787676,0.28300411711717177,0.28677442916066004,0.2880073535397206
fg2,30.763110932572356,0.2801656672281327,0.28139836701377907,0.2854649481433198,0.2881905338828844,0.2908294653765841,0.2948198385704387,0.2960890438686161
fg2,32.262449547045385,0.28746150697016504,0.2888664477755043,0.29312996376065253,0.2960637671251676,0.29884333553759207,0.30300928320497306,0.3044541083564371
fg2,33.8348632248882,0.29491447615082833,0.2964223660008433,0.30098992979269323,0.30411894886253216,0.30709398277203936,0.3114512271830636,0.3129676249376338
fg2,35.48391351306223,0.30258863477802406,0.3042166996531078,0.3090733541357993,0.312411496385554,0.31555990959285773,0.32019073675055276,0.32177087916474256
fg2,37.21333554191249,0.3104565250430617,0.3122102647430751,0.31737580576281266,0.32096264769722527,0.32426465303287977,0.3291891092602707,0.33095814819305086
fg2,39.02704648530913,0.31857369238290284,0.3203786320952058,0.3258841965873004,0.3296915148729168,0.33324213916889023,0.3383960425381519,0.34033822905863004
fg2,40.92915443312078,0.32686278886854214,0.3286932014565098,0.33463431804964994,0.3386965235052467,0.34240900487330417,0.34789971417416943,0.34993291400367393
fg2,42.92396769611661,0.33542855848240266,0.33722111897913937,0.3436371706625473,0.3478932114418386,0.35183609991645415,0.35772982153229527,0.3598406705685252
fg2,45.01600456437227,0.34414925660160295,0.34610489334965927,0.35286123885719106,0.3573643523811493,0.3615627729041957,0.36778154554069825,0.3699548671916908
fg2,47.21000354128308,0.35309448712382463,0.3551000379835073,0.3623335723663558,0.36709896891734345,0.3715286587301378,0.378144719740397,0.380456218383633
fg2,49.51093407636452,0.36221714875993033,0.36441068691033446,0.3720624781585161,0.37712472679650527,0.381791849284077,0.3888573337167731,0.39113915312277575
fg2,51.924007821150255,0.3715362738103049,0.3739188274913067,0.38203563654947087,0.3873778095617467,0.39236620252340526,0.3998546879542219,0.40219361013783295
