"year","prod_model","fg","dbh","q025","q05","q25","q50","q75","q95","q975","dens_model","corr_factor"
1995,1,"fg2",1.99433112145793,487.780446824249,492.115927690528,504.766832612276,514.62500874202,524.674021881938,539.252098615688,544.028113747559,2,1.19488526577615
1995,1,"fg2",2.11242049290729,531.083107501124,535.779559379554,549.191831083185,559.804175047996,570.431258358927,586.08406357345,591.066543194815,2,1.19488526577615
1995,1,"fg2",2.23750223362737,578.254417653086,583.284408510343,597.527938679359,608.86966129385,620.267002228324,636.918813125712,642.283018587508,2,1.19488526577615
1995,1,"fg2",2.36999037942355,629.622305047862,634.948921009226,650.16883867956,662.251599488285,674.423822814295,692.122367576869,697.934425106381,2,1.19488526577615
1995,1,"fg2",2.51032348220468,685.644513858902,691.200807110701,707.471009735759,720.280161542844,733.242062506404,752.071069050526,758.057217625993,2,1.19488526577615
1995,1,"fg2",2.65896606164325,746.655454652373,752.411070021358,769.869715601323,783.460461350609,797.207687438453,817.398140572506,823.700665561282,2,1.19488526577615
1995,1,"fg2",2.81641014279217,812.998698338676,819.052690902398,837.822461292736,852.018679471498,866.946728998763,888.290220460333,895.165131623572,2,1.19488526577615
1995,1,"fg2",2.98317688474764,885.379698221623,891.606306390968,911.670314975224,926.695656018398,942.538885321408,965.315691839789,972.493489428734,2,1.19488526577615
1995,1,"fg2",3.15981830574927,963.901260652217,970.611221599088,991.978556055251,1007.94394189004,1025.0093478493,1049.04579834215,1056.83731926998,2,1.19488526577615
1995,1,"fg2",3.34691911042775,1049.52151044094,1056.72332436798,1079.31548078801,1096.32427983778,1114.59071643852,1139.85786210938,1148.64445370851,2,1.19488526577615
1995,1,"fg2",3.54509862524841,1142.85655746066,1150.48460255705,1174.4385069009,1192.55854807101,1211.88789325062,1238.80440614668,1248.40746596421,2,1.19488526577615
1995,1,"fg2",3.75501284855729,1244.24866830304,1252.56916669978,1278.01017973455,1297.12278155841,1317.70705790636,1346.18457281233,1356.18294262482,2,1.19488526577615
1995,1,"fg2",3.97735662201565,1355.33117803145,1363.48630932927,1390.49098782762,1411.00654144743,1432.94249541938,1462.91991697936,1473.48411045392,2,1.19488526577615
1995,1,"fg2",4.21286593061052,1475.13212120549,1484.06103860193,1513.15487522801,1534.62860965618,1557.94794762463,1590.30499297389,1600.88086290457,2,1.19488526577615
1995,1,"fg2",4.46232033885469,1605.83595075761,1615.66606953266,1646.33344167632,1669.28350890898,1694.03204839455,1728.45840610116,1739.67227163112,2,1.19488526577615
1995,1,"fg2",4.72654557124029,1748.0060246395,1758.8859993949,1791.62841328594,1815.69436535889,1841.91846530296,1878.34213984798,1889.88874154863,2,1.19488526577615
1995,1,"fg2",5.00641624548745,1903.38477745517,1915.15419118927,1949.16543196815,1974.7752447696,2002.6504292274,2041.27992066643,2053.48809181788,2,1.19488526577615
1995,1,"fg2",5.30285876763557,2072.55024584802,2084.78270373188,2120.75368618947,2148.25751251535,2177.33078736601,2218.81734707558,2231.89112576184,2,1.19488526577615
1995,1,"fg2",5.6168543985602,2256.22793421754,2269.18011935374,2307.54812120427,2336.49076175227,2367.51736644215,2411.76391970331,2425.63123851069,2,1.19488526577615
1995,1,"fg2",5.94944250206614,2456.32760786714,2469.22065853386,2510.63975159637,2541.53769880746,2574.53634595035,2621.39127438794,2636.47785154999,2,1.19488526577615
1995,1,"fg2",6.30172398530825,2673.91808435061,2687.77489837821,2731.43489395402,2764.36755737128,2799.73518977527,2849.18675519659,2865.81326888339,2,1.19488526577615
1995,1,"fg2",6.67486494292836,2911.50333292085,2925.88847705249,2971.85094649373,3007.24506862902,3043.83711905271,3097.04707369921,3114.71049721278,2,1.19488526577615
1995,1,"fg2",7.07010051697063,3170.34566991874,3183.77195249264,3233.5072884789,3271.05639949672,3309.95659593972,3365.68956663234,3385.57372558145,2,1.19488526577615
1995,1,"fg2",7.48873898535221,3450.68086596546,3464.31453660362,3517.70999258782,3557.95140678356,3599.87508128786,3658.29942582056,3679.16461356412,2,1.19488526577615
1995,1,"fg2",7.93216609242261,3755.65750981887,3770.06394228142,3827.20671514671,3870.23883171535,3914.60855585367,3976.54646875163,3999.16426052971,2,1.19488526577615
1995,1,"fg2",8.4018496359464,4087.33515376879,4102.85033383223,4163.64742637191,4210.0923984451,4256.53191872025,4322.92493798872,4346.22983464728,2,1.19488526577615
1995,1,"fg2",8.89934432569262,4447.88642331939,4465.64226049678,4529.9323684924,4579.2490660099,4628.82127949169,4700.35057224326,4724.60973454959,2,1.19488526577615
1995,1,"fg2",9.42629692971367,4840.9142020938,4861.35446639687,4928.11409510799,4980.79846071775,5033.12751495035,5110.31304298579,5136.80008760994,2,1.19488526577615
1995,1,"fg2",9.98445172534819,5267.62087815394,5290.24738995684,5361.37336090558,5417.37745931267,5472.82477731269,5556.78246892994,5582.93409095839,2,1.19488526577615
1995,1,"fg2",10.5756562729917,5732.68581629127,5757.69462556467,5831.96395826174,5892.93599863002,5951.89879223552,6040.5959481703,6067.91592722111,2,1.19488526577615
1995,1,"fg2",11.2018675317465,6237.81436220181,6264.73365576538,6345.39786820729,6409.08612298395,6472.66185404099,6567.3997531781,6594.60972073096,2,1.19488526577615
1995,1,"fg2",11.865158337195,6786.94362316515,6817.62558285524,6903.43147653221,6971.63071898973,7039.15620583443,7140.92038819974,7172.40477100737,2,1.19488526577615
1995,1,"fg2",12.5677242627381,7384.41408566741,7420.58668239787,7510.11398406662,7583.86659052464,7656.26130371488,7763.32072555889,7796.98429750462,2,1.19488526577615
1995,1,"fg2",13.3118908872106,8034.01189308317,8073.4132630318,8170.13426948221,8249.50535106621,8326.86452363839,8441.57905311543,8478.78916827508,2,1.19488526577615
1995,1,"fg2",14.1001214928303,8739.45065243735,8783.00693842674,8888.58247141116,8973.52466277358,9056.16351629183,9181.57943304423,9221.7115017355,2,1.19488526577615
1995,1,"fg2",14.9350252189632,9509.13116321888,9554.94254275069,9669.07227687492,9759.90023848794,9849.02659439173,9983.10734529794,10028.5009107318,2,1.19488526577615
1995,1,"fg2",15.8193656986918,10344.5822664052,10393.5904117619,10519.1652021193,10614.6358257955,10712.1018108511,10856.5553551981,10901.8056117636,2,1.19488526577615
1995,1,"fg2",16.7560702067779,11251.2850748808,11304.7857903148,11442.6230837846,11545.1494703024,11649.8758072555,11805.5848486669,11856.5582780458,2,1.19488526577615
1995,1,"fg2",17.7482393492988,12242.3901238044,12297.3824915376,12446.5403695102,12556.6748957509,12672.1531707711,12840.0448454261,12891.7217228227,2,1.19488526577615
1995,1,"fg2",18.7991573270313,13315.0238359575,13372.1538586541,13538.8586858839,13656.3489446469,13784.0165641974,13966.261451387,14023.9089946198,2,1.19488526577615
1995,1,"fg2",19.9123028065563,14483.6828653627,14548.5669181843,14725.3446716376,14854.6310695888,14995.1758757828,15190.9731166678,15251.2633491052,2,1.19488526577615
1995,1,"fg2",21.0913604350691,15754.3316642642,15824.3571187793,16015.7060706343,16158.7017051305,16311.2898006266,16520.3850732275,16597.0696618232,2,1.19488526577615
1995,1,"fg2",22.3402330370112,17135.3719463439,17203.4009226991,17418.5750671462,17575.1120017819,17742.1831179819,17972.4197816651,18052.2899782201,2,1.19488526577615
1995,1,"fg2",23.6630545328941,18636.8809127301,18712.5824428813,18948.8414264035,19115.0220272009,19299.4550608727,19554.2854222078,19631.2253079332,2,1.19488526577615
1995,1,"fg2",25.0642036230806,20262.8246564534,20348.2699549758,20607.514086929,20794.6006763611,20993.5757742857,21276.2765894239,21361.2241523699,2,1.19488526577615
1995,1,"fg2",26.5483182818163,22027.2186775468,22122.6516966868,22411.8048552603,22619.9376430464,22836.979915836,23144.886190701,23243.6995523203,2,1.19488526577615
1995,1,"fg2",28.1203111094894,23950.8960339512,24054.7327661865,24374.0231597001,24607.5984442971,24841.1100564949,25183.9264901019,25291.0966760867,2,1.19488526577615
1995,1,"fg2",29.7853855939374,26040.7029547727,26153.2387265782,26505.1553078197,26765.2721944184,27020.870411127,27402.9033747965,27517.8093522381,2,1.19488526577615
1995,1,"fg2",31.5490533346251,28303.7723309891,28437.4210075347,28826.6345638321,29111.5215292679,29394.8182971116,29818.7218101319,29948.5504185117,2,1.19488526577615
1995,1,"fg2",33.4171522867112,30766.7164377273,30915.6049081074,31345.5158923528,31666.8961559489,31972.7905125467,32443.8363759243,32581.8301758685,2,1.19488526577615
1995,1,"fg2",35.395866085391,33443.5799373125,33614.6528934137,34088.7370762841,34442.2920938125,34775.0894907746,35304.5483030183,35461.8336212248,2,1.19488526577615
1995,1,"fg2",37.4917445144825,36369.1102141062,36535.8265433524,37072.6914271047,37462.7891828199,37837.4553100828,38411.2413357889,38596.1813532185,2,1.19488526577615
1995,1,"fg2",39.7117251870093,39536.7221080621,39721.7114801356,40318.2992957982,40751.6922161785,41166.6531729494,41800.6790156323,42004.1281865196,2,1.19488526577615
1995,1,"fg2",42.0631565095448,42973.8736961049,43186.4472690185,43841.1167506135,44321.6751710555,44792.2211136561,45499.0672678443,45714.4428269156,2,1.19488526577615
1995,1,"fg2",44.5538220063341,46712.5752571247,46938.829200305,47671.9554582454,48211.4638616355,48731.0295921442,49531.1758697951,49776.3349258639,2,1.19488526577615
1995,1,"fg2",47.191966083707,50777.6242014179,51033.9822468475,51828.1837225174,52439.8880482448,53018.0509006618,53898.9445318239,54185.3129152866,2,1.19488526577615
1995,1,"fg2",49.9863213200684,55165.4868022003,55472.2511153599,56357.42227796,57037.5105361787,57685.7869019592,58653.5470295514,58975.5630102721,2,1.19488526577615
1995,1,"fg2",52.9461373717968,57589.1504520654,59554.2286989316,61127.9646417161,61924.5266766648,62681.6390649682,63769.6698824596,64173.9371190969,2,1.19488526577615
1995,1,"fg2",56.081211590734,53065.8930487296,55612.45566566,63511.5710783015,66563.542355685,67725.5520444344,69093.7351575865,69514.8599209776,2,1.19488526577615
1995,1,"fg2",59.4019214546141,48819.9896209326,51044.7275304747,57977.0761013205,64477.8948292904,70993.7194544567,74068.9462288236,74645.3397958931,2,1.19488526577615
1995,1,"fg2",62.9192589177791,45034.0940857494,46895.6351601422,52872.8271996005,58460.0517155864,64215.9996280419,73036.1906569112,76018.9617471629,2,1.19488526577615
1995,1,"fg2",66.6448667958873,41545.4283767966,43085.0341317853,48289.5270303145,52955.1511966698,57755.5928533582,65229.5480069163,67545.3530339076,2,1.19488526577615
1995,1,"fg2",70.5910773050526,38317.6744986283,39522.1853539954,44084.1037105349,47931.110270807,52044.8669945756,58241.5257707547,60401.3186578674,2,1.19488526577615
1995,1,"fg2",74.7709528829822,35264.374248769,36256.4969650076,40221.0256033603,43413.0243243667,46921.6672475652,52097.1025205201,53829.3017524159,2,1.19488526577615
1995,1,"fg2",79.1983294272374,32401.5661886211,33278.8802243002,36631.6865464122,39356.5601787578,42301.1167714046,46644.7343910806,48216.2892116566,2,1.19488526577615
1995,1,"fg2",83.8878620937411,29704.8063768955,30437.7258264042,33403.1357019375,35696.0344571563,38136.2553672476,41777.9397406795,43183.075196042,2,1.19488526577615
1995,1,"fg2",88.8550738071293,27232.0921353811,27912.3191444114,30424.9995154797,32351.4449469782,34444.6413505887,37597.9142578818,38577.8081040436,2,1.19488526577615
1995,1,"fg2",94.116406643524,24850.4264367002,25519.3038932727,27689.8716964149,29310.6205435413,31051.365482282,33773.3157802236,34630.307709772,2,1.19488526577615
1995,1,"fg2",99.6892762558085,22649.4835805877,23270.0562476914,25178.1719865639,26549.542173359,28048.8502807997,30376.1427276241,31140.6508774197,2,1.19488526577615
1995,1,"fg2",105.592129521561,20659.6179271999,21160.7226258489,22812.4823822907,24069.2079866342,25365.8831862642,27357.4564530078,28071.6170018993,2,1.19488526577615
1995,1,"fg2",111.844505604468,18799.263124894,19234.9571409217,20705.7694671355,21799.9565901576,22962.0026001088,24760.4056608773,25414.4495645447,2,1.19488526577615
1995,1,"fg2",118.467100631337,17008.9698213333,17454.6893102448,18774.1168359565,19764.4848490297,20804.3116497788,22413.954350156,22974.5402941588,2,1.19488526577615
1995,1,"fg2",125.481836198796,15381.845391752,15756.6812951391,16987.0075792532,17914.8805473618,18901.9955425322,20390.3560226177,20835.1183500042,2,1.19488526577615
1995,1,"fg2",132.911931936456,13818.7950796607,14186.1775943416,15384.4720514276,16257.0569951395,17156.757444008,18551.403575678,18987.1983317034,2,1.19488526577615
1995,1,"fg2",140.781982366709,12400.8357088719,12761.5086942046,13903.3863219349,14725.8423517805,15599.6941825267,16910.5778137138,17345.9857792659,2,1.19488526577615
1995,1,"fg2",149.118038315596,11110.4145545962,11425.9038671425,12564.4870967569,13351.9666128406,14198.6303847181,15446.8070399476,15866.2008299055,2,1.19488526577615
