"fg","year","bin_midpoint","bin_min","bin_max","mean_n_individuals","mean","sd","q025","q25","median","q75","q975","ci_min","ci_max"
"all",2000,1.55580763706853,1.33347082718462,1.77814444695244,22247,0.0140305441335148,1.72100158024716,0.0060776130656349,0.00843270709955804,0.0141454645478432,0.0212866074627648,0.0394924151426558,0.013921788999889,0.0141401488475423
"all",2000,2.07462409674193,1.77814444695244,2.37110374653142,23720,0.0261170131270107,1.89561171606221,0.00911597821941634,0.0147834661486692,0.0266549580177399,0.0430443806359115,0.0860552664852483,0.0258991924968701,0.0263366656994762
"all",2000,2.76645071037962,2.37110374653142,3.16179767422781,20553,0.0494378468276453,2.06051363855682,0.0147415044241225,0.0268569442765234,0.0503067308593395,0.0880007368569992,0.181507234163568,0.0489443282348663,0.0499363416987839
"all",2000,3.6889813171354,3.16179767422781,4.21616496004298,15910,0.0918293902683188,2.20885353392558,0.0234128616391068,0.0473862151176294,0.0946116329000626,0.171018651353049,0.375963058394094,0.0906964088257448,0.0929765249388523
"all",2000,4.91914896842916,4.21616496004298,5.62213297681534,11108,0.181792308504404,2.3529472659742,0.0388628999450878,0.0945981148294672,0.19300001339473,0.356423431518786,0.797906610519151,0.178898179367843,0.184733257477192
"all",2000,6.55954164397562,5.62213297681534,7.4969503111359,8171,0.332268101460793,2.45809865164981,0.0655776284459071,0.169853205875696,0.357443323610719,0.676445557502642,1.50484888847158,0.325801736133148,0.338862808279329
"all",2000,8.74695742194416,7.4969503111359,9.99696453275241,6689,0.597841412141229,2.5639064675687,0.107685347391458,0.296677952091466,0.651327839121092,1.23935635433633,2.9700002929094,0.584437634492331,0.611552598561666
"all",2000,11.6638125487886,9.99696453275241,13.3306605648247,5268,1.10219256630495,2.74382371326169,0.166081898068585,0.517993096324049,1.22258329687071,2.42429956350523,5.93543401631761,1.07255651554193,1.13264749746457
"all",2000,15.5533537675595,13.3306605648247,17.7760469702942,3014,2.22977707934491,2.927721361623,0.271065627210932,1.05496474191294,2.56869369480036,4.98471739779213,12.9146504539682,2.14588289848033,2.3169511379642
"all",2000,20.7399435139226,17.7760469702942,23.703840057551,2252,4.7406644167025,2.92509076511601,0.484056736318573,2.33291934795258,5.40028365710238,11.0778335268263,26.6277866937819,4.53510184682801,4.9555445215653
"all",2000,27.6561096332728,23.703840057551,31.6083792089945,1693,9.25771315866805,3.08223344287965,0.677976538275941,4.58189183985193,11.2705469562668,21.5356547700161,52.7479652544975,8.77439058225774,9.76765874788797
"all",2000,36.8786153893889,31.6083792089945,42.1488515697832,1285,18.1877992958789,2.92676714132655,1.43435272885401,9.15078414314427,21.9246860943566,40.8409505449758,87.4591212515282,17.1506239932535,19.2876972498083
"all",2000,49.176557768712,42.1488515697832,56.2042639676407,842,29.0702305505681,3.02417820207286,2.03226552108941,14.8680673878943,37.5330234526743,65.288249163323,144.169002796843,26.9765208052961,31.3264379184611
"all",2000,65.5755051659368,56.2042639676407,74.9467463642328,508,44.5115755204292,2.90012522589039,3.58386138786593,23.6106235110619,50.6070035569903,93.6792154078998,264.278890822709,40.5752786735159,48.8297411646389
"all",2000,87.4430231166713,74.9467463642328,99.9392998691097,228,69.0947882607368,2.85708555681163,7.03727704061696,37.1513553035869,81.1743203679222,149.056914245099,386.843966891278,60.2928257956116,79.1817219013731
"all",2000,116.602720366912,99.9392998691097,133.266140864714,84,107.629452088351,3.43493753643988,5.33226191732652,59.4093064028788,122.426674004878,235.148099538425,771.42227746876,82.6656523867483,140.131948667664
"all",2000,155.486325979643,133.266140864714,177.706511094572,31,192.705515454605,2.72998537267801,26.5000850078876,111.083896479842,204.275779016185,392.7337361424,839.434181786459,135.318452442494,274.429798865801
"all",2000,207.336479719973,177.706511094572,236.966448345373,10,248.252915004155,2.31435216752335,67.8708917601351,160.832542644123,229.115905807896,519.570331202383,748.890562612691,147.578399875282,417.605217702205
"all",2000,276.47714711774,236.966448345373,315.987845890107,4,414.501037230725,1.65851242554146,266.571264640864,329.406970799506,366.102679743987,497.034277509199,814.306883483815,252.467351014904,680.528033326591
"all",2005,1.16673541359231,1,1.33347082718462,19536,0.00695595093199518,1.5280809604948,0.00395723021077371,0.00499470513099899,0.00603414968754881,0.00980115861860539,0.0167930949888098,0.00687756924711334,0.00703522591046728
"all",2005,1.55580763706853,1.33347082718462,1.77814444695244,18591,0.0142822544545519,1.73582461011751,0.00601540534520518,0.00858342686151668,0.0143404045483502,0.02196777641342,0.0399479739753883,0.0141529832039945,0.0144127064495488
"all",2005,2.07462409674193,1.77814444695244,2.37110374653142,20218,0.02813775392907,1.9204628573669,0.00921274200600011,0.0163425728027146,0.0294986051870303,0.0466583518700018,0.0889365055553986,0.0278729019281699,0.0284051225887149
"all",2005,2.76645071037962,2.37110374653142,3.16179767422781,18513,0.0518420499350403,2.06386502753049,0.0146654328974646,0.0282569596524689,0.0535362389889416,0.0916772898745664,0.184553564089837,0.0512920678011659,0.0523979292838361
"all",2005,3.6889813171354,3.16179767422781,4.21616496004298,14740,0.100125198021456,2.2172966239647,0.0239377932872542,0.0538579016142169,0.106399832677109,0.187436566097176,0.394721547937334,0.0988294519939472,0.101437932484436
"all",2005,4.91914896842916,4.21616496004298,5.62213297681534,10737,0.19718462471384,2.3339262353294,0.0405344517277808,0.104971782675083,0.215292534196451,0.386780456133078,0.798821537843934,0.19401061303249,0.200410563194429
"all",2005,6.55954164397562,5.62213297681534,7.4969503111359,8097,0.367022743386879,2.42959962878723,0.0699378325805204,0.190570582870218,0.41001240431452,0.732922112055968,1.5472761628316,0.359921723688377,0.374263861549686
"all",2005,8.74695742194416,7.4969503111359,9.99696453275241,6742,0.656085514189875,2.56823936990139,0.11000938107274,0.329862564267943,0.729131405879198,1.36677264139798,3.15201060870023,0.641360791709526,0.671148295146711
"all",2005,11.6638125487886,9.99696453275241,13.3306605648247,5172,1.15105695889794,2.73150630699194,0.166891895712636,0.555959342127593,1.27393856171463,2.49471844610123,6.18157344830476,1.11994454051098,1.18303369024225
"all",2005,15.5533537675595,13.3306605648247,17.7760469702942,3016,2.33599097362815,2.85365515741176,0.263998677003534,1.13766446168286,2.69955426841953,5.18700299133908,12.2631558042483,2.25018595561861,2.4250679439389
"all",2005,20.7399435139226,17.7760469702942,23.703840057551,2160,4.8926005477607,2.90649446457995,0.507460364149438,2.41554557319359,5.76864713105215,10.5787932844928,27.3765586339292,4.67733714515616,5.11777094040313
"all",2005,27.6561096332728,23.703840057551,31.6083792089945,1614,8.9938937550529,2.89329661457674,0.754427472607148,4.64883764521328,10.3400812149981,19.4449044449753,48.4824971461775,8.53961277589011,9.47234107681751
"all",2005,36.8786153893889,31.6083792089945,42.1488515697832,1244,16.2824460279905,2.99801860064964,1.35533073052305,8.45348620038397,19.8456239723594,37.9634053804089,88.4102292755708,15.3187072366604,17.3068160751808
"all",2005,49.176557768712,42.1488515697832,56.2042639676407,854,30.3922014451321,2.74749973024408,3.02233645968109,17.3189713312284,36.5805436456441,62.0386146187235,148.24364560413,28.400319816865,32.5237854586755
"all",2005,65.5755051659368,56.2042639676407,74.9467463642328,522,41.3714697543657,2.94759775678719,2.58282867399589,23.2730548629062,48.0403371888532,86.9899925956879,227.233381372988,37.7074775536098,45.3914878608087
"all",2005,87.4430231166713,74.9467463642328,99.9392998691097,234,66.0730951428668,3.03589454120452,5.64541175250512,32.1645324939178,75.9846377186773,151.605382634311,385.70833523165,57.3100485450173,76.1760635803524
"all",2005,116.602720366912,99.9392998691097,133.266140864714,80,115.114095657286,2.88058465082478,10.1732083491838,61.9467508599906,123.831191559678,249.930849904104,708.964616244864,91.2939968788043,145.149248275177
"all",2005,155.486325979643,133.266140864714,177.706511094572,31,134.832894407463,2.45320522998879,18.3842002002404,91.9592293807981,147.799905573922,218.90082485635,496.392874413258,98.3109213423947,184.922582008743
"all",2005,207.336479719973,177.706511094572,236.966448345373,13,317.446146424612,2.56349981927699,92.7232576836766,162.514693995983,257.033254344732,729.145584794747,1942.75080250088,190.296076656121,529.554038373262
"all",2005,276.47714711774,236.966448345373,315.987845890107,4,127.541298875423,8.65209989877007,15.8434785220376,83.0356424397433,145.44104278787,537.122478714534,1493.35993869429,15.3917718127291,1056.84927744168
"all",2010,1.16673541359231,1,1.33347082718462,21184,0.00737184497986094,1.56100351796921,0.00395108229142064,0.00516458320921829,0.00663156876566055,0.010346282546402,0.0173107711023621,0.00729161544471576,0.00745295727937547
"all",2010,1.55580763706853,1.33347082718462,1.77814444695244,20060,0.0149355192023834,1.76210149825866,0.00609918679881875,0.00898186663603413,0.0155108215190741,0.0228798968780513,0.0427118705944274,0.0147989398393905,0.0150733590558303
"all",2010,2.07462409674193,1.77814444695244,2.37110374653142,22137,0.0281146331040499,1.93257578255434,0.00933804843721395,0.0157822784147523,0.0291338234162858,0.0467566254521539,0.0925883138948847,0.0278565349115693,0.0283751226448146
"all",2010,2.76645071037962,2.37110374653142,3.16179767422781,19808,0.0531054729058275,2.08691427150894,0.0149047171384426,0.0285002574092545,0.0551260039283339,0.0958561872144877,0.190522136707855,0.052547053828226,0.0536698263192958
"all",2010,3.6889813171354,3.16179767422781,4.21616496004298,15776,0.101891459687792,2.26219220554991,0.0239362988177351,0.052980461055092,0.107725374221411,0.195844675104591,0.416042666665339,0.100576104792528,0.103224017063745
"all",2010,4.91914896842916,4.21616496004298,5.62213297681534,11501,0.201534335911237,2.39791861857461,0.0407271015376191,0.102994575041158,0.219689931698573,0.408415389450497,0.843174292725177,0.198288932466615,0.204832857012943
"all",2010,6.55954164397562,5.62213297681534,7.4969503111359,7818,0.379419823456508,2.4719958361355,0.0706589810176446,0.197801211462624,0.416708971427688,0.783719464992272,1.62300708884883,0.371785199377438,0.387211224849269
"all",2010,8.74695742194416,7.4969503111359,9.99696453275241,6683,0.69796030622691,2.60563332449178,0.111921642739732,0.356123851420696,0.784914771490215,1.46478048405757,3.39712205989898,0.681965225250182,0.714330542132334
"all",2010,11.6638125487886,9.99696453275241,13.3306605648247,5082,1.18993278077945,2.89771225882586,0.164219069296521,0.531913205941741,1.36389350024903,2.72898044835454,6.70013728584144,1.15562024090576,1.22526412453949
"all",2010,15.5533537675595,13.3306605648247,17.7760469702942,2885,2.4675070193294,3.02596909484872,0.2783513790829,1.12878688210674,2.94217783478689,5.83136767455761,14.109448021132,2.36979947170339,2.56924307864052
"all",2010,20.7399435139226,17.7760469702942,23.703840057551,2046,5.03560578897478,3.04644033174601,0.438572823110398,2.56139365615277,5.96809316465679,12.1036630451273,27.4960631348599,4.79831405382912,5.28463234742229
"all",2010,27.6561096332728,23.703840057551,31.6083792089945,1575,8.80060118857926,3.11195870457557,0.732916373868403,4.1465802511011,10.714933123793,20.7328060430334,51.693689221116,8.32076296321399,9.30811052097398
"all",2010,36.8786153893889,31.6083792089945,42.1488515697832,1194,16.0347946320755,3.03475426028024,1.20861385204699,7.6864665632335,20.5830447344822,36.8182677766411,82.985851608273,15.0562474669474,17.0769402839103
"all",2010,49.176557768712,42.1488515697832,56.2042639676407,826,28.8801753876355,3.05858023017066,1.8744977181617,16.1967024185474,35.8654171790276,63.2487296436396,151.278304646335,26.7602013262705,31.1680962430498
"all",2010,65.5755051659368,56.2042639676407,74.9467463642328,525,43.6781285974602,2.83656204879109,3.09193987439522,25.7786675419831,50.9788182199724,87.4098285282154,222.478007286895,39.9514220337899,47.7524658862635
"all",2010,87.4430231166713,74.9467463642328,99.9392998691097,254,66.7995659293662,3.22042314841723,5.19919397201727,31.4245791716235,86.0100525586093,158.769249000923,392.236158218845,57.8510139725413,77.132304205933
"all",2010,116.602720366912,99.9392998691097,133.266140864714,91,96.1691890699473,3.34547700215713,5.8247483507682,46.2769125903623,98.1332493861302,247.202343680791,598.459646662808,75.0379180130475,123.251193146952
"all",2010,155.486325979643,133.266140864714,177.706511094572,28,115.07180915252,3.38430705571922,8.67773667223963,71.8742849045682,128.701888637732,239.916694953189,747.914506086522,73.2578555233863,180.75223697214
"all",2010,207.336479719973,177.706511094572,236.966448345373,21,195.343236194543,3.0801524981282,29.7737237406967,103.647467315181,272.521334038539,449.87569951049,1050.30308600868,120.735901257972,316.053299220618
"all",2010,276.47714711774,236.966448345373,315.987845890107,7,551.18506055507,1.96637427781651,188.492925295327,471.704444881611,727.337597619635,747.595134215187,1134.39414436984,334.003087488485,909.587313289642
"fg1",1990,1.16673541359231,1,1.33347082718462,1518,0.00675096134666479,1.74310032261178,0.00216452865109769,0.00427976986133758,0.00765636542060367,0.0102175588709664,0.0149185733710502,0.006212994827306,0.00733550894068972
"fg1",1990,1.55580763706853,1.33347082718462,1.77814444695244,1284,0.0180402090874137,1.76135252308967,0.00528337987493945,0.0137748980392319,0.018591969431038,0.0263063341525593,0.0460617538656035,0.0170028734951248,0.019140831931198
"fg1",1990,2.07462409674193,1.77814444695244,2.37110374653142,1364,0.0361328161597396,1.75402717572607,0.00981544079234706,0.0256536785156994,0.0378960023287136,0.0545916575656368,0.0870898787106649,0.0344982656616996,0.0378448127345431
"fg1",1990,2.76645071037962,2.37110374653142,3.16179767422781,1267,0.0767979184697601,1.80639033112011,0.0191017315146392,0.054626607168109,0.0826304567966632,0.114919549617923,0.203552401244395,0.0735818623837292,0.0801545393147333
"fg1",1990,3.6889813171354,3.16179767422781,4.21616496004298,1231,0.143940169677668,1.9607019190749,0.0294785610251723,0.0989412300029662,0.156745127230095,0.238275920422203,0.394567138579329,0.137529493438937,0.150649667418683
"fg1",1990,4.91914896842916,4.21616496004298,5.62213297681534,1027,0.29092714637511,2.08543557689978,0.0451571665945873,0.195895225423448,0.326465132935891,0.489219203308311,0.88806012571516,0.276997432285287,0.305557361307208
"fg1",1990,6.55954164397562,5.62213297681534,7.4969503111359,787,0.454440608556419,2.53712173303008,0.0561204432331497,0.247875382532946,0.542876536305853,0.920290038605257,1.77714633088881,0.423814052058536,0.487280366712818
"fg1",1990,8.74695742194416,7.4969503111359,9.99696453275241,799,0.903404649278662,2.64438889242434,0.0823232301529312,0.509765506031547,1.10622611238272,1.84746910508797,3.8744641354102,0.842235075470838,0.969016826901982
"fg1",1990,11.6638125487886,9.99696453275241,13.3306605648247,636,1.5925500581148,2.90460066291909,0.121754642693365,0.883154315245666,1.89774132312112,3.56142884491533,7.51069277618458,1.46560834793476,1.73048665502984
"fg1",1990,15.5533537675595,13.3306605648247,17.7760469702942,502,3.43486014320949,2.93245671217232,0.197829760336988,1.87530352478447,4.33112966464412,8.03857320127572,14.2095738464668,3.12634439494782,3.77382102319731
"fg1",1990,20.7399435139226,17.7760469702942,23.703840057551,392,6.9932593111171,2.90237535608375,0.493056002677628,3.68110710835077,8.61912426802362,15.8997057663424,30.6516182039235,6.29318077128739,7.77121738114658
"fg1",1990,27.6561096332728,23.703840057551,31.6083792089945,340,12.2004960557793,2.70213505251851,1.36619979323405,6.69709574114916,13.9197437649895,25.8786890087563,53.0896547982454,10.9771508405789,13.5601766040082
"fg1",1990,36.8786153893889,31.6083792089945,42.1488515697832,239,21.9621443460473,2.60711463402194,2.23796699780809,12.7716666435179,26.5554784465133,44.438990088614,85.2519570656854,19.4497559315565,24.7990661668945
"fg1",1990,49.176557768712,42.1488515697832,56.2042639676407,141,37.3228079936291,2.44250421134805,4.87125535466845,25.590538587611,43.3258818291038,70.1500555125658,136.127829553003,32.2076249111726,43.2503793859721
"fg1",1990,65.5755051659368,56.2042639676407,74.9467463642328,59,63.7689062770956,2.19344290583525,12.1493701485052,41.6192581259583,63.0226989526583,113.733914633849,226.074822717336,52.1873531127645,77.9206678482106
"fg1",1990,87.4430231166713,74.9467463642328,99.9392998691097,16,122.879689556639,2.2343238301216,32.3188890251201,68.5040930161516,151.282306133053,228.354107921546,371.590513266947,82.8708229390854,182.204273712052
"fg1",1990,116.602720366912,99.9392998691097,133.266140864714,3,200.522247316107,2.78988589425776,82.9330990380887,125.193327546797,172.149137000917,385.395976306783,577.318131682062,62.7976371665875,640.297525240262
"fg1",1990,155.486325979643,133.266140864714,177.706511094572,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1990,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1990,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1995,1.16673541359231,1,1.33347082718462,972,0.00598067618050049,1.70728151188501,0.0024381606029369,0.0040747823200351,0.00568262588410259,0.0083521847506348,0.0157317223782065,0.00543044766883688,0.00658665542092721
"fg1",1995,1.55580763706853,1.33347082718462,1.77814444695244,762,0.0121948310029114,1.90453471749611,0.00387345458477405,0.00721044156518143,0.0122545432940407,0.0186490476677508,0.0420511234013946,0.0112796855876097,0.0131842241554079
"fg1",1995,2.07462409674193,1.77814444695244,2.37110374653142,892,0.0288559302674028,2.09810557390492,0.00676632419745505,0.0158863122287596,0.0305510503706283,0.0502385826638597,0.0966309748848008,0.0270394551956725,0.0307944337477065
"fg1",1995,2.76645071037962,2.37110374653142,3.16179767422781,822,0.0662779679018382,2.22593129518029,0.0118201904527993,0.0383593085883906,0.0762417312142797,0.121767093322076,0.230140984462959,0.0621167507131601,0.0707179461057423
"fg1",1995,3.6889813171354,3.16179767422781,4.21616496004298,909,0.130708208395133,2.37764886996757,0.0194511317242269,0.074275597898548,0.153901991187045,0.259941856856398,0.471201884848484,0.122780100082489,0.139148247398295
"fg1",1995,4.91914896842916,4.21616496004298,5.62213297681534,804,0.255230257123172,2.545108310283,0.0342699659039386,0.139017576155526,0.305183544640862,0.531454535989887,1.01759627261057,0.238164797097042,0.273518525597289
"fg1",1995,6.55954164397562,5.62213297681534,7.4969503111359,652,0.483314612630216,2.71127085964299,0.0501807318224776,0.271682112760206,0.560499377324538,1.0401143874406,2.18508142044281,0.446417822249026,0.523260952273519
"fg1",1995,8.74695742194416,7.4969503111359,9.99696453275241,701,0.871487214806914,2.95412699145298,0.0780993106614613,0.425321003519675,1.07291607167488,2.05274627850711,3.97923129521502,0.803442661482824,0.945294545562476
"fg1",1995,11.6638125487886,9.99696453275241,13.3306605648247,640,1.64273060086764,3.18538387065696,0.127553470718657,0.726878964627453,1.98484798436606,4.29112719859098,8.92246084578365,1.50170352801673,1.79700172283066
"fg1",1995,15.5533537675595,13.3306605648247,17.7760469702942,482,3.87264032083341,3.20106364783033,0.206619899831397,2.07258381279488,4.85471221619744,9.69759929793753,18.1062399022119,3.49057973152147,4.29651926272078
"fg1",1995,20.7399435139226,17.7760469702942,23.703840057551,424,7.76840187316597,3.12561500194875,0.364125232001313,4.31658143302647,10.0960128729385,17.9563760875429,38.7043250537034,6.96982082851647,8.65848192482928
"fg1",1995,27.6561096332728,23.703840057551,31.6083792089945,335,12.7787704438202,2.9849109804037,0.96097895929273,6.54945660100093,15.3537319799458,28.5847151411943,62.843167985052,11.3666212042875,14.3663601628826
"fg1",1995,36.8786153893889,31.6083792089945,42.1488515697832,270,26.0392092509395,2.77761995477664,2.52466014660676,15.4980351429598,30.9077964789577,54.7028182344185,114.126444812624,23.051897001129,29.4136494875456
"fg1",1995,49.176557768712,42.1488515697832,56.2042639676407,146,36.4721751866781,2.6630362497268,3.5258750204642,20.5632060675449,46.0425930672025,70.3656848473941,134.511340700711,31.1144548708522,42.7524624284476
"fg1",1995,65.5755051659368,56.2042639676407,74.9467463642328,66,41.8453968704894,2.52456343878354,5.25166458969346,25.3170942615066,48.8704915144763,82.30341732002,161.466788088893,33.4671155165291,52.3211281349881
"fg1",1995,87.4430231166713,74.9467463642328,99.9392998691097,15,63.8936277224243,2.28610286572424,16.5400285416474,35.1378728019652,67.895895601083,120.963707724326,214.546854446149,42.0468392166643,97.0916182901517
"fg1",1995,116.602720366912,99.9392998691097,133.266140864714,5,54.873300961592,2.01844989619948,30.8493697952208,33.7158963840658,35.5049005252695,97.4967439760785,135.409277495952,29.6487205989418,101.558485411641
"fg1",1995,155.486325979643,133.266140864714,177.706511094572,1,475.541385508916,NA,475.541385508915,475.541385508915,475.541385508915,475.541385508915,475.541385508915,NA,NA
"fg1",1995,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1995,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2000,1.16673541359231,1,1.33347082718462,980,0.00503896615355355,1.65076012171639,0.00228740084279222,0.00368012282833684,0.00499870482970812,0.00615229619887927,0.0146730450902422,0.00449164594121147,0.00565297893667234
"fg1",2000,1.55580763706853,1.33347082718462,1.77814444695244,872,0.012249572282361,1.85880891230266,0.00376171821249717,0.00755813778020678,0.0124887048763453,0.0203969184874972,0.0334092579736783,0.0112818733680216,0.0133002752473813
"fg1",2000,2.07462409674193,1.77814444695244,2.37110374653142,760,0.0259833998677248,2.1049919135152,0.00617109859482504,0.0144772322539248,0.0290105981043669,0.0449763312961094,0.0937445671568434,0.0239783718334081,0.0281560847157038
"fg1",2000,2.76645071037962,2.37110374653142,3.16179767422781,738,0.0542866088565047,2.23827693266338,0.0109293635287949,0.0298167435951284,0.0644986313361329,0.0997208983132181,0.191707904994848,0.0502925470259717,0.0585978653977746
"fg1",2000,3.6889813171354,3.16179767422781,4.21616496004298,680,0.119719196757794,2.34538606367485,0.0184435494248297,0.0721670418317198,0.143794628808289,0.221744626647663,0.459819984797631,0.111181719484311,0.128912254090062
"fg1",2000,4.91914896842916,4.21616496004298,5.62213297681534,646,0.211844473944993,2.65212208728591,0.0285933151024315,0.104251210503176,0.258694888897473,0.434858537708603,0.989693866810258,0.195290127142857,0.229802099049289
"fg1",2000,6.55954164397562,5.62213297681534,7.4969503111359,579,0.437698889205041,2.75906582716338,0.0456774293302843,0.238220633070138,0.570467236755533,0.936264213954962,1.96763979965,0.40113623897006,0.477594141340158
"fg1",2000,8.74695742194416,7.4969503111359,9.99696453275241,591,0.680379249695604,3.00248496200308,0.065619645612254,0.291667969496257,0.770757301678546,1.62792814314571,3.42265580795759,0.621312205168075,0.74506169292317
"fg1",2000,11.6638125487886,9.99696453275241,13.3306605648247,595,1.3805148539395,3.17634444724929,0.115258197131353,0.635047496812392,1.69103999236779,3.43818471999933,7.39268365475965,1.25808752441492,1.51485586253937
"fg1",2000,15.5533537675595,13.3306605648247,17.7760469702942,422,3.10516937019883,3.19368249877936,0.247038653757835,1.49480478539472,3.76918360032467,7.61499647671861,15.2369881727577,2.7795279386802,3.46896200733976
"fg1",2000,20.7399435139226,17.7760469702942,23.703840057551,425,6.98306678655609,2.95351384925031,0.451558344622563,3.49966957373337,9.05350063950577,16.0227043312541,30.6360715909417,6.29984729677496,7.74038154392501
"fg1",2000,27.6561096332728,23.703840057551,31.6083792089945,370,12.0076664725755,3.30726241819285,0.54641238420131,6.06612343312979,15.1397987822684,29.9889138797816,59.3495528149226,10.6298722604645,13.5640439116917
"fg1",2000,36.8786153893889,31.6083792089945,42.1488515697832,290,23.056137702882,2.87044846230401,1.76820785769504,12.2381754289344,28.3495388993888,51.9493089148056,95.2947038633599,20.4211278478353,26.0311521349495
"fg1",2000,49.176557768712,42.1488515697832,56.2042639676407,179,35.4505342659473,3.14783958883933,1.82475506545476,22.247223362632,46.424375658961,80.0436462227798,135.588988633043,29.9686124789794,41.9352207454586
"fg1",2000,65.5755051659368,56.2042639676407,74.9467463642328,73,46.080006619918,2.58090715273703,5.85670392227854,28.1401874044043,54.9841278761533,91.2493261014765,192.471022112826,37.0726317492351,57.2758638894174
"fg1",2000,87.4430231166713,74.9467463642328,99.9392998691097,17,103.217562076768,2.1174835382504,25.4669314905187,66.3671416167065,111.058255482264,220.76804394934,271.385000671408,72.2555858197624,147.446941301492
"fg1",2000,116.602720366912,99.9392998691097,133.266140864714,2,147.79714891399,1.76051886019863,102.111742627511,129.426445574462,159.776115515519,190.125785456576,217.440488403527,67.4887983951385,323.668486423633
"fg1",2000,155.486325979643,133.266140864714,177.706511094572,1,690.15773456047,NA,690.15773456047,690.15773456047,690.15773456047,690.15773456047,690.15773456047,NA,NA
"fg1",2000,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2000,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2005,1.16673541359231,1,1.33347082718462,1483,0.00465452526936832,1.66979363851478,0.00216712721293997,0.00297905876984997,0.00499129616934927,0.00594682757427977,0.0142316957468639,0.00406965421052565,0.00532345117360475
"fg1",2005,1.55580763706853,1.33347082718462,1.77814444695244,1051,0.0125625467391901,1.88721172053655,0.00372902280053823,0.00775357882601681,0.0136387413588556,0.0200406425018348,0.0398111462966613,0.011555669054204,0.0136571564860557
"fg1",2005,2.07462409674193,1.77814444695244,2.37110374653142,925,0.031407918423852,2.01918177388578,0.0065877835119233,0.0192782319907498,0.0357394524236355,0.0524598545566323,0.0899124633641402,0.029059261026185,0.0339464014184827
"fg1",2005,2.76645071037962,2.37110374653142,3.16179767422781,821,0.0632107875355922,2.14953743730015,0.0109839317143671,0.0407801869826402,0.0722831496665592,0.113813920603957,0.194303189383295,0.0587030660960943,0.0680646502233658
"fg1",2005,3.6889813171354,3.16179767422781,4.21616496004298,711,0.127190736382457,2.34356546644746,0.0200151156550864,0.0772072920278227,0.153749212717571,0.232364034636901,0.473013615987425,0.117637002218389,0.137520364480885
"fg1",2005,4.91914896842916,4.21616496004298,5.62213297681534,598,0.251798287214905,2.49830658842185,0.03107468072248,0.135039008275817,0.318628584657757,0.487824329380797,0.887016061170395,0.231351311159466,0.274052380021557
"fg1",2005,6.55954164397562,5.62213297681534,7.4969503111359,560,0.454064714910639,2.58414642669163,0.0584161930774951,0.251519349642363,0.571969333174017,0.966220651516034,1.79893438470911,0.415972436701082,0.495645257079946
"fg1",2005,8.74695742194416,7.4969503111359,9.99696453275241,554,0.797189095368263,2.9391612372973,0.0738383371056038,0.398666146703647,0.951975595418473,1.90725279176132,3.84521400977226,0.723673560753272,0.878172822995725
"fg1",2005,11.6638125487886,9.99696453275241,13.3306605648247,578,1.45735703809619,3.08556176157116,0.123260344644244,0.698711632207614,1.61020737283476,3.62254273927547,8.45493696480818,1.32903017498339,1.59807472882626
"fg1",2005,15.5533537675595,13.3306605648247,17.7760469702942,431,3.16318821181168,3.05676669588112,0.221449931352663,1.4728377101102,3.91881134614618,7.41024279356581,15.0374551880155,2.84650742814533,3.51510049276903
"fg1",2005,20.7399435139226,17.7760469702942,23.703840057551,390,6.62697325836404,3.07651637935975,0.486082351402886,3.3462750264263,8.15610526009768,15.8580987876061,34.9086215158262,5.9275739674162,7.4088952425532
"fg1",2005,27.6561096332728,23.703840057551,31.6083792089945,368,12.3717661257832,2.91711461057856,1.11963406021724,7.04226227957257,13.7957296229495,28.9434939123823,58.1753660044382,11.0898920066858,13.8018113232123
"fg1",2005,36.8786153893889,31.6083792089945,42.1488515697832,274,20.4386930461378,2.74140261213996,2.30878583272111,11.5079267800858,22.2548849551174,45.7062617719716,96.4772169035664,18.138218065839,23.030937874818
"fg1",2005,49.176557768712,42.1488515697832,56.2042639676407,199,38.5037004705284,2.60037991003624,4.29716078047368,27.2638545261557,45.9989729017751,72.7688416148765,143.953750808344,33.7161532596285,43.9710585756337
"fg1",2005,65.5755051659368,56.2042639676407,74.9467463642328,70,38.2339542742009,3.03324146833353,2.41848114589825,23.2913308457963,48.5705837777724,79.7005562922846,172.453828496448,29.4820340812002,49.5839349284878
"fg1",2005,87.4430231166713,74.9467463642328,99.9392998691097,21,73.0140765864471,2.36515991837605,12.7454249728592,48.0523998075311,72.6079918297148,163.891856879442,240.847789026528,50.5250501958551,105.513113972303
