fg,dbh,q025,q05,q25,q50,q75,q95,q975
fg1,2.5169488541432683,0.3918607255321681,0.39380630538247363,0.3992264836241126,0.4031756398285955,0.4070830772884215,0.4127317217135885,0.4143569656316907
fg1,2.624798406549063,0.3827479126374887,0.38473553788676756,0.39015561633705925,0.39402599881066525,0.3979617091686747,0.40366208855026836,0.40531008199196966
fg1,2.7372692391747493,0.37374344109987406,0.37577258005451053,0.38119958292907147,0.3850812005177933,0.38903083521928816,0.3946682489325622,0.39634464493708044
fg1,2.854559370745434,0.3648699421114351,0.3668804596402549,0.3723543110003883,0.3762956166325363,0.38023024755578405,0.3858703989098407,0.38755770374241527
fg1,2.9768753049543775,0.35630079911769147,0.35825040860565865,0.3636823785303965,0.36766976154850595,0.3716057321381249,0.3772329747474566,0.379027329250032
fg1,3.104432394038126,0.347663533285172,0.34970707925552297,0.355126893500295,0.359167817475054,0.36313389265450813,0.36875385933582333,0.37056025738371134
fg1,3.2374552179306,0.33926256443596403,0.3413087040171142,0.34672984756545094,0.35082158514118156,0.35481459956292344,0.3604765694650896,0.36222030758263296
fg1,3.3761779796636624,0.3311752710961717,0.3331627410788197,0.338485038646553,0.34265991005792373,0.34659623300147013,0.352247263504703,0.35395976882250435
fg1,3.52084491771035,0.32316802953168006,0.3250878791255032,0.3304328854602877,0.3346355132571929,0.3385287700104448,0.3441740601173674,0.3458851519363962
fg1,3.6717107359967254,0.3155164558968252,0.31723536749353065,0.32256083513377354,0.32676757046989857,0.33065210166408276,0.336299893921965,0.33810445296666203
fg1,3.8290410523394427,0.3077652929101165,0.30964757798418097,0.31484110444165536,0.3190506121969304,0.32288975963264555,0.32863160394232355,0.33037535898467957
fg1,3.993112866098562,0.3002898425459889,0.30208306764715764,0.30733912443435146,0.3115138037564984,0.3153305759004564,0.3209840089605545,0.32284648330036586
fg1,4.164215045868973,0.29286337229713116,0.2946690008617339,0.29999416853329175,0.3040923294977943,0.3079604585553196,0.31360972958218825,0.31541674475845766
fg1,4.342648838069059,0.2856400742876924,0.287478917182505,0.2928166406787389,0.296842543087083,0.3006868579546354,0.3063231418956639,0.30817410467232553
fg1,4.528728397322047,0.2785886553852264,0.2804728576341251,0.2858318328274121,0.28976129921464266,0.29358057475929467,0.29924612423444696,0.30101713760808524
fg1,4.722781339563835,0.2717313732216674,0.2736999753989475,0.2789617324678709,0.28283923481463313,0.28665653703782334,0.2923209903716185,0.29395545212084745
fg1,4.925149318851111,0.2651375120587653,0.2670362407567572,0.2722498774239963,0.2760664953465908,0.27988955135713123,0.28549932519407656,0.28707291357240533
fg1,5.136188628885324,0.25856975832435786,0.26055237708558093,0.2657184707198621,0.2694579614038376,0.27328353385175064,0.27888707709544147,0.28038265324930145
fg1,5.35627083031153,0.25209308624661453,0.254251141116675,0.25937667437313777,0.2630224883171006,0.2668135892152158,0.27236489654504914,0.2738614596318385
fg1,5.585783404896581,0.24588863396713842,0.2479908280175869,0.25316254326492493,0.25671188495685854,0.2605294626616673,0.26595453267153385,0.2675470180576299
fg1,5.8251304377384026,0.23986912667423066,0.24196360168971012,0.247032049866411,0.25059305033564333,0.254388577357582,0.2596939017976019,0.2612788939801068
