"fg","year","bin_midpoint","bin_min","bin_max","mean_n_individuals","mean","sd","q025","q25","median","q75","q975","ci_min","ci_max"
"all",2000,1.16673541359231,1,1.33347082718462,21612,0.0264076224205145,1.46652991597898,0.0197485057542287,0.019996801105138,0.02014647520959,0.0399289701698562,0.0601425052140874,0.0262018999045173,0.0266149601534901
"all",2000,1.55580763706853,1.33347082718462,1.77814444695244,22247,0.0373722097990513,1.7596366852087,0.0197877388369253,0.0200905702734691,0.0399773238659081,0.0600541376847043,0.100829410185304,0.037070728070194,0.0376761433608659
"all",2000,2.07462409674193,1.77814444695244,2.37110374653142,23720,0.0453842026169778,1.98813998815458,0.0198110304205046,0.0201477927255701,0.0402873328075344,0.0798352080165426,0.166901884962609,0.0449776105127076,0.0457944702641985
"all",2000,2.76645071037962,2.37110374653142,3.16179767422781,20553,0.0539383195528882,2.17969590338487,0.0198252043987776,0.0202619966827372,0.0596260748964234,0.09975225302551,0.239870701429128,0.0533582212670381,0.0545247245336254
"all",2000,3.6889813171354,3.16179767422781,4.21616496004298,15910,0.0618144598517539,2.33192465844006,0.0198366808849243,0.0395579506621573,0.0602276209595882,0.119680726430367,0.330599181861591,0.0609999641942093,0.0626398309775863
"all",2000,4.91914896842916,4.21616496004298,5.62213297681534,11108,0.07497356091758,2.47750552325725,0.0198812521703688,0.0399805794784484,0.0798998721348902,0.141981455295211,0.418120801883947,0.0737086398313194,0.0762601894367564
"all",2000,6.55954164397562,5.62213297681534,7.4969503111359,8171,0.0851371499532995,2.58735756474643,0.0198709005305623,0.0401603116594794,0.0808663506382787,0.179373961307224,0.492537483193188,0.0833868360572833,0.0869242034461087
"all",2000,8.74695742194416,7.4969503111359,9.99696453275241,6689,0.0986252481450441,2.70608423062949,0.0199039354226822,0.0403397374916087,0.100625005825123,0.201532492714331,0.627038436749944,0.0962888035441667,0.101018386496098
"all",2000,11.6638125487886,9.99696453275241,13.3306605648247,5268,0.117547154835677,2.89636929256079,0.0199150811960518,0.0596421932313996,0.121229678770932,0.259843671153574,0.825838726693679,0.114219512209928,0.120971744167206
"all",2000,15.5533537675595,13.3306605648247,17.7760469702942,3014,0.156767223231778,3.06669889769485,0.0199807415086841,0.0793483110343937,0.178630309010848,0.344951210426606,1.15345870796543,0.150619352478018,0.163166033285057
"all",2000,20.7399435139226,17.7760469702942,23.703840057551,2252,0.210123639884963,3.08396488229624,0.0200027250853328,0.100387088752873,0.239592199571497,0.479519927125851,1.46629972570876,0.200573730484204,0.220128248758791
"all",2000,27.6561096332728,23.703840057551,31.6083792089945,1693,0.261221994442418,3.16487537462568,0.0200280092369788,0.121837218723818,0.298817945800597,0.60190214493701,1.76671138007454,0.247272382651992,0.275958558932602
"all",2000,36.8786153893889,31.6083792089945,42.1488515697832,1285,0.339198741281518,3.01125818671048,0.0216958761833374,0.169342091103191,0.384677791273765,0.756272124908855,2.12258377783848,0.319358308386696,0.360271779582608
"all",2000,49.176557768712,42.1488515697832,56.2042639676407,842,0.37342211326216,3.13530591461769,0.0211960699737229,0.180123468609863,0.4571976987418,0.855116883187322,2.24671337640186,0.345683694333334,0.403386323853375
"all",2000,65.5755051659368,56.2042639676407,74.9467463642328,508,0.406795342820571,2.98714888303698,0.0218575624140394,0.20429273789883,0.467325273704219,0.933457082786247,2.30636864787221,0.369869013210439,0.447408258140171
"all",2000,87.4430231166713,74.9467463642328,99.9392998691097,228,0.424049535468,2.78573878002619,0.0416336336703696,0.219998485141676,0.472423991244109,0.90741777063299,2.09872682253722,0.371246642449167,0.484362652667622
"all",2000,116.602720366912,99.9392998691097,133.266140864714,84,0.482172333706988,3.01894614207941,0.0237070997523228,0.27491314194795,0.593417333793807,0.971575619972251,2.55923452548978,0.380702219126976,0.610687691617842
"all",2000,155.486325979643,133.266140864714,177.706511094572,31,0.803753756058841,2.88111844717618,0.090402647198744,0.559914780976781,0.981117250401046,1.48983499354445,3.61191126528694,0.553794129390776,1.16653475740051
"all",2000,207.336479719973,177.706511094572,236.966448345373,10,0.995254445226769,2.09930006100708,0.299609709380305,0.758775434016308,0.971541690998938,1.74619876241343,2.43353835533028,0.628512528965145,1.57599310291327
"all",2000,276.47714711774,236.966448345373,315.987845890107,4,1.33622537414871,1.74605301449762,0.728523638670255,0.953367815693293,1.40369671000815,1.94520126447856,2.41621972392157,0.773869616986241,2.3072339465559
"all",2005,1.16673541359231,1,1.33347082718462,19536,0.0255921039705732,1.45655928752368,0.0194628940498227,0.019783623192497,0.0199853796970493,0.0394462897674336,0.0595859374862135,0.0253361630576149,0.0258506303480621
"all",2005,1.55580763706853,1.33347082718462,1.77814444695244,18591,0.037944716406523,1.7771874762914,0.0195325124734099,0.0199200249558269,0.0396242959459835,0.0595963238053548,0.100832798876933,0.0375866755692708,0.0383061678471127
"all",2005,2.07462409674193,1.77814444695244,2.37110374653142,20218,0.0493157302418207,2.02160835296078,0.0195625622383713,0.0200683374400271,0.0581902446615522,0.0801247654677965,0.176218816151273,0.0488152115027561,0.0498213809674206
"all",2005,2.76645071037962,2.37110374653142,3.16179767422781,18513,0.0570665538770337,2.20346906255861,0.0196074115858197,0.0346849737602257,0.0594275995711302,0.0999379956302895,0.252602335339322,0.0564067758537929,0.0577340491830541
"all",2005,3.6889813171354,3.16179767422781,4.21616496004298,14740,0.0678007825914907,2.35288461989469,0.0196310780521271,0.0394855733636208,0.0608952372253428,0.122903754241098,0.334582081716788,0.0668584104920066,0.0687564374652339
"all",2005,4.91914896842916,4.21616496004298,5.62213297681534,10737,0.0813952328904174,2.49105137972693,0.0196654331659277,0.0398195020637243,0.0800372315665525,0.159829404181645,0.433855812696031,0.0799852028307649,0.0828301198573322
"all",2005,6.55954164397562,5.62213297681534,7.4969503111359,8097,0.0946840303710694,2.59024462862349,0.0196658463248183,0.0400819976157512,0.0997559677686327,0.197270218168515,0.51436172781705,0.0927213738673641,0.0966882309157101
"all",2005,8.74695742194416,7.4969503111359,9.99696453275241,6742,0.107893438784654,2.73354542761237,0.0196883312961966,0.0585712613292291,0.118849465074326,0.2202017694731,0.652870994141307,0.105313741424963,0.110536326743954
"all",2005,11.6638125487886,9.99696453275241,13.3306605648247,5172,0.123149164590157,2.86814746015123,0.0196994349296319,0.0593473282137587,0.138588676863062,0.261466669249979,0.853644652399483,0.119661126548204,0.126738876498411
"all",2005,15.5533537675595,13.3306605648247,17.7760469702942,3016,0.16485242723819,2.97002425139794,0.0197571118894147,0.0794789351787509,0.181327657467006,0.364289991466812,1.06170940913057,0.158570753721133,0.171382945017186
"all",2005,20.7399435139226,17.7760469702942,23.703840057551,2160,0.215674828953645,3.05455454127686,0.0198498834038145,0.0997905433102459,0.238122836708985,0.485413459527954,1.57903063344147,0.20575404434535,0.226073961229697
"all",2005,27.6561096332728,23.703840057551,31.6083792089945,1614,0.254598711046321,3.03300392360835,0.0199698586209087,0.120097064848258,0.294288392051531,0.566657253209234,1.74037588376785,0.241183440152205,0.268760175348446
"all",2005,36.8786153893889,31.6083792089945,42.1488515697832,1244,0.304225748544122,3.10659011977949,0.0203278379523022,0.143830675214243,0.349488808505127,0.702699557691418,1.96792595351823,0.285653734440043,0.324005237525286
"all",2005,49.176557768712,42.1488515697832,56.2042639676407,854,0.397813187236682,2.8429773610248,0.0399940448971058,0.209805249787536,0.463621103960661,0.839024381837895,2.08082228513415,0.370890094671619,0.426690640200365
"all",2005,65.5755051659368,56.2042639676407,74.9467463642328,522,0.380198236732842,3.00241236734398,0.020972465683482,0.205068570837203,0.448341498774001,0.82498556920546,1.94277829989629,0.345979339533987,0.417801535228846
"all",2005,87.4430231166713,74.9467463642328,99.9392998691097,234,0.408825848494697,2.99513536187568,0.029610472784287,0.207473174989812,0.465090545926206,0.899649778763697,2.33456452075476,0.355219341870631,0.470522166718838
"all",2005,116.602720366912,99.9392998691097,133.266140864714,80,0.502440936993672,2.61701829766509,0.0604028645772548,0.26286671379995,0.579833683981668,1.03416019585053,2.4106308477084,0.406940351941677,0.620353557868008
"all",2005,155.486325979643,133.266140864714,177.706511094572,31,0.567352335596279,2.50894674488263,0.0575810323615346,0.435380326450434,0.678198024823799,1.0925048923729,1.71705941303878,0.41041563761637,0.784299240097265
"all",2005,207.336479719973,177.706511094572,236.966448345373,13,1.10459296010036,1.99252390479904,0.430139739634026,0.564271669997142,1.08047478837784,2.4143899635088,2.73987916292341,0.759359871664894,1.6067817816448
"all",2005,276.47714711774,236.966448345373,315.987845890107,4,0.353613736236279,8.30713877665876,0.0418181627354667,0.233306219175628,0.566250948066947,1.37637953655128,2.85626401389257,0.0444102530503813,2.81562625444007
"all",2010,1.16673541359231,1,1.33347082718462,21184,0.0271989162292415,1.48693602396497,0.0198137066863429,0.020100183750816,0.0203693010368158,0.040241422911059,0.0607858986482579,0.0269350588421974,0.0274653583784392
"all",2010,1.55580763706853,1.33347082718462,1.77814444695244,20060,0.0395744047357606,1.80725758779337,0.0198653710054682,0.0202631196069851,0.0402804263468506,0.06082499701255,0.119370367347124,0.0391964258756932,0.0399560285204726
"all",2010,2.07462409674193,1.77814444695244,2.37110374653142,22137,0.0492739006707133,2.05044326871282,0.0198893190627674,0.0203790267127098,0.040981759495277,0.0814680010584333,0.181314070254235,0.0487811137888295,0.0497716656863889
"all",2010,2.76645071037962,2.37110374653142,3.16179767422781,19808,0.0584303187625961,2.24499063724895,0.0199018696686854,0.0205524180901379,0.0602568287964839,0.102328076194179,0.260705969325974,0.0577552823840067,0.0591132448803333
"all",2010,3.6889813171354,3.16179767422781,4.21616496004298,15776,0.069606890932183,2.43725787310145,0.0199135190077698,0.0399092345879258,0.0616461761593354,0.139704919011037,0.374911535525025,0.0686268406348291,0.0706009371905409
"all",2010,4.91914896842916,4.21616496004298,5.62213297681534,11501,0.0842250228881505,2.61193668763438,0.0199144448876913,0.0402503445073226,0.0815263059046958,0.179192320558198,0.504943102684329,0.0827373070778973,0.0857394896093319
"all",2010,6.55954164397562,5.62213297681534,7.4969503111359,7818,0.0988774565226834,2.69128781065474,0.0199256694140306,0.0407756107825022,0.101374372161767,0.202735081922676,0.619293216629079,0.0967030799041972,0.101100724176323
"all",2010,8.74695742194416,7.4969503111359,9.99696453275241,6683,0.11573817922504,2.82485066975905,0.019936825708226,0.0598709561712759,0.121789903925555,0.243534309003192,0.801065963518082,0.112864893390754,0.118684612441453
"all",2010,11.6638125487886,9.99696453275241,13.3306605648247,5082,0.128255436282856,3.06864807331361,0.019947844762416,0.0598731129595288,0.140794740635476,0.296400813872615,0.990236622315155,0.12436092018039,0.132271913976234
"all",2010,15.5533537675595,13.3306605648247,17.7760469702942,2885,0.174349951032683,3.19321355941446,0.0199807416681024,0.0799204274814245,0.200670864642486,0.407118145911729,1.36072852109078,0.167117717509285,0.181895168735834
"all",2010,20.7399435139226,17.7760469702942,23.703840057551,2046,0.224962460902806,3.24765909648311,0.0200467539898489,0.101317476650923,0.258669141315476,0.54177852911007,1.71324395688082,0.213768333218717,0.236742776881115
"all",2010,27.6561096332728,23.703840057551,31.6083792089945,1575,0.252940115293889,3.26693021490998,0.0201687480502044,0.11932028050072,0.293796133680819,0.605584160018847,1.93925513179639,0.238575679619408,0.268169421237526
"all",2010,36.8786153893889,31.6083792089945,42.1488515697832,1194,0.303471661611391,3.08180257636517,0.0205409405059488,0.149209057433038,0.355095801565566,0.681872928150633,1.93175443249584,0.284703308433105,0.32347727150778
"all",2010,49.176557768712,42.1488515697832,56.2042639676407,826,0.377227617882546,3.11746757332732,0.02075318656047,0.199927898192901,0.463986802844976,0.85546871974219,1.9063570395851,0.349082621268002,0.407641821802671
"all",2010,65.5755051659368,56.2042639676407,74.9467463642328,525,0.395827994067161,2.86767640440826,0.0229383731741087,0.230106906385527,0.458247395780156,0.829357080482988,2.04241173530157,0.361717441014556,0.433155228699429
"all",2010,87.4430231166713,74.9467463642328,99.9392998691097,254,0.409740656892792,3.2832887323191,0.0217687016941635,0.198786184707967,0.519128852907668,1.05534655527545,2.37821657357431,0.354008626611451,0.47424665189079
"all",2010,116.602720366912,99.9392998691097,133.266140864714,91,0.421907128610493,3.08265246895327,0.0216323179351138,0.238162924078884,0.43835310581274,0.830214680096953,2.50543079543059,0.334782228771323,0.531705717551512
"all",2010,155.486325979643,133.266140864714,177.706511094572,28,0.459485632964136,3.41040173341329,0.0336822890668228,0.249347903600299,0.673308338764083,1.10992654170868,1.98332580722395,0.291690059467045,0.723806108738189
"all",2010,207.336479719973,177.706511094572,236.966448345373,21,0.653798385844695,3.31989709535436,0.0687967095538559,0.256290537067057,1.13855347436151,1.78132673466916,2.52995784201645,0.391344520197695,1.09226603995168
"all",2010,276.47714711774,236.966448345373,315.987845890107,7,1.53556230021587,1.9727293327901,0.532953578925229,1.26532858585904,1.69730181583298,2.42032721407114,3.10565835737664,0.928287266414627,2.54010979483916
"fg1",1990,1.16673541359231,1,1.33347082718462,1518,0.0362081692529012,1.54430100559904,0.0185481490903305,0.0196102276924593,0.0377206216993806,0.055845922036893,0.0586933623146407,0.0339313671829806,0.0386377452336885
"fg1",1990,1.55580763706853,1.33347082718462,1.77814444695244,1284,0.0740190597281802,1.8332827586,0.018652413738675,0.0732042965088746,0.0928686803050536,0.112525212221191,0.134289689416085,0.0694713563728838,0.0788644628389955
"fg1",1990,2.07462409674193,1.77814444695244,2.37110374653142,1364,0.100165238291759,1.89490592994117,0.0188895003455692,0.0598917405319641,0.112151550993823,0.165286898425086,0.230459450492686,0.0950273033316354,0.105580971050294
"fg1",1990,2.76645071037962,2.37110374653142,3.16179767422781,1267,0.140485764957724,1.96846077227809,0.0189478899115112,0.0936802225985492,0.162712008826724,0.251174320685649,0.352442105191021,0.13376858535789,0.147540247233338
"fg1",1990,3.6889813171354,3.16179767422781,4.21616496004298,1231,0.163424590800096,2.2710433513994,0.0196927767958449,0.0942062280029147,0.186135494653571,0.328189747218348,0.498438179359175,0.154601336857884,0.172751396727762
"fg1",1990,4.91914896842916,4.21616496004298,5.62213297681534,1027,0.205214373700779,2.37435607723599,0.0194588934136994,0.114929724446168,0.234133873136314,0.419497472485244,0.66499678351857,0.193703558025222,0.217409218512752
"fg1",1990,6.55954164397562,5.62213297681534,7.4969503111359,787,0.198876355334779,2.85463564827931,0.0188889868618953,0.0955658770280513,0.239397211698719,0.461950352016359,0.887289189536046,0.18384155499218,0.215140721111327
"fg1",1990,8.74695742194416,7.4969503111359,9.99696453275241,799,0.250507002183665,2.85403153740919,0.0189724463517721,0.132412341092267,0.2806865028843,0.588344179689944,1.15525429443783,0.232264054424638,0.270182824021132
"fg1",1990,11.6638125487886,9.99696453275241,13.3306605648247,636,0.264097933595124,3.09008710774109,0.0188851765972959,0.133840397254551,0.302114941594234,0.603996752735298,1.44107491587229,0.241877522946422,0.288359652768001
"fg1",1990,15.5533537675595,13.3306605648247,17.7760469702942,502,0.359734528296502,3.13948120597478,0.0192326087061509,0.169712770871235,0.425531479350023,0.887120175478089,1.96433356382593,0.325475461734115,0.397599653624343
"fg1",1990,20.7399435139226,17.7760469702942,23.703840057551,392,0.419835730956171,3.06931309441759,0.0362569794725285,0.206844802349276,0.501515555113066,0.938493918794343,2.34729561529236,0.375721169174895,0.469129917205848
"fg1",1990,27.6561096332728,23.703840057551,31.6083792089945,340,0.457903425919264,2.81609664232698,0.0566210882818289,0.248288655704601,0.488862641917157,1.0319486883834,2.37357179204808,0.410184333152213,0.511173954054435
"fg1",1990,36.8786153893889,31.6083792089945,42.1488515697832,239,0.525935643929263,2.70876365325933,0.0554436790748656,0.283921160300419,0.65737744350943,1.04427069543657,2.52710520090026,0.463517447458875,0.596759200914071
"fg1",1990,49.176557768712,42.1488515697832,56.2042639676407,141,0.563025067063886,2.41945359631323,0.0654652046297075,0.360311493959472,0.643601843058209,1.04021415959354,1.838085733382,0.486622108419361,0.651423806394575
"fg1",1990,65.5755051659368,56.2042639676407,74.9467463642328,59,0.740615953824693,2.23059428385482,0.129693129371328,0.441317293096873,0.826755237576646,1.2365923741963,2.45805275830723,0.603515076279806,0.90886211897274
"fg1",1990,87.4430231166713,74.9467463642328,99.9392998691097,16,0.961680135455708,2.21211566155389,0.312749764762553,0.45542696085675,1.08528812313437,1.67812830977371,2.85068373979779,0.651745307478551,1.41900320925678
"fg1",1990,116.602720366912,99.9392998691097,133.266140864714,3,1.23869067100215,2.04624430548669,0.660262349302563,0.884566398891304,1.13379312065657,1.88612136693833,2.56321678859191,0.550919080791736,2.78508156991533
"fg1",1990,155.486325979643,133.266140864714,177.706511094572,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1990,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1990,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1995,1.16673541359231,1,1.33347082718462,972,0.0287730808464972,1.49495766052268,0.0202621316392025,0.0209381105837386,0.0215086081742258,0.041829032483583,0.0643698172173187,0.0267595123846697,0.030938163950751
"fg1",1995,1.55580763706853,1.33347082718462,1.77814444695244,762,0.0453504958350131,1.88175115448687,0.0203984251011943,0.0211271195551572,0.0427762218320396,0.0654449891916815,0.136497408509571,0.0420083992994015,0.0489584822745399
"fg1",1995,2.07462409674193,1.77814444695244,2.37110374653142,892,0.0681206253552387,2.19933568358286,0.0205006695518254,0.0413440974111909,0.082407372218757,0.12913733327717,0.223657403472974,0.0635690842423428,0.0729980564309884
"fg1",1995,2.76645071037962,2.37110374653142,3.16179767422781,822,0.102511206286491,2.41855383372611,0.0206712840726061,0.0437314582038303,0.108715662353995,0.216565041636916,0.362301450029441,0.0954311331175743,0.110116552858746
"fg1",1995,3.6889813171354,3.16179767422781,4.21616496004298,909,0.131275861869716,2.68904953389571,0.0206881917124147,0.0626713378121211,0.162782759866184,0.302187113446475,0.553352223010672,0.122221726304915,0.141000724099115
"fg1",1995,4.91914896842916,4.21616496004298,5.62213297681534,804,0.154163472966162,2.87367844199563,0.0206650617460264,0.0644479212558412,0.170941712533164,0.377584939177897,0.705167892630221,0.142567500177584,0.166702624142142
"fg1",1995,6.55954164397562,5.62213297681534,7.4969503111359,652,0.193919962028628,2.97026112878919,0.0206924373709885,0.0851032902851665,0.214850006511077,0.485451715265297,0.990047511398153,0.177819551210718,0.211478160962302
"fg1",1995,8.74695742194416,7.4969503111359,9.99696453275241,701,0.21481845255468,3.07278646898834,0.0208169868150835,0.103451189712902,0.23332095118074,0.497577532311111,1.27287972442101,0.197461230876623,0.233701407375612
"fg1",1995,11.6638125487886,9.99696453275241,13.3306605648247,640,0.258467209728238,3.35529628475869,0.020814638939185,0.106081237807337,0.295430226117275,0.654561530635046,1.66606520542101,0.235328638007768,0.283880870047342
"fg1",1995,15.5533537675595,13.3306605648247,17.7760469702942,482,0.369985569477592,3.24554221643439,0.0209586330419426,0.186900498160061,0.452582030164033,0.917013206626942,2.04220546140496,0.33307356919015,0.410988244892854
"fg1",1995,20.7399435139226,17.7760469702942,23.703840057551,424,0.454561147091104,3.20108443342873,0.0210186887670873,0.245006340799501,0.53852052539875,1.00411226718294,2.45792352335952,0.406907763759824,0.50779526675913
"fg1",1995,27.6561096332728,23.703840057551,31.6083792089945,335,0.462221045480351,3.05801799403907,0.0411957964484409,0.232596951594633,0.55225644190074,1.01830984065742,2.60820610212636,0.410078237959664,0.520993983850379
"fg1",1995,36.8786153893889,31.6083792089945,42.1488515697832,270,0.606969081912607,2.80869771401135,0.0556651812493369,0.362168682445568,0.671854317228414,1.31787770618306,2.74633123373812,0.536622734434412,0.686537194116701
"fg1",1995,49.176557768712,42.1488515697832,56.2042639676407,146,0.57278479948109,2.7561311487098,0.0442912329563004,0.346701388711883,0.71781967835565,1.10017977821341,2.84380944243129,0.48592743664207,0.675167528682385
"fg1",1995,65.5755051659368,56.2042639676407,74.9467463642328,66,0.463150887877669,2.68155368739473,0.0434299521268847,0.288790702155222,0.53139190683997,0.954933152639694,2.00483028201201,0.365066653091636,0.587587891485746
"fg1",1995,87.4430231166713,74.9467463642328,99.9392998691097,15,0.485691345172291,2.46667782218201,0.106819716669307,0.276800984099133,0.627182770178915,0.827753743776513,1.87846092723624,0.307558506246232,0.766995800748267
"fg1",1995,116.602720366912,99.9392998691097,133.266140864714,5,0.31935133368913,1.93044898247837,0.146887192067913,0.240109963400692,0.262156222885095,0.610360037360538,0.630943657188644,0.179424923707754,0.568400823149514
"fg1",1995,155.486325979643,133.266140864714,177.706511094572,1,2.09344335620861,NA,2.09344335620861,2.09344335620861,2.09344335620861,2.09344335620861,2.09344335620861,NA,NA
"fg1",1995,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",1995,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2000,1.16673541359231,1,1.33347082718462,980,0.027647842115928,1.47378268604074,0.0198096035653826,0.0200300799602049,0.0201929801954934,0.0400725761405365,0.0597704107021005,0.0252943316200393,0.0302203349410382
"fg1",2000,1.55580763706853,1.33347082718462,1.77814444695244,872,0.04273458788946,1.82997953827492,0.0198363419126202,0.0201619176300344,0.0402447308674099,0.061007549176613,0.118548022201914,0.0394403682049349,0.0463039541769156
"fg1",2000,2.07462409674193,1.77814444695244,2.37110374653142,760,0.0629366685189427,2.22003146347599,0.0198338353229125,0.0396429501571445,0.0604326859684925,0.120956128369587,0.215672277113853,0.0577476358972299,0.0685919723417332
"fg1",2000,2.76645071037962,2.37110374653142,3.16179767422781,738,0.0825183346917458,2.49423633134231,0.019912549978064,0.04000764290472,0.0984719761317446,0.179388578334324,0.330243360087731,0.0756660737274216,0.0899911310956692
"fg1",2000,3.6889813171354,3.16179767422781,4.21616496004298,680,0.118651103269429,2.74977663622421,0.0198666442098898,0.0601005491255229,0.139456807205964,0.279435526669665,0.49125593300893,0.108679027831533,0.129538187706974
"fg1",2000,4.91914896842916,4.21616496004298,5.62213297681534,646,0.128775217725405,2.96029641050144,0.0199362767250057,0.0600565920249295,0.140121569258442,0.318486623591035,0.660863270585454,0.117628552588538,0.14097815823878
"fg1",2000,6.55954164397562,5.62213297681534,7.4969503111359,579,0.165862332879108,2.9935287398255,0.0199692720293836,0.080440873053364,0.198588561550692,0.399464431288745,0.840722265763486,0.150945354884716,0.182253461784969
"fg1",2000,8.74695742194416,7.4969503111359,9.99696453275241,591,0.166427504095753,3.14571616086383,0.0199811692090887,0.0610783232415174,0.179852748765673,0.40109200819573,1.09158902428716,0.151395217391219,0.182952371923134
"fg1",2000,11.6638125487886,9.99696453275241,13.3306605648247,595,0.210753886193345,3.36911023171027,0.0199916864386277,0.081114646427121,0.240765158225409,0.539600052257915,1.54415873615423,0.191156636293459,0.23236023298406
"fg1",2000,15.5533537675595,13.3306605648247,17.7760469702942,422,0.300948417515904,3.37222626677733,0.0200636341930511,0.12612225211332,0.362460603817565,0.778403949503383,2.11607234576598,0.267993195062605,0.337956155879888
"fg1",2000,20.7399435139226,17.7760469702942,23.703840057551,425,0.409161504471913,3.04231228404487,0.0320217326793596,0.199890925647987,0.485168354223884,0.936935666163535,2.42956322314704,0.368091264264452,0.454814207765176
"fg1",2000,27.6561096332728,23.703840057551,31.6083792089945,370,0.433927800552169,3.2482633149394,0.0202234695416306,0.23069583056603,0.535227431302344,1.01041913378393,2.59354247420368,0.384842875390998,0.489273280428378
"fg1",2000,36.8786153893889,31.6083792089945,42.1488515697832,290,0.520271099036998,2.9133628541185,0.0399813316255856,0.283444801643232,0.598034943202267,1.16680208659377,2.53699853997036,0.46002466104554,0.588407621187007
"fg1",2000,49.176557768712,42.1488515697832,56.2042639676407,179,0.54617736504299,3.24116024303688,0.0399468532259519,0.32155310660703,0.705181141336558,1.27860944998857,2.49391237027006,0.459746931210649,0.648856346468189
"fg1",2000,65.5755051659368,56.2042639676407,74.9467463642328,73,0.527918275239197,2.7147929123568,0.0767069250689008,0.304760487793688,0.632462373250252,1.070587888383,2.32001475010867,0.419825721486,0.663841425306339
"fg1",2000,87.4430231166713,74.9467463642328,99.9392998691097,17,0.805270637351307,2.40900652391418,0.179973034202438,0.517420573644852,0.870426865101602,1.55303161943139,3.15184853477168,0.5301892857552,1.22307412994307
"fg1",2000,116.602720366912,99.9392998691097,133.266140864714,2,1.01163453490435,2.07289852821055,0.631425886137723,0.876603543285784,1.14902316233918,1.42144278139259,1.66662043854065,0.368363784343868,2.77824388744956
"fg1",2000,155.486325979643,133.266140864714,177.706511094572,1,2.63049468113348,NA,2.63049468113348,2.63049468113348,2.63049468113348,2.63049468113348,2.63049468113348,NA,NA
"fg1",2000,207.336479719973,177.706511094572,236.966448345373,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2000,276.47714711774,236.966448345373,315.987845890107,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"fg1",2005,1.16673541359231,1,1.33347082718462,1483,0.0262740124740552,1.45468982189608,0.0195719067992463,0.0198244092460864,0.0199956024427947,0.0395654109071905,0.0583615743545775,0.0238174361825671,0.0289839647808979
"fg1",2005,1.55580763706853,1.33347082718462,1.77814444695244,1051,0.0469477010040812,1.83879650419625,0.0196497186962917,0.0201303017172467,0.058691660837925,0.0790459251213955,0.119111252004303,0.0433327716386719,0.050864196916534
"fg1",2005,2.07462409674193,1.77814444695244,2.37110374653142,925,0.0811648165787314,2.11313446622531,0.0197462918666455,0.0402653311074632,0.0988762218084832,0.155237809182656,0.231404320391226,0.0747185683481338,0.0881672065712652
"fg1",2005,2.76645071037962,2.37110374653142,3.16179767422781,821,0.105144045334779,2.38433818050623,0.0197517544111253,0.0593335051750722,0.119323354345457,0.219013088357757,0.343467874145875,0.0966721890598432,0.114358331769216
"fg1",2005,3.6889813171354,3.16179767422781,4.21616496004298,711,0.131092491648414,2.75475311251088,0.0197645643051787,0.0594204328115648,0.174725050319572,0.312669567681257,0.501795647803728,0.119461952414193,0.143855353267671
"fg1",2005,4.91914896842916,4.21616496004298,5.62213297681534,598,0.159374413563155,2.98068655212297,0.0197615491830473,0.0772253605050166,0.197112215140092,0.413897819823192,0.710445568965786,0.144060872136904,0.176315770700467
"fg1",2005,6.55954164397562,5.62213297681534,7.4969503111359,560,0.177938895531624,2.97930903736687,0.0197626153213579,0.0795435038838517,0.200986842124734,0.43869895181383,0.90682053483916,0.160884514688266,0.196801106709143
"fg1",2005,8.74695742194416,7.4969503111359,9.99696453275241,554,0.20193439891239,3.23751655772419,0.019826688303953,0.080682388510994,0.2202017694731,0.517608670583291,1.2212832773318,0.181728726104811,0.224386657729554
"fg1",2005,11.6638125487886,9.99696453275241,13.3306605648247,578,0.224249643741052,3.2638860288007,0.0198425460614276,0.0987990106847338,0.240150133616172,0.57761232694447,1.54024127351279,0.203565643034089,0.247035314842238
"fg1",2005,15.5533537675595,13.3306605648247,17.7760469702942,431,0.307590843543393,3.2049626364172,0.0199124975816125,0.139457940785243,0.379270824525397,0.693761294691122,1.97700463497385,0.275562169735786,0.343342219733761
"fg1",2005,20.7399435139226,17.7760469702942,23.703840057551,390,0.383487124019541,3.13352917867015,0.0340237817118398,0.179206818814377,0.453497996988629,0.889747682856793,2.30588464144061,0.342390027728324,0.429517107330791
"fg1",2005,27.6561096332728,23.703840057551,31.6083792089945,368,0.446626185528793,2.94527195199344,0.0402102498225224,0.24031574528205,0.502413380224085,0.946788462337398,2.64173262820305,0.399957230753127,0.498740700910406
"fg1",2005,36.8786153893889,31.6083792089945,42.1488515697832,274,0.479486289986513,2.76657355401044,0.0564810709087733,0.23244732325288,0.515702768049304,1.05645866731459,2.42983325281514,0.42505750795886,0.54088469908237
