"ratio","dbh","variable","q025","q05","q25","q50","q75","q95","q975"
"fast:slow",105.592129521561,"total production",1.22830879826387,1.35121453208627,1.84173584093814,2.30909529842987,2.84725768083631,3.84385298320854,4.27549277889068
"fast:slow",111.844505604468,"total production",1.2403803543338,1.3737092467054,1.92495285661283,2.47292769757151,3.10421593884173,4.30875132559913,4.87735811421725
"fast:slow",118.467100631337,"total production",1.23187180889807,1.39617020354936,2.01228589444682,2.64352211297808,3.38972024084643,4.84460085850633,5.55008530177431
"fast:slow",125.481836198796,"total production",1.22807513211733,1.40996521265388,2.10718049612543,2.82106049901581,3.69898683167131,5.43662249069473,6.26504589789851
"fast:slow",132.911931936456,"total production",1.22196528356687,1.43131295350369,2.20595328544334,3.01870036370832,4.03733389190286,6.12491689915572,7.13165836042002
"fast:slow",140.781982366709,"total production",1.21577548664155,1.44251486085974,2.31354830732261,3.22045933342909,4.41000293024046,6.8891871636215,8.07956727520903
"fast:slow",149.118038315596,"total production",1.21913072378486,1.45908663906527,2.41509674084622,3.43737970497682,4.8289190485637,7.76171373850704,9.15656170402074
"fast:slow",157.947693144217,"total production",1.22512826795948,1.46306024825942,2.51988349869659,3.67079195765872,5.27719378955477,8.74791770449836,10.3752233402245
"fast:slow",167.300174086119,"total production",1.21879477726693,1.47083393294487,2.63628620995909,3.93127453192969,5.7653636240829,9.83030575191508,11.7560516814259
"fast:slow",177.206438993,"total production",1.21331851688242,1.48985378166177,2.76024271278,4.19251743617091,6.30846860736552,11.0938097703229,13.2991664238752
"fast:slow",187.69927880897,"total production",1.19283959611051,1.50682221535872,2.88596440546748,4.48622192576635,6.90740117129971,12.5114797245508,15.0882154235993
"fast:slow",198.813426112576,"total production",1.18430078072296,1.52431786826132,3.01999570247405,4.79299624321594,7.54565169261147,14.145562168953,17.1235857789747
"fast:slow",210.585670085866,"total production",1.17858789146473,1.54290667902288,3.16262474894528,5.12081305677216,8.22081590306846,15.8792243249683,19.5285550869207
"fast:slow",223.054978291067,"total production",1.16821710679413,1.55395835651385,3.3078784032664,5.47205243619647,8.98645569838775,17.8553663556445,22.2712972290646
"fast:slow",236.262625657963,"total production",1.16298138033988,1.57328508126748,3.45963128185181,5.86010940422635,9.82420265597367,20.145482294538,25.3822080107165
"fast:slow",250.252331108946,"total production",1.16343076306236,1.59553129979764,3.61173482965061,6.26504066899552,10.7580294481682,22.6649759074178,28.7680530128889
"fast:slow",265.070402273974,"total production",1.1622337848966,1.61018178724145,3.78461246921888,6.69816193912221,11.7591583564024,25.5433385587628,32.6441693602368
"fast:slow",280.76588877447,"total production",1.16342649719336,1.62281046063995,3.94655226436369,7.15673660516503,12.8581612115736,28.8471674775316,37.283916547094
"fast:slow",297.39074458355,"total production",1.16366258445466,1.63597743944201,4.1232986833251,7.64184774670907,14.0691195281269,32.4832992289328,42.2998123236879
"fast:slow",315,"total production",1.15814989349509,1.65310670962847,4.30485937085628,8.17159711027492,15.3706567461381,36.4574362527472,48.031483215492
"pioneer:breeder",1,"density",0.297145089074259,0.299052438690848,0.306837710553566,0.312167433195406,0.317810195625776,0.325517986256487,0.327991283039102
"pioneer:breeder",1.05921252001675,"density",0.307711097098391,0.3092587411037,0.316595392850714,0.321391577511714,0.326674106463207,0.333700625552398,0.335885945476592
"pioneer:breeder",1.12193116256024,"density",0.318316269794411,0.319875666371241,0.326629252511037,0.330977320609668,0.335755511542323,0.342050425801962,0.344210266937258
"pioneer:breeder",1.18836353398076,"density",0.329173456167497,0.330796721306108,0.336747646164761,0.340829413671859,0.345131128791717,0.350865913787423,0.352998814597514
"pioneer:breeder",1.25872953352377,"density",0.340332870783587,0.341849491905487,0.347206214086156,0.350928726066681,0.354943558390032,0.360122637645924,0.36203241448218
"pioneer:breeder",1.33326208122323,"density",0.351491584893009,0.352788377205579,0.357861310455806,0.361406945808669,0.365041297019289,0.369921923885537,0.371791226980806
"pioneer:breeder",1.41220788889523,"density",0.362433525696945,0.363816813506387,0.36868209244239,0.372182408462744,0.375730041510835,0.380560569500903,0.382294226004202
"pioneer:breeder",1.49582827678426,"density",0.373082539494244,0.374751581565637,0.379639752352268,0.383213464417649,0.386852326273789,0.391814770218925,0.393324408446976
"pioneer:breeder",1.58440003856497,"density",0.383624799079458,0.385644279643999,0.390793775821903,0.394554778372839,0.398616260302433,0.403988539732159,0.40575578806356
"pioneer:breeder",1.67821635756304,"density",0.394056305879016,0.396275540154401,0.40201190990308,0.406171996889734,0.410774173970761,0.416909504739393,0.419053365598268
"pioneer:breeder",1.77758777722769,"density",0.404514365636474,0.407001182003662,0.413513230531723,0.418207929049028,0.423361093506624,0.430605518845123,0.43331487689344
"pioneer:breeder",1.88284322906832,"density",0.414870229545243,0.417568689389595,0.425197470020707,0.430623196002005,0.436728382675629,0.445120765419522,0.448201994973562
"pioneer:breeder",1.99433112145793,"density",0.425506972866198,0.428334303332473,0.436888606568647,0.443341997406859,0.450524948362588,0.460313837987002,0.463956554921933
"pioneer:breeder",2.11242049290729,"density",0.440913770766741,0.443372137867303,0.452461284107868,0.459153260360066,0.466121124220368,0.47655464657775,0.480765937513859
"pioneer:breeder",2.23750223362737,"density",0.481107993076272,0.48392179794066,0.495732825958475,0.504012174870449,0.511950540006148,0.522816433329497,0.52554246307139
"pioneer:breeder",2.36999037942355,"density",0.537418143836058,0.542247770982678,0.555752869000024,0.564859670530688,0.57325962152278,0.584642697953001,0.587671092304194
"pioneer:breeder",2.51032348220468,"density",0.604088147085202,0.609282016846113,0.623534965438019,0.633016450966239,0.641964720453227,0.654148300568713,0.657971828746274
"pioneer:breeder",2.65896606164325,"density",0.678980433356892,0.684459481489124,0.699664114326988,0.709509204651694,0.719075808732598,0.731890032743615,0.736605316960242
"pioneer:breeder",2.81641014279217,"density",0.763155224919161,0.76878027879753,0.784751412419128,0.795028127121241,0.805430443559161,0.8203574967004,0.824537651507757
"pioneer:breeder",2.98317688474764,"density",0.857584116681619,0.862981792834262,0.880045060186143,0.890866316395195,0.902441076534169,0.919189335202266,0.923750850058364
"pioneer:breeder",3.15981830574927,"density",0.962118608204194,0.968049219861222,0.986605740663186,0.998163984431304,1.01144832967614,1.03014569136905,1.03465616259554
"pioneer:breeder",3.34691911042775,"density",1.07918923391491,1.08568358077912,1.10584147555211,1.11932021655034,1.13384257926136,1.15444306014261,1.16079476750174
"pioneer:breeder",3.54509862524841,"density",1.21025225799121,1.21681772283311,1.23917131761494,1.25430630683245,1.27047530743561,1.29415674970519,1.30334573021145
"pioneer:breeder",3.75501284855729,"density",1.35421588340836,1.3630469100079,1.38837519701147,1.40582915993906,1.4247498874768,1.45205820909505,1.46216009191313
"pioneer:breeder",3.97735662201565,"density",1.51487767836527,1.52590532534445,1.55539975287721,1.57580045396132,1.59818034599837,1.630644840947,1.64188182071873
"pioneer:breeder",4.21286593061052,"density",1.6954872134939,1.70762498767898,1.74252156209851,1.76645088707181,1.79377806797436,1.83097802133111,1.84593050485028
"pioneer:breeder",4.46232033885469,"density",1.89638206880233,1.90956357179901,1.9521372736465,1.98058969055842,2.01242523080668,2.05658981511743,2.07392721198201
"pioneer:breeder",4.72654557124029,"density",2.11884879515403,2.13476299999191,2.18600417829473,2.21960266309682,2.25754768392339,2.30842069788764,2.33096826557078
"pioneer:breeder",5.00641624548745,"density",2.36572784337333,2.38612713801375,2.44693901805274,2.48701183095028,2.53036304585761,2.58872254138128,2.61579692590112
"pioneer:breeder",5.30285876763557,"density",2.63994021779593,2.66427176990458,2.73362633583326,2.78134303434602,2.83063556112042,2.90229633478861,2.92654526400226
"pioneer:breeder",5.6168543985602,"density",2.92791923636637,2.96206438554981,3.0457895226663,3.10230258163699,3.1608975833181,3.24889761100063,3.27316858690523
"pioneer:breeder",5.94944250206614,"density",3.23841284913416,3.26748345008476,3.37508122467759,3.45063109321908,3.52215128408764,3.62537381507875,3.66121796810764
"pioneer:breeder",6.30172398530825,"density",3.54968194540089,3.59142203121434,3.71995063923763,3.81556005055012,3.90581180049612,4.0332737162414,4.07555781964217
"pioneer:breeder",6.67486494292836,"density",3.8868116715152,3.93151855504284,4.08215505352406,4.19857055993134,4.31240532547498,4.47259431353675,4.51539240075404
"pioneer:breeder",7.07010051697063,"density",4.24684511839666,4.29995953991351,4.47235088994661,4.60295644294688,4.73597636649546,4.92979496134225,4.99018285340835
"pioneer:breeder",7.48873898535221,"density",4.64060698997398,4.69756064598298,4.89484296997399,5.04162903115582,5.19226492958019,5.4238921502768,5.48952775394502
"pioneer:breeder",7.93216609242261,"density",5.07260011645489,5.13273907554601,5.35314910090598,5.51837544716483,5.68480219300497,5.94990249724804,6.02622988950667
"pioneer:breeder",8.4018496359464,"density",5.54090583258132,5.60314580307151,5.85426793610687,6.03649432366516,6.22745593323144,6.52099943227272,6.61147970531667
"pioneer:breeder",8.89934432569262,"density",6.05049906902754,6.1176539271617,6.40080809727993,6.61015975741538,6.82156843504528,7.14574594539898,7.24936393135963
"pioneer:breeder",9.42629692971367,"density",6.59887143357681,6.68810919754655,7.00078478754354,7.23246273008366,7.47171434794796,7.83248658685677,7.94953942412128
"pioneer:breeder",9.98445172534819,"density",7.19602825913998,7.30195300625874,7.65818060393022,7.91570922755428,8.18520232282441,8.58818798387787,8.71221487072884
"pioneer:breeder",10.5756562729917,"density",7.84697433076346,7.97041548697132,8.37449662383422,8.66053421664951,8.97032582796077,9.42188667267321,9.55715866234817
"pioneer:breeder",11.2018675317465,"density",8.5614574597943,8.70038558650523,9.1523483918683,9.47345424389274,9.83033586881701,10.3293329523858,10.499475195626
"pioneer:breeder",11.865158337195,"density",9.33683797473913,9.50432428528799,10.0030048295813,10.3673021871925,10.7776055009989,11.3289936757879,11.5222490430504
"pioneer:breeder",12.5677242627381,"density",10.1782215742635,10.3756327439143,10.9280311524894,11.3397835014783,11.8086076862075,12.4365235260148,12.6467116890792
"pioneer:breeder",13.3118908872106,"density",11.0982192506549,11.3237554965812,11.9440601409699,12.4114625652126,12.9419453996362,13.6556382693153,13.8904328767369
"pioneer:breeder",14.1001214928303,"density",12.0997740729626,12.3607126637529,13.0454782153751,13.5782229519594,14.1849022358647,14.9899115146721,15.2736806810656
"pioneer:breeder",14.9350252189632,"density",13.192712321163,13.4896614224095,14.2600438271147,14.8712707943571,15.554054810921,16.4784330415282,16.8126121107317
"pioneer:breeder",15.8193656986918,"density",14.4134885387509,14.758355925277,15.6282972080753,16.3162942275253,17.1191091488761,18.2222229203081,18.7137799942315
"pioneer:breeder",16.7560702067779,"density",15.8203710351117,16.1906406821577,17.1988865661417,18.0075533099033,18.9672149551176,21.0060230034598,22.1693077191602
"pioneer:breeder",17.7482393492988,"density",17.4875040045249,17.8331274006996,19.0852189695544,20.168109192711,21.5367215957832,26.972513433846,29.2266796564314
"pioneer:breeder",18.7991573270313,"density",19.3790646141676,19.8023547345797,21.4425349371068,23.2318420337342,27.8039890354471,36.1617960651573,39.0223742729374
"pioneer:breeder",19.9123028065563,"density",21.6889066850231,22.3539561113435,25.0286687064982,30.5839667271238,38.3678166679479,50.1364463767734,54.57575571955
"pioneer:breeder",21.0913604350691,"density",25.3866135422568,26.3330348935674,34.5158759382716,43.961229045485,53.862505488277,71.8802093052948,78.2014805702935
"pioneer:breeder",22.3402330370112,"density",31.6775387922404,36.3089164276012,50.5779776312788,62.6674689558919,77.352962655956,104.898421147285,116.268941615594
"pioneer:breeder",23.6630545328941,"density",47.0804749188963,53.6926951932401,73.0832951580062,90.6552471171277,113.688936559542,159.374503549507,177.487069387583
"pioneer:breeder",25.0642036230806,"density",67.624658137826,74.9760028088424,103.81431306858,131.106763473622,170.256442913299,246.393926960406,275.165491518724
"pioneer:breeder",26.5483182818163,"density",90.9861987231354,102.360632381661,145.280227740404,192.126116293601,257.873980050946,388.957017051689,443.305892262647
"pioneer:breeder",28.1203111094894,"density",121.777756197975,134.432740271566,203.081981132468,281.794765297689,392.50872247182,619.040074086105,718.019981857308
"pioneer:breeder",29.7853855939374,"density",155.628305690026,177.271847042575,284.789460181782,411.889162419388,607.464224208862,1003.09145580665,1185.78749493516
"pioneer:breeder",31.5490533346251,"density",198.849074140807,230.818244647647,394.047100008313,604.754788332956,942.261821941147,1635.11751698506,1955.04858128105
"pioneer:breeder",33.4171522867112,"density",253.890555272373,299.921898089374,546.831102033558,883.644132551593,1454.58458051671,2690.5413467256,3272.26681748767
"pioneer:breeder",35.395866085391,"density",322.059585433827,382.710418928596,753.625285098335,1298.69279211469,2261.18129193596,4341.09982548564,5339.80668169074
"pioneer:breeder",37.4917445144825,"density",405.318954616235,489.804400141478,1033.88895798673,1884.6558614434,3514.96340504161,7137.99536689079,8959.10014113218
"pioneer:breeder",39.7117251870093,"density",515.482034754221,622.691562450795,1416.79358916911,2747.13377989523,5506.43769442529,11858.1536349504,14967.7815348018
"pioneer:breeder",42.0631565095448,"density",649.329577792187,799.5017536828,1950.24862504529,4023.25314814735,8584.045560936,19704.8954618397,24852.272720558
"pioneer:breeder",44.5538220063341,"density",821.593474782107,1022.44059439753,2681.89953093845,5893.31295981567,13419.8487654738,33017.7986362278,41889.7288286862
"pioneer:breeder",47.191966083707,"density",1038.92784776424,1302.4132447418,3669.84780560031,8649.28222723588,21012.6047715321,55241.2654516247,69605.3833424418
"pioneer:breeder",49.9863213200684,"density",1313.4609257238,1654.61424107061,4993.49446949242,12589.1337787095,32762.744353318,92177.6137323641,116100.419689505
"pioneer:breeder",52.9461373717968,"density",1664.4159874434,2118.45315665043,6873.89704142757,18513.6128929038,51488.9169922009,155781.820332171,194145.641384831
"pioneer:breeder",56.081211590734,"density",2060.6929609282,2710.36753001402,9358.23391757681,27113.2250014706,80893.150201768,260547.197602973,323296.390332371
"pioneer:breeder",59.4019214546141,"density",2573.47336871391,3446.37026296124,12810.0118677595,39670.9899828618,127129.258301938,432023.662709139,548558.20002085
"pioneer:breeder",62.9192589177791,"density",3251.46337444353,4438.66199028966,17455.9262752219,57890.2195195797,199021.141960205,727376.509235453,922253.139158524
"pioneer:breeder",66.6448667958873,"density",4050.28135495456,5630.26953763634,23500.0801162299,83835.4051655414,313347.858472709,1222795.68711064,1554903.64391291
"pioneer:breeder",70.5910773050526,"density",4792.16114597875,6929.39319793487,31022.3116899076,117424.96418176,475226.992389879,2004684.7338224,2632520.68012847
"pioneer:breeder",74.7709528829822,"density",5608.46704043045,7784.9163798378,37816.9681244918,154114.804227132,649104.687770657,2960984.48947191,3907997.22197786
"pioneer:breeder",79.1983294272374,"density",5959.84021422647,8324.16940040745,43360.3618391696,190398.92432334,860213.677553712,4192984.5632709,5617602.39209242
"pioneer:breeder",83.8878620937411,"density",6233.91391394498,8992.02905595357,49997.6387980469,234711.769280917,1137259.4779068,5968141.5677206,7972327.31591359
"pioneer:breeder",88.8550738071293,"density",6603.09333810629,9714.11921964629,57913.0960045823,286035.323524468,1506274.59174231,8313397.46930195,11453575.909597
"pioneer:breeder",94.116406643524,"density",6811.78312017319,10484.0606892538,67031.146530678,349248.117970728,2010220.32926573,11789393.7327824,16228675.1704321
"pioneer:breeder",99.6892762558085,"density",7323.22424795921,11356.9342113576,76546.4333318266,425795.823955955,2657114.59232202,16445064.7055391,23377611.6139617
"pioneer:breeder",105.592129521561,"density",7824.55298365451,12389.4754700309,87501.2613324915,526936.755553222,3499890.06882373,23285255.1993599,33868259.3551447
"pioneer:breeder",111.844505604468,"density",8325.7595768473,13235.2760514127,99942.2515823028,643440.559756921,4573355.28416911,32883554.3361481,48698495.6676931
"pioneer:breeder",118.467100631337,"density",8765.42693143598,14136.0542620349,114776.238399038,795648.557480741,6040511.54945484,46405865.9685197,69873978.1166321
"pioneer:breeder",125.481836198796,"density",9212.58476093148,15173.5522253932,131415.352201088,971775.768254689,7908669.40285134,65440680.1122154,100114172.609492
"pioneer:breeder",132.911931936456,"density",9682.55548562235,16160.5756488293,150658.621390428,1191111.90095697,10318665.0101441,91664558.2883894,141719733.379794
"pioneer:breeder",140.781982366709,"density",10268.3793363205,17320.7060873745,170472.325176331,1453365.16588093,13471962.5105667,129716088.974711,204454166.437442
"pioneer:breeder",149.118038315596,"density",10790.3617539325,18528.7216786394,197871.222241221,1787475.49354622,17713098.1363848,185576374.344986,296370824.793678
"pioneer:breeder",157.947693144217,"density",11339.9212139517,19672.027664739,227809.033936594,2178158.63785069,23567483.7357785,260931999.031333,429623070.158764
"pioneer:breeder",167.300174086119,"density",11924.2433673914,20929.6427505987,261885.889688564,2680758.38069134,31072495.3468143,369758806.33582,618502063.227952
"pioneer:breeder",177.206438993,"density",12543.1657675343,22442.8684174545,302242.258609392,3305121.59727536,40839605.8682583,521665591.787819,888721074.662212
"pioneer:breeder",187.69927880897,"density",13216.4433169777,23929.9398152338,347800.604550701,4094747.5263008,53398306.4981234,740432206.253048,1269565845.40866
"pioneer:breeder",198.813426112576,"density",14064.5594069458,25618.4426191075,402120.121854976,5019818.03822954,70386581.243321,1054080364.29019,1830982814.75622
"pioneer:breeder",210.585670085866,"density",15052.6478085284,27370.2972895602,464448.659298078,6162511.84470123,92605349.2983375,1492756080.07064,2658386040.68317
"pioneer:breeder",223.054978291067,"density",15837.2090401009,29339.8389436272,535232.800751406,7518186.76622514,122106694.98499,2116664192.70496,3814019445.47734
"pioneer:breeder",236.262625657963,"density",16708.2029545187,31630.7233029736,611706.965130639,9096066.5390878,161890961.101504,3015718362.93631,5519289568.79472
"pioneer:breeder",250.252331108946,"density",17476.0172612709,34060.6108370854,701636.703618759,11103784.420034,215018679.065496,4303720246.55862,7933220429.90425
"pioneer:breeder",265.070402273974,"density",18246.1290191867,36655.0555567738,809573.940046982,13675104.1060359,282610300.026467,6135492594.63943,11460969794.9964
"pioneer:breeder",280.76588877447,"density",19360.633141233,39172.9677744281,924140.59467294,16911753.7285988,369342231.376486,8671973497.48773,16397709284.0133
"pioneer:breeder",297.39074458355,"density",20369.8660273082,42329.4551485054,1068348.30035848,20850520.9710603,487956790.518943,12316979541.0392,23603090353.2285
"pioneer:breeder",315,"density",21507.3906239268,45155.1076773292,1234920.65024194,25647954.2476525,646665499.670814,17581862959.0666,33826451375.3046
"pioneer:breeder",1,"total production",0.378429338237206,0.383386371542302,0.396219163023069,0.404907834486486,0.414782931828096,0.428341685974773,0.432355046261033
"pioneer:breeder",1.05921252001675,"total production",0.390430473253742,0.395215424057592,0.407299363125522,0.415591892621467,0.424973513764182,0.437877785407831,0.441842483711287
"pioneer:breeder",1.12193116256024,"total production",0.402841124777602,0.407123590281521,0.418705339205076,0.426471098010178,0.435428259201609,0.447573208822145,0.451526069909437
"pioneer:breeder",1.18836353398076,"total production",0.415444951219756,0.418955721785574,0.430289921388953,0.437875849501789,0.446305733374585,0.45798882725416,0.461743119247797
"pioneer:breeder",1.25872953352377,"total production",0.428298755690283,0.43146089526272,0.442246038823113,0.449556085746093,0.457524107798631,0.469073635235521,0.472493088267091
"pioneer:breeder",1.33326208122323,"total production",0.440794126216877,0.443829164218129,0.454265360181012,0.461520372286423,0.46903565347372,0.480112183942148,0.483802691110804
"pioneer:breeder",1.41220788889523,"total production",0.453047734687795,0.456623508248426,0.46663267669267,0.473939078465036,0.481100951504217,0.491943526855698,0.495500304869808
"pioneer:breeder",1.49582827678426,"total production",0.465909072461753,0.469018648768843,0.479097360892246,0.486488290096932,0.493726980442601,0.504465536672038,0.50777882566965
"pioneer:breeder",1.58440003856497,"total production",0.478126296790598,0.481711241533009,0.491810818447021,0.499385783089894,0.506782101549429,0.517597571580612,0.5212602535122
"pioneer:breeder",1.67821635756304,"total production",0.491185123715129,0.493985570663541,0.504624567483881,0.512485999093339,0.520579384740559,0.531625451175412,0.536033031067517
"pioneer:breeder",1.77758777722769,"total production",0.503693298803643,0.506385139892838,0.517473180237123,0.526186129877963,0.534679740346188,0.54667538058646,0.551322047197992
"pioneer:breeder",1.88284322906832,"total production",0.515712720083104,0.518924937647786,0.530703049695704,0.539999549003405,0.549294708410539,0.562605036627277,0.567376378773575
"pioneer:breeder",1.99433112145793,"total production",0.527581257981459,0.531428355912663,0.544228009653883,0.554337442805629,0.564362980705174,0.579969395386156,0.584705111951792
"pioneer:breeder",2.11242049290729,"total production",0.544741255318902,0.548789963699967,0.561932309757755,0.571863975275396,0.582077512793597,0.598258107766468,0.604407743803687
"pioneer:breeder",2.23750223362737,"total production",0.59117218083264,0.596484158463043,0.61421299003726,0.625740952218407,0.637346194588732,0.65337312502203,0.659401105392867
"pioneer:breeder",2.36999037942355,"total production",0.660085540155384,0.666552201266319,0.686255609739109,0.698886394759763,0.711200742096776,0.72846504209005,0.734659669882616
"pioneer:breeder",2.51032348220468,"total production",0.739782144076375,0.746659678699905,0.767821499679693,0.780641171901921,0.793756086177046,0.812972135124691,0.819863800562309
"pioneer:breeder",2.65896606164325,"total production",0.828716509210009,0.836229989547312,0.858531795048051,0.87245968856094,0.886176389394223,0.907468728845452,0.91464951139341
"pioneer:breeder",2.81641014279217,"total production",0.928670970926965,0.936611331036262,0.959799193032149,0.974641472862305,0.989661317515342,1.01322477371839,1.0209421960329
"pioneer:breeder",2.98317688474764,"total production",1.03933419883451,1.04758370082128,1.07236799093747,1.08867970493956,1.1058050472002,1.13156737949,1.13865767500168
"pioneer:breeder",3.15981830574927,"total production",1.16208280258806,1.17241892071245,1.19847925885695,1.21625705374783,1.23565436741019,1.26431174574588,1.27273667896829
"pioneer:breeder",3.34691911042775,"total production",1.29935156928445,1.31055285810551,1.33872388678998,1.35917217079529,1.38125739814674,1.41288747778855,1.42184458994315
"pioneer:breeder",3.54509862524841,"total production",1.45230551835567,1.46382005247987,1.49587062168736,1.51900887151836,1.54389121642779,1.57913427838813,1.59099859392071
"pioneer:breeder",3.75501284855729,"total production",1.62123961692682,1.63406611544002,1.67093597230488,1.69713491658181,1.72562991528055,1.76684731712957,1.78327561096162
"pioneer:breeder",3.97735662201565,"total production",1.80936935245088,1.82289718502753,1.86604969017915,1.89707612459737,1.92939580054626,1.97624690017604,1.9958286425593
"pioneer:breeder",4.21286593061052,"total production",2.01653241373092,2.03310339495215,2.08441936613259,2.11973288072873,2.1569692081397,2.2133111860054,2.23488873992966
"pioneer:breeder",4.46232033885469,"total production",2.24607410315441,2.26687088062775,2.32729555814233,2.36880269488557,2.41211907556577,2.47825481992726,2.5046175107411
"pioneer:breeder",4.72654557124029,"total production",2.50374532752341,2.52645474433287,2.59784806121812,2.64616667206672,2.69825266484078,2.77291433543883,2.80512397019424
"pioneer:breeder",5.00641624548745,"total production",2.78712296076249,2.81405801490073,2.89843711470396,2.9557093998277,3.01468409344368,3.10162055057262,3.13653987785282
"pioneer:breeder",5.30285876763557,"total production",3.09927743469034,3.13049441502281,3.22869413443471,3.29537518760605,3.36425265147786,3.46624113388731,3.50138222239895
"pioneer:breeder",5.6168543985602,"total production",3.42684289075884,3.46561358779774,3.58706701950049,3.66240014636493,3.74872572469455,3.86375005076529,3.90831745390519
"pioneer:breeder",5.94944250206614,"total production",3.77327994162586,3.81467280155746,3.96074862372086,4.06317041770573,4.16290615619413,4.29584701065647,4.35126511459171
"pioneer:breeder",6.30172398530825,"total production",4.1212205112036,4.18535890822593,4.35316969996753,4.47693959076017,4.60308228037655,4.76942221287725,4.82326329025293
"pioneer:breeder",6.67486494292836,"total production",4.49805778292765,4.56895116996864,4.76103723628508,4.91075214101096,5.05802509503057,5.2720573618155,5.33254550580337
"pioneer:breeder",7.07010051697063,"total production",4.89590494120736,4.97895410848255,5.19755729792493,5.37126644501492,5.53865173615613,5.79853970596502,5.86700313419036
"pioneer:breeder",7.48873898535221,"total production",5.33311173297204,5.41780690514312,5.6672130202232,5.86327585261977,6.05849216349032,6.35455668490462,6.42995714376348
"pioneer:breeder",7.93216609242261,"total production",5.80367583107098,5.90305759891101,6.18128001334991,6.39827883158593,6.61702380834734,6.94523415880191,7.04533074613779
"pioneer:breeder",8.4018496359464,"total production",6.31789991587689,6.42151882351646,6.73631480386376,6.9815504225134,7.22599617209606,7.59169097873265,7.70408199100722
"pioneer:breeder",8.89934432569262,"total production",6.87437213432967,6.99177207326454,7.34281580369239,7.61838922821074,7.89361907005914,8.29552773017257,8.41849659909218
"pioneer:breeder",9.42629692971367,"total production",7.47908031849736,7.61401825119437,7.99996190725919,8.31139802246318,8.62341609966637,9.0671109333763,9.21142824813371
"pioneer:breeder",9.98445172534819,"total production",8.11952721697781,8.29000736607298,8.71875035277412,9.06810294328287,9.42482936864896,9.92156234455352,10.0811849611657
"pioneer:breeder",10.5756562729917,"total production",8.834500404079,9.01623153398146,9.50127860479707,9.88797121347312,10.29678985182,10.8418300479826,11.0388228307605
"pioneer:breeder",11.2018675317465,"total production",9.60555239932729,9.80099394501486,10.3497753604363,10.7785058234941,11.2447321984712,11.8674162432642,12.0776234919119
"pioneer:breeder",11.865158337195,"total production",10.450981709437,10.664379640278,11.2810811413579,11.7577427760605,12.284723437882,12.9810579383675,13.199562018248
"pioneer:breeder",12.5677242627381,"total production",11.3637577857933,11.5941364663457,12.2902991396825,12.8256831138217,13.4173430581987,14.2124147294575,14.4501347807189
"pioneer:breeder",13.3118908872106,"total production",12.3522742707006,12.6036597683334,13.3943710830387,13.9984864211209,14.6640614764041,15.5674150377396,15.8364723310577
"pioneer:breeder",14.1001214928303,"total production",13.4280816087222,13.7141481334912,14.591608157263,15.270635032098,16.0183581362922,17.0439392041465,17.3287585387612
"pioneer:breeder",14.9350252189632,"total production",14.5954259596864,14.9130894690153,15.8956942448088,16.6659996794459,17.4971991176972,18.6762075036551,19.0458460061439
"pioneer:breeder",15.8193656986918,"total production",15.9238714198607,16.2429987821204,17.3458271049138,18.2339369702858,19.1759987419901,20.5655532505354,21.1479327834195
"pioneer:breeder",16.7560702067779,"total production",17.3395775553016,17.7377282094955,19.0294129276486,20.0909450226612,21.246307811444,23.4815438919226,24.771660729189
"pioneer:breeder",17.7482393492988,"total production",19.1338347520856,19.4969061595984,21.0526057690091,22.4301216714189,24.0476264858412,30.052751942972,32.3839597921795
"pioneer:breeder",18.7991573270313,"total production",21.1371850730461,21.710297876674,23.6778719109263,25.7804577247319,30.8461915241758,40.0361721776176,43.7737795192584
"pioneer:breeder",19.9123028065563,"total production",23.8290411489975,24.5578178164736,27.573421908162,33.6157309343569,42.5160317870882,55.6036808230006,60.1495789715504
"pioneer:breeder",21.0913604350691,"total production",27.6627949899926,28.8660198102195,38.0748232174238,48.228831788842,59.1482791614838,79.3675848674188,86.7890715268405
"pioneer:breeder",22.3402330370112,"total production",34.9708231391833,39.8351658729334,55.4293676415002,68.624490138946,84.9887383978266,115.462686972977,129.024627203503
"pioneer:breeder",23.6630545328941,"total production",51.9830861000846,58.5763341229604,79.6618660190825,98.8687714531368,123.857960416258,174.118352283427,195.172114332734
"pioneer:breeder",25.0642036230806,"total production",73.9084780511665,82.368397514346,112.741446543054,143.192785743613,184.412119244025,267.14412460526,306.619425334767
"pioneer:breeder",26.5483182818163,"total production",99.1364124797501,110.473648294422,157.229793953971,208.610678216269,280.081279921377,419.227393481341,483.08024572232
"pioneer:breeder",28.1203111094894,"total production",129.870733002792,145.607272314086,221.275546511711,304.341503585496,424.649194236846,673.641945689339,786.325547031279
"pioneer:breeder",29.7853855939374,"total production",167.274178271399,189.771986502296,308.49167741271,442.96981977422,653.88733697164,1085.88688580647,1276.46909359364
"pioneer:breeder",31.5490533346251,"total production",212.285842411925,247.568840692019,427.840683683638,643.196335671896,1014.8418564011,1771.35754955369,2104.71246019364
"pioneer:breeder",33.4171522867112,"total production",268.483258492342,320.514408776758,584.733187444757,941.756639789726,1554.37724474653,2857.37096832733,3453.48551990944
"pioneer:breeder",35.395866085391,"total production",341.373744526305,408.403367504607,805.377573318894,1370.55352225555,2421.19738772947,4689.3747533548,5703.54295705199
